sample_id	gene_symbol	type
192	KIF2C	EXPLAINED
192	LBR	EXPLAINED
192	LMNB1	EXPLAINED
192	MAD2L1	EXPLAINED
192	MBP	EXPLAINED
192	MCM10	EXPLAINED
192	MCM2	EXPLAINED
192	MCM3	EXPLAINED
192	MCM4	EXPLAINED
192	MCM5	EXPLAINED
192	MCM6	EXPLAINED
192	MCM7	EXPLAINED
192	MELK	EXPLAINED
192	MOG	EXPLAINED
192	MX1	EXPLAINED
192	MX2	EXPLAINED
192	NRAS	EXPLAINED
192	PBK	EXPLAINED
192	PCNA	EXPLAINED
192	PKIA	EXPLAINED
192	POLA1	EXPLAINED
192	POLD2	EXPLAINED
192	POLE2	EXPLAINED
192	POLI	EXPLAINED
192	PRKDC	EXPLAINED
192	PRKX	EXPLAINED
192	PSMB10	EXPLAINED
192	PSMB8	EXPLAINED
192	PSMB9	EXPLAINED
192	PSME2	EXPLAINED
192	PTBP1	EXPLAINED
192	PTPRC	EXPLAINED
192	PTTG1	EXPLAINED
192	RBBP4	EXPLAINED
192	RBBP8	EXPLAINED
192	RFC2	EXPLAINED
192	RFC3	EXPLAINED
192	RFC4	EXPLAINED
192	RFC5	EXPLAINED
192	RHOC	EXPLAINED
192	RPA1	EXPLAINED
192	RRM1	EXPLAINED
192	RRM2	EXPLAINED
192	SATB1	EXPLAINED
192	SMAD4	EXPLAINED
192	SMAD5	EXPLAINED
192	SMARCD2	EXPLAINED
192	SP100	EXPLAINED
192	SP110	EXPLAINED
192	SP3	EXPLAINED
192	STAT1	EXPLAINED
192	TAF12	EXPLAINED
192	TFDP1	EXPLAINED
192	TIMELESS	EXPLAINED
192	TMPO	EXPLAINED
192	TOP2A	EXPLAINED
192	TRIM22	EXPLAINED
192	TRRAP	EXPLAINED
192	TTK	EXPLAINED
192	TYMS	EXPLAINED
192	UBE2C	EXPLAINED
192	WEE1	EXPLAINED
192	YEATS4	EXPLAINED
192	ZNF3	EXPLAINED
192	ZWINT	EXPLAINED
192	PTN	MUTATED
192	CALD1	EXPLAINED
192	CDC2	EXPLAINED
192	CNTN1	EXPLAINED
192	COL4A1	EXPLAINED
192	EGFR	EXPLAINED
192	ITGA2	EXPLAINED
192	ITGB8	EXPLAINED
192	LAMC1	EXPLAINED
192	LGALS3BP	EXPLAINED
192	MATN2	EXPLAINED
192	NID1	EXPLAINED
192	PPIB	EXPLAINED
192	PPIC	EXPLAINED
192	PTPRZ1	EXPLAINED
192	RPN1	EXPLAINED
192	SEC61A1	EXPLAINED
192	SMAD4	EXPLAINED
192	SP3	EXPLAINED
192	SSR1	EXPLAINED
192	SSR3	EXPLAINED
192	STT3A	EXPLAINED
192	THBS4	EXPLAINED
192	TMED2	EXPLAINED
192	TMEM47	EXPLAINED
192	TNC	EXPLAINED
192	TNFAIP6	EXPLAINED
192	TRAM1	EXPLAINED
192	VCAN	EXPLAINED
192	PTPN12	MUTATED
192	PTPRZ1	MUTATED
192	CALD1	EXPLAINED
192	CDC2	EXPLAINED
192	CNTN1	EXPLAINED
192	COL4A1	EXPLAINED
192	EGFR	EXPLAINED
192	ITGA2	EXPLAINED
192	ITGB8	EXPLAINED
192	LAMC1	EXPLAINED
192	LGALS3BP	EXPLAINED
192	MATN2	EXPLAINED
192	NID1	EXPLAINED
192	PPIB	EXPLAINED
192	PPIC	EXPLAINED
192	RPN1	EXPLAINED
192	SEC61A1	EXPLAINED
192	SMAD4	EXPLAINED
192	SP3	EXPLAINED
192	SSR1	EXPLAINED
192	SSR3	EXPLAINED
192	STT3A	EXPLAINED
192	THBS4	EXPLAINED
192	TMED2	EXPLAINED
192	TMEM47	EXPLAINED
192	TNC	EXPLAINED
192	TNFAIP6	EXPLAINED
192	TRAM1	EXPLAINED
192	VCAN	EXPLAINED
192	PURB	MUTATED
192	RABGEF1	MUTATED
192	RAC1	MUTATED
192	ACTL6A	EXPLAINED
192	ACTL6B	EXPLAINED
192	ADAM10	EXPLAINED
192	ADAM9	EXPLAINED
192	AMPH	EXPLAINED
192	ARAF	EXPLAINED
192	ARHGDIG	EXPLAINED
192	ATF1	EXPLAINED
192	AURKB	EXPLAINED
192	BARD1	EXPLAINED
192	BAZ1A	EXPLAINED
192	BDNF	EXPLAINED
192	BIRC5	EXPLAINED
192	BLM	EXPLAINED
192	CARD8	EXPLAINED
192	CASP1	EXPLAINED
192	CASP3	EXPLAINED
192	CASP4	EXPLAINED
192	CASP6	EXPLAINED
192	CBX3	EXPLAINED
192	CCNA1	EXPLAINED
192	CCNA2	EXPLAINED
192	CCNB1	EXPLAINED
192	CCNB2	EXPLAINED
192	CCNE2	EXPLAINED
192	CDC2	EXPLAINED
192	CDC20	EXPLAINED
192	CDC45L	EXPLAINED
192	CDC6	EXPLAINED
192	CDC7	EXPLAINED
192	CDCA3	EXPLAINED
192	CDK2	EXPLAINED
192	CDK4	EXPLAINED
192	CHEK1	EXPLAINED
192	CIT	EXPLAINED
192	CKS1B	EXPLAINED
192	CKS2	EXPLAINED
192	CLK1	EXPLAINED
192	CNOT2	EXPLAINED
192	CUL4A	EXPLAINED
192	CUL4B	EXPLAINED
192	CXCR4	EXPLAINED
192	DBF4	EXPLAINED
192	DEK	EXPLAINED
192	DHFR	EXPLAINED
192	DNM1	EXPLAINED
192	DTL	EXPLAINED
192	E2F6	EXPLAINED
192	ECT2	EXPLAINED
192	EGFR	EXPLAINED
192	ERBB3	EXPLAINED
192	ETV1	EXPLAINED
192	FAM13A1	EXPLAINED
192	FHL2	EXPLAINED
192	GABBR1	EXPLAINED
192	GABBR2	EXPLAINED
192	GABRA1	EXPLAINED
192	GABRA2	EXPLAINED
192	GABRB1	EXPLAINED
192	GABRG2	EXPLAINED
192	GINS1	EXPLAINED
192	GINS2	EXPLAINED
192	GMNN	EXPLAINED
192	GNA13	EXPLAINED
192	GNAI1	EXPLAINED
192	GNAI3	EXPLAINED
192	GNAO1	EXPLAINED
192	GNG12	EXPLAINED
192	HDAC1	EXPLAINED
192	HLA-DRA	EXPLAINED
192	HLA-DRB1	EXPLAINED
192	HMGB2	EXPLAINED
192	IFI16	EXPLAINED
192	IQGAP1	EXPLAINED
192	JAG1	EXPLAINED
192	KIF11	EXPLAINED
192	KIF14	EXPLAINED
192	KIF23	EXPLAINED
192	KIF2C	EXPLAINED
192	LAMA2	EXPLAINED
192	LAMB2	EXPLAINED
192	LAMC1	EXPLAINED
192	LBR	EXPLAINED
192	LMNB1	EXPLAINED
192	MAD2L1	EXPLAINED
192	MBP	EXPLAINED
192	MCM10	EXPLAINED
192	MCM2	EXPLAINED
192	MCM3	EXPLAINED
192	MCM4	EXPLAINED
192	MCM5	EXPLAINED
192	MCM6	EXPLAINED
192	MCM7	EXPLAINED
192	MELK	EXPLAINED
192	MOG	EXPLAINED
192	MX1	EXPLAINED
192	MX2	EXPLAINED
192	NRAS	EXPLAINED
192	PAK3	EXPLAINED
192	PAK6	EXPLAINED
192	PAK7	EXPLAINED
192	PBK	EXPLAINED
192	PCNA	EXPLAINED
192	PIR	EXPLAINED
192	PKIA	EXPLAINED
192	PKN2	EXPLAINED
192	POLA1	EXPLAINED
192	POLD2	EXPLAINED
192	POLE2	EXPLAINED
192	POLI	EXPLAINED
192	PRC1	EXPLAINED
192	PRKDC	EXPLAINED
192	PRKX	EXPLAINED
192	PSMB10	EXPLAINED
192	PSMB8	EXPLAINED
192	PSMB9	EXPLAINED
192	PSME2	EXPLAINED
192	PTBP1	EXPLAINED
192	PTP4A3	EXPLAINED
192	PTPRC	EXPLAINED
192	RAB3A	EXPLAINED
192	RACGAP1	EXPLAINED
192	RBBP4	EXPLAINED
192	RBBP8	EXPLAINED
192	RFC2	EXPLAINED
192	RFC3	EXPLAINED
192	RFC4	EXPLAINED
192	RFC5	EXPLAINED
192	RHOC	EXPLAINED
192	RICH2	EXPLAINED
192	RIMS2	EXPLAINED
192	RPA1	EXPLAINED
192	RRM1	EXPLAINED
192	RRM2	EXPLAINED
192	SATB1	EXPLAINED
192	SCYE1	EXPLAINED
192	SH3GL2	EXPLAINED
192	SLC17A7	EXPLAINED
192	SMAD4	EXPLAINED
192	SMAD5	EXPLAINED
192	SMARCD2	EXPLAINED
192	SNAP23	EXPLAINED
192	SNAP25	EXPLAINED
192	SP100	EXPLAINED
192	SP110	EXPLAINED
192	SP3	EXPLAINED
192	SPRY1	EXPLAINED
192	STAG2	EXPLAINED
192	STAT1	EXPLAINED
192	STX1A	EXPLAINED
192	STXBP1	EXPLAINED
192	STXBP6	EXPLAINED
192	SYN1	EXPLAINED
192	SYN2	EXPLAINED
192	SYT1	EXPLAINED
192	TAF12	EXPLAINED
192	TFDP1	EXPLAINED
192	TIMELESS	EXPLAINED
192	TLR1	EXPLAINED
192	TLR2	EXPLAINED
192	TMEM123	EXPLAINED
192	TMPO	EXPLAINED
192	TOP2A	EXPLAINED
192	TRIM22	EXPLAINED
192	TRRAP	EXPLAINED
192	TTK	EXPLAINED
192	TUBA4A	EXPLAINED
192	TYMS	EXPLAINED
192	UBE2C	EXPLAINED
192	VAV3	EXPLAINED
192	WASF1	EXPLAINED
192	WEE1	EXPLAINED
192	YEATS4	EXPLAINED
192	ZNF3	EXPLAINED
192	ZWINT	EXPLAINED
192	ZYX	EXPLAINED
192	RAD54L	MUTATED
192	ACTL6A	EXPLAINED
192	ACTL6B	EXPLAINED
192	ARAF	EXPLAINED
192	ATF1	EXPLAINED
192	AURKB	EXPLAINED
192	BARD1	EXPLAINED
192	BAZ1A	EXPLAINED
192	BDNF	EXPLAINED
192	BLM	EXPLAINED
192	CARD8	EXPLAINED
192	CASP1	EXPLAINED
192	CASP3	EXPLAINED
192	CASP4	EXPLAINED
192	CASP6	EXPLAINED
192	CBX3	EXPLAINED
192	CCNA1	EXPLAINED
192	CCNA2	EXPLAINED
192	CCNB1	EXPLAINED
192	CCNB2	EXPLAINED
192	CCNE2	EXPLAINED
192	CDC2	EXPLAINED
192	CDC20	EXPLAINED
192	CDC45L	EXPLAINED
192	CDC6	EXPLAINED
192	CDC7	EXPLAINED
192	CDCA3	EXPLAINED
192	CDK2	EXPLAINED
192	CDK4	EXPLAINED
192	CHEK1	EXPLAINED
192	CIT	EXPLAINED
192	CKS1B	EXPLAINED
192	CKS2	EXPLAINED
192	CLK1	EXPLAINED
192	CNOT2	EXPLAINED
192	CUL4A	EXPLAINED
192	CUL4B	EXPLAINED
192	CXCR4	EXPLAINED
192	DBF4	EXPLAINED
192	DHFR	EXPLAINED
192	DTL	EXPLAINED
192	E2F6	EXPLAINED
192	EGFR	EXPLAINED
192	ERBB3	EXPLAINED
192	ETV1	EXPLAINED
192	FHL2	EXPLAINED
192	GINS1	EXPLAINED
192	GINS2	EXPLAINED
192	GMNN	EXPLAINED
192	HDAC1	EXPLAINED
192	HLA-DRA	EXPLAINED
192	HLA-DRB1	EXPLAINED
192	HMGB2	EXPLAINED
192	IFI16	EXPLAINED
192	KIF2C	EXPLAINED
192	LBR	EXPLAINED
192	LMNB1	EXPLAINED
192	MAD2L1	EXPLAINED
192	MBP	EXPLAINED
192	MCM10	EXPLAINED
192	MCM2	EXPLAINED
192	MCM3	EXPLAINED
192	MCM4	EXPLAINED
192	MCM5	EXPLAINED
192	MCM6	EXPLAINED
192	MCM7	EXPLAINED
192	MELK	EXPLAINED
192	MOG	EXPLAINED
192	MX1	EXPLAINED
192	MX2	EXPLAINED
192	NRAS	EXPLAINED
192	PBK	EXPLAINED
192	PCNA	EXPLAINED
192	PKIA	EXPLAINED
192	POLA1	EXPLAINED
192	POLD2	EXPLAINED
192	POLE2	EXPLAINED
192	POLI	EXPLAINED
192	PRKDC	EXPLAINED
192	PRKX	EXPLAINED
192	PSMB10	EXPLAINED
192	PSMB8	EXPLAINED
192	PSMB9	EXPLAINED
192	PSME2	EXPLAINED
192	PTBP1	EXPLAINED
192	PTPRC	EXPLAINED
192	RBBP4	EXPLAINED
192	RBBP8	EXPLAINED
192	RFC2	EXPLAINED
192	RFC3	EXPLAINED
192	RFC4	EXPLAINED
192	RFC5	EXPLAINED
192	RHOC	EXPLAINED
192	RPA1	EXPLAINED
192	RRM1	EXPLAINED
192	RRM2	EXPLAINED
192	SATB1	EXPLAINED
192	SMAD4	EXPLAINED
192	SMAD5	EXPLAINED
192	SMARCD2	EXPLAINED
192	SP100	EXPLAINED
192	SP110	EXPLAINED
192	SP3	EXPLAINED
192	STAT1	EXPLAINED
192	TAF12	EXPLAINED
192	TFDP1	EXPLAINED
192	TIMELESS	EXPLAINED
192	TMPO	EXPLAINED
192	TOP2A	EXPLAINED
192	TRIM22	EXPLAINED
192	TRRAP	EXPLAINED
192	TTK	EXPLAINED
192	TYMS	EXPLAINED
192	UBE2C	EXPLAINED
192	WEE1	EXPLAINED
192	YEATS4	EXPLAINED
192	ZNF3	EXPLAINED
192	ZWINT	EXPLAINED
192	RALA	MUTATED
192	CNKSR2	EXPLAINED
192	DLG2	EXPLAINED
192	FZD7	EXPLAINED
192	NRAS	EXPLAINED
192	RAMP3	MUTATED
192	RAPGEF5	MUTATED
192	RBAK	MUTATED
192	ZNF107	EXPLAINED
192	ZNF140	EXPLAINED
192	ZNF167	EXPLAINED
192	ZNF271	EXPLAINED
192	ZNF3	EXPLAINED
192	ZNF45	EXPLAINED
192	ZNF468	EXPLAINED
192	ZNF83	EXPLAINED
192	RBM28	MUTATED
192	RELN	MUTATED
192	ERBB3	EXPLAINED
192	ITGA2	EXPLAINED
192	ITGB8	EXPLAINED
192	MAP1B	EXPLAINED
192	RFC2	MUTATED
192	ACTL6A	EXPLAINED
192	ACTL6B	EXPLAINED
192	ARAF	EXPLAINED
192	ATF1	EXPLAINED
192	AURKB	EXPLAINED
192	BARD1	EXPLAINED
192	BAZ1A	EXPLAINED
192	BDNF	EXPLAINED
192	BLM	EXPLAINED
192	CARD8	EXPLAINED
192	CASP1	EXPLAINED
192	CASP3	EXPLAINED
192	CASP4	EXPLAINED
192	CASP6	EXPLAINED
192	CBX3	EXPLAINED
192	CCNA1	EXPLAINED
192	CCNA2	EXPLAINED
192	CCNB1	EXPLAINED
192	CCNB2	EXPLAINED
192	CCNE2	EXPLAINED
192	CDC2	EXPLAINED
192	CDC20	EXPLAINED
192	CDC45L	EXPLAINED
192	CDC6	EXPLAINED
192	CDC7	EXPLAINED
192	CDCA3	EXPLAINED
192	CDK2	EXPLAINED
192	CDK4	EXPLAINED
192	CHEK1	EXPLAINED
192	CIT	EXPLAINED
192	CKS1B	EXPLAINED
192	CKS2	EXPLAINED
192	CLK1	EXPLAINED
192	CNOT2	EXPLAINED
192	CUL4A	EXPLAINED
192	CUL4B	EXPLAINED
192	CXCR4	EXPLAINED
192	DBF4	EXPLAINED
192	DHFR	EXPLAINED
192	DTL	EXPLAINED
192	E2F6	EXPLAINED
192	EGFR	EXPLAINED
192	ERBB3	EXPLAINED
192	ETV1	EXPLAINED
192	FHL2	EXPLAINED
192	GINS1	EXPLAINED
192	GINS2	EXPLAINED
192	GMNN	EXPLAINED
192	HDAC1	EXPLAINED
192	HLA-DRA	EXPLAINED
192	HLA-DRB1	EXPLAINED
192	HMGB2	EXPLAINED
192	IFI16	EXPLAINED
192	KIF2C	EXPLAINED
192	LBR	EXPLAINED
192	LMNB1	EXPLAINED
192	MAD2L1	EXPLAINED
192	MBP	EXPLAINED
192	MCM10	EXPLAINED
192	MCM2	EXPLAINED
192	MCM3	EXPLAINED
192	MCM4	EXPLAINED
192	MCM5	EXPLAINED
192	MCM6	EXPLAINED
192	MCM7	EXPLAINED
192	MELK	EXPLAINED
192	MOG	EXPLAINED
192	MX1	EXPLAINED
192	MX2	EXPLAINED
192	NRAS	EXPLAINED
192	PBK	EXPLAINED
192	PCNA	EXPLAINED
192	PKIA	EXPLAINED
192	POLA1	EXPLAINED
192	POLD2	EXPLAINED
192	POLE2	EXPLAINED
192	POLI	EXPLAINED
192	PRKDC	EXPLAINED
192	PRKX	EXPLAINED
192	PSMB10	EXPLAINED
192	PSMB8	EXPLAINED
192	PSMB9	EXPLAINED
192	PSME2	EXPLAINED
192	PTBP1	EXPLAINED
192	PTPRC	EXPLAINED
192	RBBP4	EXPLAINED
192	RBBP8	EXPLAINED
192	RFC3	EXPLAINED
192	RFC4	EXPLAINED
192	RFC5	EXPLAINED
192	RHOC	EXPLAINED
192	RPA1	EXPLAINED
192	RRM1	EXPLAINED
192	RRM2	EXPLAINED
192	SATB1	EXPLAINED
192	SMAD4	EXPLAINED
192	SMAD5	EXPLAINED
192	SMARCD2	EXPLAINED
192	SP100	EXPLAINED
192	SP110	EXPLAINED
192	SP3	EXPLAINED
192	STAT1	EXPLAINED
192	TAF12	EXPLAINED
192	TFDP1	EXPLAINED
192	TIMELESS	EXPLAINED
192	TMPO	EXPLAINED
192	TOP2A	EXPLAINED
192	TRIM22	EXPLAINED
192	TRRAP	EXPLAINED
192	TTK	EXPLAINED
192	TYMS	EXPLAINED
192	UBE2C	EXPLAINED
192	WEE1	EXPLAINED
192	YEATS4	EXPLAINED
192	ZNF3	EXPLAINED
192	ZWINT	EXPLAINED
192	RHEB	MUTATED
192	EIF4EBP1	EXPLAINED
192	RINT1	MUTATED
192	KNTC1	EXPLAINED
192	RP9	MUTATED
192	RPA3	MUTATED
192	ACTL6A	EXPLAINED
192	ACTL6B	EXPLAINED
192	ARAF	EXPLAINED
192	ATF1	EXPLAINED
192	AURKB	EXPLAINED
192	BARD1	EXPLAINED
192	BAZ1A	EXPLAINED
192	BDNF	EXPLAINED
192	BLM	EXPLAINED
192	CARD8	EXPLAINED
192	CASP1	EXPLAINED
192	CASP3	EXPLAINED
192	CASP4	EXPLAINED
192	CASP6	EXPLAINED
192	CBX3	EXPLAINED
192	CCNA1	EXPLAINED
192	CCNA2	EXPLAINED
192	CCNB1	EXPLAINED
192	CCNB2	EXPLAINED
192	CCNE2	EXPLAINED
192	CDC2	EXPLAINED
192	CDC20	EXPLAINED
192	CDC45L	EXPLAINED
192	CDC6	EXPLAINED
192	CDC7	EXPLAINED
192	CDCA3	EXPLAINED
192	CDK2	EXPLAINED
192	CDK4	EXPLAINED
192	CHEK1	EXPLAINED
192	CIT	EXPLAINED
192	CKS1B	EXPLAINED
192	CKS2	EXPLAINED
192	CLK1	EXPLAINED
192	CNOT2	EXPLAINED
192	CUL4A	EXPLAINED
192	CUL4B	EXPLAINED
192	CXCR4	EXPLAINED
192	DBF4	EXPLAINED
192	DHFR	EXPLAINED
192	DTL	EXPLAINED
192	E2F6	EXPLAINED
192	EGFR	EXPLAINED
192	ERBB3	EXPLAINED
192	ETV1	EXPLAINED
192	FHL2	EXPLAINED
192	GINS1	EXPLAINED
192	GINS2	EXPLAINED
192	GMNN	EXPLAINED
192	HDAC1	EXPLAINED
192	HLA-DRA	EXPLAINED
192	HLA-DRB1	EXPLAINED
192	HMGB2	EXPLAINED
192	IFI16	EXPLAINED
192	KIF2C	EXPLAINED
192	LBR	EXPLAINED
192	LMNB1	EXPLAINED
192	MAD2L1	EXPLAINED
192	MBP	EXPLAINED
192	MCM10	EXPLAINED
192	MCM2	EXPLAINED
192	MCM3	EXPLAINED
192	MCM4	EXPLAINED
192	MCM5	EXPLAINED
192	MCM6	EXPLAINED
192	MCM7	EXPLAINED
192	MELK	EXPLAINED
192	MOG	EXPLAINED
192	MX1	EXPLAINED
192	MX2	EXPLAINED
192	NRAS	EXPLAINED
192	PBK	EXPLAINED
192	PCNA	EXPLAINED
192	PKIA	EXPLAINED
192	POLA1	EXPLAINED
192	POLD2	EXPLAINED
192	POLE2	EXPLAINED
192	POLI	EXPLAINED
192	PRKDC	EXPLAINED
192	PRKX	EXPLAINED
192	PSMB10	EXPLAINED
192	PSMB8	EXPLAINED
192	PSMB9	EXPLAINED
192	PSME2	EXPLAINED
192	PTBP1	EXPLAINED
192	PTPRC	EXPLAINED
192	RBBP4	EXPLAINED
192	RBBP8	EXPLAINED
192	RFC2	EXPLAINED
192	RFC3	EXPLAINED
192	RFC4	EXPLAINED
192	RFC5	EXPLAINED
192	RHOC	EXPLAINED
192	RPA1	EXPLAINED
192	RRM1	EXPLAINED
192	RRM2	EXPLAINED
192	SATB1	EXPLAINED
192	SMAD4	EXPLAINED
192	SMAD5	EXPLAINED
192	SMARCD2	EXPLAINED
192	SP100	EXPLAINED
192	SP110	EXPLAINED
192	SP3	EXPLAINED
192	STAT1	EXPLAINED
192	TAF12	EXPLAINED
192	TFDP1	EXPLAINED
192	TIMELESS	EXPLAINED
192	TMPO	EXPLAINED
192	TOP2A	EXPLAINED
192	TRIM22	EXPLAINED
192	TRRAP	EXPLAINED
192	TTK	EXPLAINED
192	TYMS	EXPLAINED
192	UBE2C	EXPLAINED
192	WEE1	EXPLAINED
192	YEATS4	EXPLAINED
192	ZNF3	EXPLAINED
192	ZWINT	EXPLAINED
192	SCIN	MUTATED
192	CASP3	EXPLAINED
192	SEMA3A	MUTATED
192	SEMA3C	MUTATED
192	SEMA3D	MUTATED
192	SEMA3E	MUTATED
192	SEPT14	MUTATED
192	ISG15	EXPLAINED
192	OAS1	EXPLAINED
192	OAS2	EXPLAINED
192	OAS3	EXPLAINED
192	OASL	EXPLAINED
192	PSMB10	EXPLAINED
192	SEPT10	EXPLAINED
192	SEPT2	EXPLAINED
192	SNCA	EXPLAINED
192	SNCAIP	EXPLAINED
192	UBD	EXPLAINED
192	UBE2L6	EXPLAINED
192	USP18	EXPLAINED
192	SEPT7	MUTATED
192	ACTL6A	EXPLAINED
192	ACTL6B	EXPLAINED
192	ARAF	EXPLAINED
192	ATF1	EXPLAINED
192	AURKB	EXPLAINED
192	BARD1	EXPLAINED
192	BAZ1A	EXPLAINED
192	BDNF	EXPLAINED
192	BLM	EXPLAINED
192	CARD8	EXPLAINED
192	CASP1	EXPLAINED
192	CASP3	EXPLAINED
192	CASP4	EXPLAINED
192	CASP6	EXPLAINED
192	CBX3	EXPLAINED
192	CCNA1	EXPLAINED
192	CCNA2	EXPLAINED
192	CCNB1	EXPLAINED
192	CCNB2	EXPLAINED
192	CCNE2	EXPLAINED
192	CDC2	EXPLAINED
192	CDC20	EXPLAINED
192	CDC45L	EXPLAINED
192	CDC6	EXPLAINED
192	CDC7	EXPLAINED
192	CDCA3	EXPLAINED
192	CDK2	EXPLAINED
192	CDK4	EXPLAINED
192	CHEK1	EXPLAINED
192	CIT	EXPLAINED
192	CKS1B	EXPLAINED
192	CKS2	EXPLAINED
192	CLK1	EXPLAINED
192	CNOT2	EXPLAINED
192	CUL4A	EXPLAINED
192	CUL4B	EXPLAINED
192	CXCR4	EXPLAINED
192	DBF4	EXPLAINED
192	DHFR	EXPLAINED
192	DTL	EXPLAINED
192	E2F6	EXPLAINED
192	EGFR	EXPLAINED
192	ERBB3	EXPLAINED
192	ETV1	EXPLAINED
192	FHL2	EXPLAINED
192	GINS1	EXPLAINED
192	GINS2	EXPLAINED
192	GMNN	EXPLAINED
192	HDAC1	EXPLAINED
192	HLA-DRA	EXPLAINED
192	HLA-DRB1	EXPLAINED
192	HMGB2	EXPLAINED
192	IFI16	EXPLAINED
192	ISG15	EXPLAINED
192	KIF2C	EXPLAINED
192	LBR	EXPLAINED
192	LMNB1	EXPLAINED
192	MAD2L1	EXPLAINED
192	MBP	EXPLAINED
192	MCM10	EXPLAINED
192	MCM2	EXPLAINED
192	MCM3	EXPLAINED
192	MCM4	EXPLAINED
192	MCM5	EXPLAINED
192	MCM6	EXPLAINED
192	MCM7	EXPLAINED
192	MELK	EXPLAINED
192	MOG	EXPLAINED
192	MX1	EXPLAINED
192	MX2	EXPLAINED
192	NRAS	EXPLAINED
192	OAS1	EXPLAINED
192	OAS2	EXPLAINED
192	OAS3	EXPLAINED
192	OASL	EXPLAINED
192	PBK	EXPLAINED
192	PCNA	EXPLAINED
192	PKIA	EXPLAINED
192	POLA1	EXPLAINED
192	POLD2	EXPLAINED
192	POLE2	EXPLAINED
192	POLI	EXPLAINED
192	PRKDC	EXPLAINED
192	PRKX	EXPLAINED
192	PSMB10	EXPLAINED
192	PSMB8	EXPLAINED
192	PSMB9	EXPLAINED
192	PSME2	EXPLAINED
192	PTBP1	EXPLAINED
192	PTPRC	EXPLAINED
192	RBBP4	EXPLAINED
192	RBBP8	EXPLAINED
192	RFC2	EXPLAINED
192	RFC3	EXPLAINED
192	RFC4	EXPLAINED
192	RFC5	EXPLAINED
192	RHOC	EXPLAINED
192	RPA1	EXPLAINED
192	RRM1	EXPLAINED
192	RRM2	EXPLAINED
192	SATB1	EXPLAINED
192	SEPT10	EXPLAINED
192	SEPT2	EXPLAINED
192	SMAD4	EXPLAINED
192	SMAD5	EXPLAINED
192	SMARCD2	EXPLAINED
192	SNCA	EXPLAINED
192	SNCAIP	EXPLAINED
192	SP100	EXPLAINED
192	SP110	EXPLAINED
192	SP3	EXPLAINED
192	STAT1	EXPLAINED
192	TAF12	EXPLAINED
192	TFDP1	EXPLAINED
192	TIMELESS	EXPLAINED
192	TMPO	EXPLAINED
192	TOP2A	EXPLAINED
192	TRIM22	EXPLAINED
192	TRRAP	EXPLAINED
192	TTK	EXPLAINED
192	TYMS	EXPLAINED
192	UBD	EXPLAINED
192	UBE2C	EXPLAINED
192	UBE2L6	EXPLAINED
192	USP18	EXPLAINED
192	WEE1	EXPLAINED
192	YEATS4	EXPLAINED
192	ZNF3	EXPLAINED
192	ZWINT	EXPLAINED
192	SERPINE1	MUTATED
192	SMAD4	EXPLAINED
192	SFRP4	MUTATED
192	FZD3	EXPLAINED
192	FZD6	EXPLAINED
192	FZD7	EXPLAINED
192	GNG12	EXPLAINED
192	GNG3	EXPLAINED
192	LRP5	EXPLAINED
192	WIF1	EXPLAINED
192	WNT10B	EXPLAINED
192	SGCE	MUTATED
192	SH2B2	MUTATED
192	SHFM1	MUTATED
192	SHH	MUTATED
192	CCNB1	EXPLAINED
192	GAS1	EXPLAINED
192	STIL	EXPLAINED
192	TUBB4	EXPLAINED
192	SKAP2	MUTATED
192	SLC25A13	MUTATED
192	SLC25A40	MUTATED
192	SLC26A3	MUTATED
192	SLC4A2	MUTATED
192	SMARCA1	MUTATED
192	CHD5	EXPLAINED
192	SMAD4	EXPLAINED
192	SMAD5	EXPLAINED
192	SMARCD3	MUTATED
192	ACTL6A	EXPLAINED
192	ACTL6B	EXPLAINED
192	ARAF	EXPLAINED
192	ATF1	EXPLAINED
192	AURKB	EXPLAINED
192	BARD1	EXPLAINED
192	BAZ1A	EXPLAINED
192	BDNF	EXPLAINED
192	BLM	EXPLAINED
192	CARD8	EXPLAINED
192	CASP1	EXPLAINED
192	CASP3	EXPLAINED
192	CASP4	EXPLAINED
192	CASP6	EXPLAINED
192	CBX3	EXPLAINED
192	CCNA1	EXPLAINED
192	CCNA2	EXPLAINED
192	CCNB1	EXPLAINED
192	CCNB2	EXPLAINED
192	CCNE2	EXPLAINED
192	CDC2	EXPLAINED
192	CDC20	EXPLAINED
192	CDC45L	EXPLAINED
192	CDC6	EXPLAINED
192	CDC7	EXPLAINED
192	CDCA3	EXPLAINED
192	CDK2	EXPLAINED
192	CDK4	EXPLAINED
192	CHEK1	EXPLAINED
192	CIT	EXPLAINED
192	CKS1B	EXPLAINED
192	CKS2	EXPLAINED
192	CLK1	EXPLAINED
192	CNOT2	EXPLAINED
192	CUL4A	EXPLAINED
192	CUL4B	EXPLAINED
192	CXCR4	EXPLAINED
192	DBF4	EXPLAINED
192	DHFR	EXPLAINED
192	DTL	EXPLAINED
192	E2F6	EXPLAINED
192	EGFR	EXPLAINED
192	ERBB3	EXPLAINED
192	ETV1	EXPLAINED
192	FHL2	EXPLAINED
192	GINS1	EXPLAINED
192	GINS2	EXPLAINED
192	GMNN	EXPLAINED
192	HDAC1	EXPLAINED
192	HLA-DRA	EXPLAINED
192	HLA-DRB1	EXPLAINED
