SAMPLE_ID	DRIVER	IMPACT_SCORE	IS_DEREGULATED	MODULE_SIZE	NUM_DRIVERS
280	SMC1A	43.171	0	13	3
280	RELN	9.552	1	3	1
281	CUBN	555.535	0	150	5
281	LAMA1	555.535	0	150	5
281	PIK3CA	555.535	1	150	5
281	TARDBP	555.535	0	150	5
281	GNG12	555.535	1	150	5
281	PCDHAC2	15.066	0	5	1
282	ASPM	300.565	1	90	4
282	EGFR	300.565	1	90	4
282	TP53	300.565	0	90	4
282	PSMA2	300.565	1	90	4
282	CCT6A	7.230	1	2	1
282	DYRK1B	3.655	0	1	1
282	PCDH11Y	3.104	0	1	1
283	CDKN2A	19.792	0	7	1
283	EGFR	323.987	1	82	2
283	FLNC	323.987	0	82	2
283	PCDH7	10.103	0	3	1
283	PRKDC	2.758	0	1	1
284	CDH19	3.809	0	1	1
284	CDKN2A	32.949	0	11	1
284	EGFR	441.101	1	124	4
284	PIK3CA	441.101	0	124	4
284	PRKDC	441.101	0	124	4
284	IGF2R	441.101	0	124	4
284	KLHL9	2.695	0	1	1
285	F10	82.766	0	24	1
286	CDKN2A	263.930	0	78	3
286	EGFR	263.930	1	78	3
286	IFNGR1	263.930	0	78	3
286	EEF1A1	3.127	0	1	1
286	MAP3K4	20.149	0	7	1
286	PCDHGC5	10.318	0	3	1
287	ADCY2	4.108	0	1	1
287	CD3G	40.481	0	14	3
287	CHEK2	40.481	0	14	3
287	CDKN2A	40.481	0	14	3
287	CDH13	4.571	0	1	1
287	CUBN	417.900	0	103	3
287	FAS	417.900	0	103	3
287	GABRG2	417.900	1	103	3
287	ELAVL2	5.415	0	1	1
287	KCNB1	6.516	1	2	1
287	NF1	2.676	0	1	1
287	RPA2	6.538	0	2	1
288	BCLAF1	11.719	0	4	1
288	CEBPB	308.794	0	84	5
288	EGFR	308.794	1	84	5
288	PIK3R1	308.794	0	84	5
288	PRKCG	308.794	0	84	5
288	PTEN	308.794	0	84	5
288	RYR3	2.999	0	1	1
288	SEC61G	18.061	1	6	1
289	BCLAF1	906.993	0	265	6
289	COL1A2	906.993	1	265	6
289	HLA-DRB1	906.993	1	265	6
289	LAMA5	906.993	0	265	6
289	PIK3CA	906.993	0	265	6
289	TP53	906.993	1	265	6
289	GRIN2C	6.355	0	2	1
289	PCDHGC5	7.786	0	2	1
290	CDKN2A	711.325	0	200	5
290	FOS	711.325	1	200	5
290	LAMC1	711.325	1	200	5
290	LYN	711.325	1	200	5
290	PIK3CB	711.325	0	200	5
290	ITPR1	3.176	0	1	1
291	CDKN2A	248.605	0	69	7
291	EGF	248.605	0	69	7
291	GRIN2A	248.605	0	69	7
291	PIK3CA	248.605	0	69	7
291	LAMB1	248.605	0	69	7
291	GLI3	248.605	0	69	7
291	MET	248.605	0	69	7
291	PCDHA10	3.897	0	1	1
291	SEC61G	6.833	1	2	1
292	CHEK2	491.560	0	135	9
292	F2	491.560	0	135	9
292	HLA-DRB1	491.560	0	135	9
292	PRKY	491.560	0	135	9
292	TSC2	491.560	0	135	9
292	DNAH9	491.560	1	135	9
292	ERBB4	491.560	0	135	9
292	CNTNAP1	491.560	0	135	9
292	FGFR3	491.560	1	135	9
292	PCDH11Y	22.757	0	5	1
292	TBL1Y	2.774	0	1	1
293	CDK6	284.945	0	78	4
293	PARP1	284.945	0	78	4
293	COL1A2	284.945	1	78	4
293	EGFR	284.945	1	78	4
293	PCDHAC2	6.574	0	2	1
294	EGFR	485.276	1	141	3
294	HDAC2	485.276	0	141	3
294	RB1	485.276	0	141	3
294	GRIN2A	10.718	0	3	1
294	NDN	8.219	1	3	1
295	GNA15	2.719	0	1	1
295	HLA-DRB1	406.652	0	118	4
295	LAMA3	406.652	0	118	4
295	PIK3R1	406.652	0	118	4
295	TP53	406.652	1	118	4
295	PCDH11Y	16.482	0	6	1
296	CDH23	10.309	0	3	1
296	CDKN2A	529.124	0	150	5
296	DFFB	529.124	0	150	5
296	CRKL	529.124	0	150	5
296	EGFR	529.124	1	150	5
296	HLA-DRB1	529.124	1	150	5
296	PPP3CB	3.710	0	1	1
297	ERBB3	425.947	0	119	6
297	GLI1	425.947	0	119	6
297	HLA-DRB1	425.947	1	119	6
297	TP53	425.947	0	119	6
297	IFNG	425.947	0	119	6
297	PXN	425.947	0	119	6
297	PCDH11Y	5.503	0	2	1
297	PLCZ1	2.935	0	1	1
298	NEFH	219.567	1	56	2
298	POU2F1	219.567	0	56	2
299	PCDH11Y	11.233	0	3	1
299	PRKY	326.696	0	92	3
299	TP53	326.696	0	92	3
299	PTEN	326.696	0	92	3
300	ANK2	251.303	0	66	4
300	SYNJ2	251.303	0	66	4
300	KIT	251.303	0	66	4
300	PDGFRA	251.303	0	66	4
300	CDC27	42.366	0	12	2
300	SGCB	42.366	1	12	2
300	DCTN2	2.612	0	1	1
300	DDIT3	14.407	1	3	1
300	GNAT3	18.172	0	4	1
301	CACNA1B	9.614	0	3	1
301	CDH8	7.029	0	2	1
301	EGFR	718.706	1	201	5
301	FN1	718.706	1	201	5
301	HLA-DRA	718.706	1	201	5
301	RB1	718.706	0	201	5
301	PTEN	718.706	0	201	5
301	TCF7L2	3.640	0	1	1
301	TUBA3C	16.856	0	5	1
302	CDKN2A	431.331	0	121	11
302	DNMT1	431.331	0	121	11
302	ERG	431.331	0	121	11
302	FN1	431.331	0	121	11
302	SEC61G	431.331	1	121	11
302	VAV2	431.331	0	121	11
302	TBL1Y	431.331	0	121	11
302	CDKN2B	431.331	0	121	11
302	PRKY	431.331	0	121	11
302	HLA-DRB1	431.331	1	121	11
302	PIK3C2G	431.331	0	121	11
302	PCDH11Y	7.119	0	2	1
303	CCT6A	230.410	0	63	4
303	CDKN2A	230.410	0	63	4
303	EGFR	230.410	0	63	4
303	PTEN	230.410	0	63	4
303	KLHL9	3.378	0	1	1
303	PCDHGC5	6.944	0	2	1
304	CDK4	238.594	1	69	2
304	EGFR	238.594	0	69	2
304	STXBP1	10.721	0	2	1
305	CD97	16.256	0	5	1
305	CDKN2A	283.299	0	75	3
305	PIK3CA	283.299	0	75	3
305	LAMA1	283.299	0	75	3
305	GLIS1	12.789	0	4	1
305	PCDHAC2	4.036	0	1	1
305	RYR3	2.969	0	1	1
306	DCTN2	3.483	0	1	1
306	GLI1	13.605	1	4	1
306	LAMA5	68.041	0	22	2
306	PTEN	68.041	0	22	2
306	RYR2	2.599	0	1	1
307	ADAM12	379.258	0	108	14
307	BRCA1	379.258	0	108	14
307	CDC2	379.258	1	108	14
307	CDKN2A	379.258	0	108	14
307	EGFR	379.258	0	108	14
307	ITGA8	379.258	0	108	14
307	ZWINT	379.258	1	108	14
307	MAPK1	379.258	0	108	14
307	PTEN	379.258	0	108	14
307	LAMA4	379.258	0	108	14
307	GRAP2	379.258	0	108	14
307	MAPK8	379.258	0	108	14
307	PDGFRA	379.258	1	108	14
307	EPC1	379.258	0	108	14
307	GABRA5	10.222	0	2	1
307	PCDHGC5	5.788	0	2	1
307	RYR2	11.974	1	4	1
307	SEC61G	13.315	1	5	1
308	CDK6	402.875	0	119	8
308	XRCC2	402.875	0	119	8
308	PSMC2	402.875	0	119	8
308	COL1A2	402.875	0	119	8
308	EGFR	402.875	1	119	8
308	LAMB4	402.875	0	119	8
308	ZNF3	402.875	1	119	8
308	EZH2	402.875	1	119	8
308	PCDH11Y	6.240	0	2	1
308	PRKY	3.435	0	1	1
308	SRI	5.441	0	2	1
308	TES	3.421	0	1	1
308	ZNF212	3.296	0	1	1
309	CDC27	41.450	0	14	1
309	HLA-DRB1	322.349	0	93	3
309	SRC	322.349	0	93	3
309	MYF5	322.349	0	93	3
310	ADCY2	3.021	0	1	1
310	PCDH11Y	10.417	0	3	1
310	PIK3R1	405.922	0	112	2
310	RB1	405.922	0	112	2
310	PRKY	10.851	0	3	1
311	FBN2	179.209	0	48	3
311	HLA-DRB1	179.209	0	48	3
311	MLL	179.209	0	48	3
311	PTEN	7.553	0	2	1
311	SHANK3	6.006	0	2	1
312	CDK4	421.265	1	118	4
312	PIK3CA	421.265	0	118	4
312	GABRA4	421.265	0	118	4
312	GLI1	421.265	1	118	4
312	PDGFD	2.511	0	1	1
313	CDKN2A	294.642	0	78	4
313	TP53	294.642	0	78	4
313	PTEN	294.642	0	78	4
313	CREBBP	294.642	0	78	4
313	GNAT3	16.566	0	4	1
313	PCDH11Y	5.974	0	2	1
313	PRKY	3.985	0	1	1
314	CACNA1B	3.140	0	1	1
314	CEP250	6.839	0	2	1
314	EGFR	256.842	0	66	3
314	PRKY	256.842	0	66	3
314	PTEN	256.842	0	66	3
314	PCDH11Y	3.900	0	1	1
315	BRCA1	332.194	0	90	4
315	EGFR	332.194	1	90	4
315	PIK3R1	332.194	0	90	4
315	MAG	332.194	0	90	4
315	PCDHAC2	6.779	0	2	1
316	APOB	280.918	0	75	8
316	HLA-DRB1	280.918	0	75	8
316	MAPK1	280.918	0	75	8
316	PIK3CA	280.918	0	75	8
316	NRXN1	280.918	1	75	8
316	GLI1	280.918	0	75	8
316	CDKN2A	280.918	0	75	8
316	EIF4A1	280.918	0	75	8
316	ELAVL2	2.692	0	1	1
316	FBN2	2.989	0	1	1
316	KCNB1	6.404	1	2	1
316	KLHL9	2.708	0	1	1
316	PCDHAC2	3.450	0	1	1
317	CDH18	9.172	1	3	1
317	CDKN2A	329.714	0	87	4
317	PIK3R1	329.714	0	87	4
317	TP53	329.714	0	87	4
317	PIK3C2G	329.714	0	87	4
318	CDKN2A	326.339	0	83	5
318	CEP250	326.339	0	83	5
318	EGFR	326.339	1	83	5
318	PTEN	326.339	0	83	5
318	NOS1	326.339	0	83	5
318	CDKN2B	2.767	0	1	1
318	TTN	2.845	0	1	1
319	COL1A2	172.341	0	48	4
319	LRP1	172.341	0	48	4
319	TP53	172.341	0	48	4
319	PTEN	172.341	0	48	4
319	KIT	4.539	0	1	1
319	SLC6A3	81.768	0	19	1
320	CDC27	40.855	0	13	2
320	CDKN2A	40.855	0	13	2
320	CEP63	7.374	0	2	1
320	GRIN2C	89.439	0	19	1
320	HLA-DRB1	2.711	0	1	1
320	PTEN	6.590	0	2	1
321	CDH19	9.132	0	3	1
321	CDKN2A	313.386	0	85	2
321	EGFR	313.386	1	85	2
322	CSNK1G1	19.899	0	7	1
322	ITGA8	181.013	0	52	2
322	MMP7	181.013	0	52	2
322	MNDA	8.391	1	3	1
322	PCDHGC5	10.604	0	3	1
322	SLC26A8	13.901	0	5	1
323	CDK4	1105.190	1	305	5
323	LAMA5	1105.190	0	305	5
323	PIK3CA	1105.190	0	305	5
323	TP53	1105.190	1	305	5
323	PDGFRA	1105.190	1	305	5
324	CDKN2A	769.997	0	208	3
324	EGFR	769.997	1	208	3
324	SRPK1	769.997	0	208	3
324	GRIN2A	10.010	0	3	1
324	PCDH11Y	12.051	0	4	1
324	PRKY	7.071	0	2	1
324	SEC61G	24.922	1	8	1
325	CDKN2A	371.010	0	104	4
325	SYNJ2	371.010	0	104	4
325	HLA-DOA	371.010	0	104	4
325	FBLN2	371.010	0	104	4
325	KLHL9	3.496	0	1	1
326	CDKN2A	454.312	0	121	4
326	EGFR	454.312	1	121	4
326	PRKCA	454.312	0	121	4
326	PTEN	454.312	0	121	4
326	CELSR1	9.677	0	3	1
327	COL2A1	528.616	0	157	4
327	SEC61G	528.616	1	157	4
327	DSP	528.616	0	157	4
327	PGR	528.616	0	157	4
327	MYBL1	2.562	0	1	1
