Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A	TCGA-02-2485-01A	TCGA-02-2486-01A	TCGA-06-0122-01A	TCGA-06-0124-01A
ERH	0	0.70924245441295	0.669534062371849	0	1.11664281831835	1.04571582654185	0.717693725109449	0	0
XRCC1	0	0	0	0.76101740585732	1.18915451280472	1.6048407042432	0.65892671602262	0.81520487965522	0.75758829720152
VEGFA	1.63128014702163	0	3.25649720325611	2.37296676411539	2.38947097380567	2.0579751384493	4.13646798341377	4.59603124500711	4.84790361128291
MPHOSPH1	0.7002554510125	1.00183551544246	1.54438972196266	0.60936684587733	1.2107409393722	0.50096952065496	0.40534980215309	0.35049967281977	0.735372525442259
MORC1	0	0	0	-0.354499871813655	0	0	0	0	0
PARVB	0	-0.572651605487895	0.373555605865275	0.705361688672856	0	-0.730636619302985	0	0	0
ELL	0	0	0.179468964843524	0	0	0	0	0	0.257616983276995
CDH11	2.26926094285996	0	-1.9439071287146	0.82422914271834	2.64424791048803	1.97483549092754	1.03054070843221	3.68184399879002	3.44915591875402
SETBP1	-1.24653617722261	-1.88369270901648	-1.93952811205355	0	1.22261270745927	1.41199619211611	0	0.70717924833735	0
NDC80	1.726272147285	1.80635993504621	2.13324688234039	1.66060776735316	4.40928372019868	3.36528408115871	1.08360412497429	1.40632331818946	1.82715728603626
GIMAP6	2.4168227669476	0	-1.6444191163682	1.90072348223774	2.19136184539703	1.0048934290474	2.13568517174191	1.09226917436077	1.45602364866066
AREG	1.17536101586066	2.90457783407998	5.0760465505001	0	0	0.739999622607704	0	1.58942165296764	0
BAT2D1	0	-1.80556745262968	0	0.623213479435384	1.01823143802124	0.910832311566754	0.663651960920674	0.725914359691334	0.869861393411865
CDS2	0	0	0	1.36967932126012	1.3923847272392	0.67266701882619	1.51019036636692	1.31986314027346	0
LIPT1	0.620152718617655	1.12158038030168	0	0.885585783338556	1.24221687580706	1.49499874452756	1.93353198786973	0.703320002891346	0.836905622773116
SENP3	0	-0.64349309671629	0	0.4559831457579	0.99012039633588	1.06194447988511	0.660197985043619	0	0
IL1F9	0	0.71119170210092	0	0	-0.31197036432091	-0.46397924741109	0	0	-0.30371228139745
GRIN2A	-2.40134162271452	-1.96344986563205	-1.44690816418462	-2.17041666751237	-2.25082627505569	-2.52502225135007	-2.45163079315902	-2.52554784821301	-2.70582825914297
NSUN5	0	0	1.56656892113285	1.75686885697519	0	1.07469165087048	1.68966423936059	0	0
MAN2C1	0	-0.68647687069414	0.40060448228526	0	0.53833006151838	0.833594207269931	0.7972129033056	0.72465232793515	0
SF3B5	0	0	0	1.05977559964655	1.16049764983135	1.15597844791965	1.21942652854925	0	0
CEP72	0	0	0	0	0	1.13326818481305	0	0	0
MYC	3.05509207985632	0	4.67850382039632	1.51540407615711	3.99937692735749	2.77708612270568	2.56653337973692	3.30965306090912	3.30889251734586
NRXN1	-3.6858022345531	-3.4671692867177	-3.63403364382172	-1.24493899907022	-1.2203588753809	0	-3.42416826266514	-2.73417061198461	-3.04400920244003
DECR2	0	0	0	1.45527390149726	0	1.12994321805277	0	0	0
SLC37A1	0.330481711185935	-0.413634183233935	0	0	0	0	0.529001136564955	-0.450444432629605	-0.640365628535525
SUPT16H	0	-1.84351349132222	0	0.677953490178576	1.51181520572609	1.39943131572771	0	0.695224908820885	0
MUS81	0	0	0.507692866991929	1.19837496657134	1.66904664782576	1.29550097088902	1.64723346948928	1.35738229573453	1.04602737875888
PHYH	0	1.50185291554721	2.93741304848766	1.02630052974845	0	0	0	0	0
ULBP1	0	0	0	-0.332752534689705	-0.383597244484805	-0.409555935209215	0	-0.304306858018185	0
OIP5	1.63616841907314	2.04821291234583	1.65867947912842	1.46252656920536	2.91341462714229	3.39812717201568	1.3696856991433	0.99138430601786	0.929364083172451
IL10RB	3.0233240140235	3.7467749316383	3.07735905950884	3.0621534982602	2.98838110551937	2.74729652985634	3.69738248326541	2.31360896162895	2.60020039102287
OTUB2	0	0	0.685293025691705	0	0	0	-0.652500329904655	-0.642872776927425	-0.620578442233145
NELL2	-4.77425748330544	-6.00492217489821	-6.69350145152013	-2.06239237712113	-5.47318159465775	-1.00635881158185	-2.93606934358499	-3.79558412287091	-2.90114778761351
MAPK8IP2	-1.75949768234512	-1.63083601713861	-0.991067808192076	-0.899482499795906	-1.44151902020664	-1.31988956174878	-1.55906189817748	-1.77239563525343	-1.8370123526315
ARHGAP10	0.717348423379515	0	0.718130210153515	0	0	0	1.03725647984561	0.870678849440475	0.658505897142085
POU3F2	-1.89102373596485	-1.47909399133218	-1.77523437918477	2.02482600503092	1.87415307217385	3.20084025503022	1.17376631011727	2.43854791275464	2.90310562587127
RPLP2	0.574239816467918	0.445555575544379	0.594429671476178	0.752506171661169	0.648048114527338	0.868941332810479	0.609447033202249	0	0.408270651191758
FGF22	0	0.42838551764323	0	0	0	0	0	0	0
PSCD4	0.72974916661459	0.36732834631145	0.3037626676548	0.67394971008601	0.50048180516246	0	1.09374426812737	0.6453527410399	0.8761732584432
TRAPPC6A	0	0.809895360474484	1.1350684577352	1.01804949897153	0.897411990102954	0	1.04121905458279	0	0
C21orf2	-0.23056706392544	0	0	0	0	0	0	-0.20219182692456	-0.25826936954745
CEMP1	0	0	0	-0.529921875178534	-0.488190095719444	-0.503762658122394	0	0	0
IL1RAPL1	-1.63861501431654	-1.24549860381728	-1.57312980116683	-1.02359210717109	-1.311653646184	-1.62520518542839	-1.43553666367505	-1.83848888099515	-1.68053675892498
LIN7B	-2.09510314767177	-2.21490694367895	-1.25511001399541	0	-1.4218880126781	0	-1.36160785310112	-1.31136969979305	-1.78409568317971
NKX2-1	0.75380188720489	0.5968572667073	0	-0.48613049701241	0	-0.43703439229251	0	0	-0.37189001104504
VCP	0.479982445938765	-1.26781740287938	0	0.654117525883875	0.694329065865634	0	0	-0.657511942746645	0
LAMA3	1.12792537589796	0.399155290802665	1.97845930500023	-0.904914460268335	-1.1663694515384	-1.11927995116679	-0.720227903681785	-0.618054541137576	-0.723853980790885
BGN	1.56818486281983	0	-0.51287888235189	1.59224793686329	1.35819154395242	1.24548088152148	1.86961759779537	1.18663024835128	1.47903082368107
COCH	0	0	-1.13806967286853	0	0	-0.93126945542088	-1.63992497494082	-1.32473710942296	-0.82074812782447
APOBEC3F	0	0.90447240719176	0	0.66934798470277	0	0	0.57603258016176	0.41986198339872	0.574943179725779
SCGB1D2	0	0	5.9944242062489	0	0	0	0	0	0
SLC11A1	0	0.553808930479385	0	1.24444935230073	0.788971357393695	0	2.36798882338721	1.32446516710984	1.90279914203485
SP4	-0.365748665512015	0	0	0	0.658281692219515	0.652583758106865	0	0	0
ICAM2	1.53012503510265	1.09654092205141	-0.92184969910731	0.81637326767708	0.80877786385283	1.32236840483797	0.73814956247406	-0.71747282155264	-0.60597857994323
C21orf25	0	-1.04446788487977	0	0.871876861585425	-0.663749339587315	-0.403560483405035	0.822839163683215	0	0
SH3GL1	0	-1.82831143624927	0	0.93559694988406	1.05723704466474	1.3373575339879	0	0	0.985187159576439
GSK3B	-1.55796654700893	-2.83051692363143	-0.995233015184746	0	0	0	-1.09885351164783	0	0
RALB	1.21623639104972	0	0	0	0	0	0	0	0
GNGT1	0	0.39826659600969	0	0	-0.507222271863959	-0.37431862339916	0	0	-0.6077674507181
GPD1L	-1.41589414661299	-2.29076040455076	0	-0.656240150474359	-1.54168645239747	-0.78546258850707	-1.22391408913771	0	-1.0040336423479
VPS37B	0	-0.95704007446052	-1.06851750099348	0.6948714250968	1.90172786282844	1.8325948624923	0	0	0
TNFAIP3	2.29645203418061	1.69651350275633	0	1.84963304560779	0	1.54338431198544	2.37260069545059	1.8102424222809	2.82181242236561
C6orf32	0	-1.07211814537104	-1.69984054290016	-0.67065881208616	-0.883019796180029	-0.57519631024212	-0.97161145658069	-1.52388563180991	-1.6720571943828
ATG3	1.23504855778183	1.02430089494973	0.737736645016311	0.671789469570049	0.937553763550881	0.785141577508149	1.23900468023093	0.90520572194869	0.89328973376502
KLHDC2	-0.935381274245259	0	0	0	0	0	0	0	-1.01214936361896
NDUFV2	0	1.11097623979867	1.05417550401316	0	0	0	0	-0.421825219525596	0
BLK	0	0	0	0	0	-0.51931572824477	0	0	-0.51271481659994
PANK3	-1.38741984227002	-1.14638219776595	0	0	0	0.70890418430657	0	0	0
MATN4	0	0.75076994299613	0	0	0	0	0	0	0
GPM6A	-7.79033164134077	-6.95772339171804	-8.26021958328283	0	-0.31343067072395	0	-1.88246110867415	-0.739444805451249	-0.943412875230848
WDR82	-0.80133505653008	-3.1392286571041	-2.08350876126515	0	0	0.422150960141	-0.914674528826581	0	0
APOM	0	0	0	0.4952219756962	0.59335842956753	1.78563464326979	0.818700765831029	0	0
PKP2	0	0	0	-0.40976083908581	-0.461886249050401	-0.46888866859646	-0.45083096390482	-0.39689382606635	-0.4612970746189
C1orf135	0	0	0.93602025189126	0	1.31730587121886	0	-0.739384087245041	0	0
TRIP10	1.28738537190482	1.08392124784271	0.90648269026457	0.95943248913308	0.88275396622612	1.85366317220698	1.82199992859483	1.76932984040451	2.85992101470056
HRASLS	-1.92519954436803	-1.10200687306162	-0.8411349710529	-0.73180153630177	2.30131286733942	0.43218335575383	1.22015087506723	0	-0.8746602506757
TESK1	0	-1.42732931735708	-1.05212756405353	0	0	0	0	-0.963610360059685	0
MMP1	5.00316206992011	3.29293815671474	0.913228084833675	3.1626192858561	3.65912256910888	0	0	2.43325942166464	0
FSD1	-2.31622993429938	-1.63459112129723	-2.22087925791772	0	1.0170380307564	0.751171700094185	-0.742022323285835	-0.960342493513686	-1.08244345563853
SFXN3	-1.39022847002468	-2.28728548100894	-1.15741715625329	0	-0.692641667544	-1.08429354123094	0	0	-0.696042165735649
CA12	0	0	2.68816105759764	3.66159010835813	1.62137141633487	1.92124321509856	3.92137241788658	4.33252250812397	4.05753086196076
ZNF611	1.14895924317607	1.2695466408306	0.8553067244014	1.06566579432009	1.2332979071173	1.85486867622509	0.90251889136953	1.34560888174242	1.16300863778675
C19orf58	-2.25572191787056	-2.66002892859625	-1.03089773518088	-1.00218841211605	-0.96748561083872	-0.891901041034	-1.3806484572425	-0.93566402263825	-1.04034701980944
NCOA6	0	-2.32776785225341	0	0	0.757020915947475	0.794257084255744	0	0.933448050184694	0
PDE6G	0	0.568564442364501	0.626095901812191	0	0	0	0.34208661599672	0	0
HLA-DQA1	6.06581828998459	5.62361921124559	-0.9371336030499	0	3.61899541657253	-1.10290896065331	5.28866675899479	3.60713814497146	2.46935225175489
PPP4R1	1.04631553020763	1.36565297768105	1.52885474356479	0.777713391060801	2.05563560114495	1.83111964412088	1.27234991801865	1.14779431904215	1.3769582747156
GCLC	3.03527102765508	0.938434166516185	0	0.783212006715685	1.07296101697327	1.05489915897737	1.08116946662359	0	0
MAN1A2	0.430483359948345	0.352005632663165	0.628372969514085	0	0	-0.318126414112645	0	0	0
SEC61A1	2.16075839044622	-0.531539643897466	2.97604541352472	2.66676637090158	2.48172185518052	1.97022170528447	1.62106431482393	2.33603889030451	2.20098999559858
IKBKAP	0	-1.13183890179515	0	0	0.65120665761295	0.481397845016549	0	0.46295162414144	0
TWSG1	1.40669647898301	2.60501091940961	1.8835137993495	1.5885079033363	1.14309972426044	1.18536421563232	2.17802638544859	2.74144009779282	2.69307507584624
UPF1	0	-0.70935559879943	0	0.53297952587475	1.15498243287524	1.70363006257413	0.88300820030237	0.77796444816841	0.894803266491349
KIAA1219	0	-0.793150773243005	0.955062019741695	0	0.503224273423026	0.623016237637206	0	0.631826233863706	0.417562037304876
ZMYND10	0	0	0	0	-0.337039094465535	-0.255989187551065	2.80705951523912	0	0
CTDP1	0	0	0	0.423249399800875	1.49933818905976	0.554478592516105	0.449620464761136	0	0
WNT16	0	0.441840305480469	0.581439291498049	0	0	1.44606626526349	0.54776890844825	0	0
ADAMTS6	0	0.66080557194484	0	0	0	0	0	0	0
SNW1	0.49970337842962	-0.60883829501317	0.997281896375659	0.91329099770088	1.39658203386879	1.34727318811697	1.41951129973737	1.11976206730063	1.06756531800447
IL18RAP	0.807295412339055	0.829319760492425	0	0	1.0793272469608	0	0.388726567352045	0	-0.508887643029825
RPP30	0.576771816258555	0.564571931921694	0.864739918392854	1.26087749188686	1.07965008153302	0.941312121634205	1.14619492184226	0	0
CDC40	0	-0.819234131153745	-1.66802288394247	0	0	0	0	0	-0.629288206041394
SLIT1	-2.41526414274102	-2.08740608145234	-2.07106718345427	-0.588177247301555	-1.12315737880256	-1.26863655495689	-1.65102140939292	-1.76398119102231	-1.87721229827881
KRT86	-0.544282079702285	0	1.14226421365782	0	-0.518977716677425	-0.481319052825494	0.916299150292185	-0.706044886516395	0
KIAA0574	-2.66190287080435	-2.46216583827933	-1.51774409348743	-0.877574948715285	-2.21908366860495	-1.63712364282904	-2.79251681303504	-2.15431384232445	-2.59013998490691
GTPBP2	0.734084889556271	0.42301791899526	2.93790511828166	0.561794261166781	1.02998504015251	0.72927433703584	1.71924477421417	1.31193137832219	0.89016506853548
SETD3	-1.03982205154682	-1.93956379648096	-0.659860540255949	-0.43852708004753	-0.63960419853557	-0.44372409746401	0	-0.58038429323135	-0.67650131322079
PRRX2	0	0.67004010536344	0	0	0	-0.5304729505977	0	0	0
C15orf44	0.79613783399218	0.50942385924895	1.82096036788556	0.54392916519366	1.60742551950137	1.29195328729098	1.63977670328261	0.56266271503722	0
GPR110	0	0	0	0	0	0	0	0	0
ELK4	0.15759714740908	0.336030960907221	0.52278498901113	0	0.27322491251822	0	0.2128415019886	0	0
MKKS	-1.52492816419691	0	0	0	0	0	0	0	0
C11orf10	0.81278780629065	0	0	0	1.00028929962545	0	0.737592420704051	0	0
ACOX3	0	0	0.465849123329355	0.968498304940876	1.07932896109224	0.947544455659735	1.21495935859441	0.676875101296945	0.976329727765135
ADCY1	-0.92247376945219	-0.48060508935944	0	-0.45380425383583	-0.2524533777607	-1.15610540678626	-0.97914836065358	-0.615525054136731	-1.0906957592321
TP53AP1	0	1.23644870441705	0	1.38299854444554	0	1.21366892019684	1.93275585946628	0	1.55238363733162
KIAA0372	0	-1.05663619129537	1.63881297125958	1.44754951364923	1.37065072163676	1.6476264437935	1.59266224231207	1.34438423982148	1.14224186736462
RHBG	0	0.48517497098534	0.45983238887623	-0.18254766398297	-0.50664848906978	-0.509905423886139	0	0	0
TP53I3	2.15747660365794	1.34621987428818	2.24526097097886	3.21194330343396	2.78951932802257	2.95136074682968	1.78436679548577	2.77834403114805	2.6469116158747
SMURF2	0.879530482217	0	-1.95863500485996	0.81713223457139	1.5462430554678	1.07820236903943	1.02513529446534	0.817736212396279	1.14023097318207
SLC22A3	0	0	0	0	0	0.36032202423794	-0.46378320759275	-0.39648288037097	-0.36084861104424
EBP	0	0	2.38939561052694	0	0.419549438233775	0.448567437982856	0	-0.635866485958585	0
TOR1A	0	-0.868793435091169	0	0	1.22105198792655	0	0.726885470224521	0	0
P2RY4	0	0	0	0	-0.37858278303913	-0.3014282272406	0	0	0
TRPV1	-0.82318181990553	-0.36405115257392	0.38804254058716	-0.87591254504097	-0.60800025987063	0	-0.68207975292653	0	0
ADAMTS12	0	0.63195299951894	0	0	0	0	0	0	0
PES1	0.675778299908075	-0.649069480501845	0.842351680769775	0.974246711241255	1.54458442208739	1.35850358956683	0.774259997389475	0.707918011553975	0.818579282003735
UCP2	2.7866304522597	0	3.42994943214909	1.90105230835696	2.7091510730662	1.00758427350297	2.35067078310624	1.19312437069747	1.83720643330026
ATG4A	0.551131559315049	1.26588216505878	1.61251639167623	1.24550937468581	0.97379285416817	1.15110640971552	1.53730972264532	0.41759942175366	0.80146503601486
FOXG1	-3.63715740072778	-3.51776010376616	-4.2474460667068	0	0	1.2115706987626	-1.06963066875976	1.2059176111389	0.64143188658808
MAGEA10	0	0.315945196029126	0	0	-0.503257096177125	-0.445423764158164	-0.400240419251185	-0.390877932559045	-0.449791979480144
WFS1	-1.46619645696992	-2.48545152024081	-0.959207184029641	0	-0.724361479049301	-0.671552265753161	0	-1.55851193756151	-1.71074561018397
TRIM24	0.55439282026237	0	0	1.35490675001615	1.64652133745145	1.84715526369656	1.02652287382243	1.21344719470159	1.65378152093065
PABPN1	-0.479792158529554	-3.92225768897719	0	-0.613854693610355	0.349092197784065	0.288762503490666	-0.885350366595635	0	0
PROC	-0.52026193498177	0	0	-0.629684932272601	0	0	0	-0.62382371035997	-0.6873431411575
SLCO1C1	-3.68899862030085	-3.03180269177949	-3.44206274007574	0	-2.80451428869872	0	0	0	0
SLC25A30	0.249931011765814	0.768199883877725	0	0	0	0	0	-0.246741062843105	-0.283910535644575
SLC22A5	0	-0.695329961842274	1.083038076425	0.777490782441156	0	0.929978650040906	1.01955209435	0.925518957855876	0
SYN2	-4.50387668287311	-4.51510542168393	-4.33053488750448	-1.69130981786624	-3.94469134031315	-4.23256877384276	-4.51185332406862	-4.59345518079209	-4.46316494606082
KIF23	1.92729050502281	1.53843123362251	2.86397690256025	1.28708251461919	3.60654441878505	2.61209625316513	0	0.78881894861215	0.76057914030883
DEPDC1	0.985779105069811	1.58983563044162	2.47051714534271	1.44568471907128	2.95820391065999	1.54045505323293	0	0	0.814866626157331
ASPN	4.6392128744603	4.57491987677922	-0.504014167674269	0	2.25489101697168	0	0	0.862172332374761	2.85088926591273
CENTG2	-4.07254163918857	-4.45137309100017	-1.83518772390486	-1.66693353125834	0	0	-2.02165384529916	0	-1.8887357415856
ZDHHC17	-0.380884801689696	-0.492835358428105	-0.283932317582535	0	0	0	0	0	0
KCNH1	0	0	-0.58897215707045	0	-0.79109038393463	-0.6978776072793	0	-0.91088061886317	-0.95445714242894
VNN3	0	0.700744030215475	0	-0.288077604690326	0	-0.174167606583375	0	0	-0.284036274090795
PSMAL	0	0	0	0	0	0	0	0	0
PPARD	-0.205669651387865	-0.685423703485334	-0.282313310580364	0	0	0	0.377873353356756	0	0.275740163489516
FLJ10815	-0.55529568952376	-0.45335106497697	0.731492843697549	0.49614893944569	0.818406982443499	0.50425838169879	0.529349405054869	0.40798783828358	0.58117581475169
YBX1	1.923814313357	0	0.830684812858799	1.4595729694413	2.7221143531654	2.1771344235829	1.3541028643117	1.3428979644197	1.3370586061241
STK24	0	-2.02756339841064	0	-0.491400556422036	0	0	0	-0.897938210543595	-0.807221054718006
SPEG	-0.87548264718595	-0.58747649392535	-0.46576176112749	0.88611919414592	0	0.80051739309457	1.48335033230896	0	0
ZNF695	0	0.36440004095643	0.2516259101707	0	0.27349120181886	0.24773673922254	0	0.2674184356643	0.38282472664365
STK10	1.56073890460278	0.50814481281815	0	1.41139386937592	1.46006864196218	0.95832615641999	1.57825169569294	1.3592599825583	1.06865232018663
SCTR	0.345511774840295	0.484288801839775	0.285379851658765	0	0	0	0	0	0
AAAS	0	0	0.979965785555485	0.717977799796695	1.35722720995834	0.998042898906965	0.817946032038645	0.426018985617975	0
SSX3	0	0.688717891363355	0.343935190978256	0	0	-0.198033129600165	0	0	0
ABCD3	0	1.35112164642736	1.41502162471225	1.73258104085587	1.27788563419409	2.13664153715746	1.02485756828317	0	1.12021849395392
MTF2	1.06967662770661	0	0	0.367048901301045	1.95264324788316	1.64009588129804	0.741026196815445	0	0.521855812764235
FIG4	-1.6040016371567	-1.93931616606354	-3.43610921451063	-0.595448932679094	-1.04214630514918	-0.857232788543273	-0.941029009399674	-1.41767969403049	-1.13148776478016
TMCO6	0	-0.488282781597035	1.21177580468816	0.782359918380245	0.773601871784475	0.564503031378525	1.82664763136333	0	0
C9orf46	1.40252391201725	3.50950781277947	2.13745258055054	2.41163962326686	2.34051934632978	1.95796656215294	2.57889735256771	0	1.05431960096539
ATP6V1F	-0.801875990165131	-0.61179864292102	-0.679211969499351	0	-0.480651446625251	-0.703459225524721	0	-1.00833183953118	-0.594804815646981
CCDC94	0	-0.873752693860265	0	1.02163500039039	1.3029666835505	2.42067501687173	1.53184368139477	1.00365300250977	0.530124061476095
IGHMBP2	-0.297788244434265	0	0.435344598757514	0	0	0	0	0	-0.365738871190405
EGR4	-1.73043535471852	-1.23861469216697	-1.42744967278695	-1.63196859459654	-1.92234576763868	-1.59123713719857	-1.80828807425432	-1.62400823064722	-1.8229985721207
DUS2L	0.36049451797354	-0.22261776220623	0.61047747723058	0	0.46382146839761	0.206625889579559	0	0	0
FAM3C	0	-0.65825700245329	0	0	0	0.63283428694805	0	0	0.816546348472951
DCTN4	0	0	1.03616700400124	1.07276171244686	0.790075299721744	1.49731274023455	1.24878026099833	1.9702184099881	2.07175797494907
EIF2AK2	0.458017445216754	0	0	0.680584380293594	0.587489941514244	0.983534063753384	2.02105991153933	1.04413627786567	0.718497484580484
CCL11	4.01377149089	1.29890907511791	0	0	-0.504258686407909	0	0	0	0
CST4	0.301543027347175	0.223402811237775	0.253050846129215	0	0	-0.276150348802015	0.242114799583845	0	0
LMO7	0	0.471227957756851	0	-0.25247457942354	-0.41998823627499	-0.34910375687889	-0.64007569297295	-0.65535290515724	-0.53208360923704
PAM	-0.512607972510018	-1.7910911373728	0	0.705097005632551	-0.615293782087369	0	0.521159664724252	0.687861022715952	0.948040538338551
NUTF2	1.03446743623278	0.772536905129829	0.996078722058259	1.10882672272467	1.54203817263789	1.20606898453313	0.79173301293358	0	0
ADRBK1	0	-0.97736394703115	0	-0.63455262489532	-0.68462540693266	-0.87600737124099	0	-0.88049189289666	-0.9051368442809
ZNF84	1.20397720150693	0	1.71932727802079	0	1.67872471419774	1.59476410801649	0.6885658866947	1.38609330777824	1.19305399465546
SLC39A4	0	0	2.29505943567727	1.21355575083374	0	-1.69275760580262	0	-0.773008228060744	0
CITED2	1.57638587794056	0	1.35204645960362	0.918728412905569	1.51373846562671	2.73779146135465	1.64851849458089	1.56332624271443	2.23379224743282
GRM3	-5.98666540888629	-4.95441220342543	-5.79662495336432	-1.7075570321771	-3.4360832394969	-1.89746910814661	-3.25008444894236	-4.54256432583291	-4.54950078944502
C12orf49	0.635588068571344	0	1.58704765686877	0.975303328836724	1.17220086775769	1.24240732411059	1.3617115994204	1.04900805158219	0
CCDC49	0	0	0.38831785635621	0	0.845666572493149	0.667956142373679	1.26225411008048	0.50520501849074	0.41404200038536
STARD8	0	0	0	1.12773668063439	0.744819194272015	0	0	-0.543590087909445	0
FNDC4	-1.44889893825361	-1.35098317215807	1.7009539347505	1.35084600174378	0	0	0.85225559100812	0	0
SIAH2	1.27031967182169	-0.55466776146986	0	0	1.07770768425732	0.71895121620547	0	0	0
CCDC103	0.33604751828908	0.83802730841098	0.42355490608006	0	-0.2506883395656	0	0	0	0.36672013679243
ATP5A1	-0.508950163920701	-0.927897499737901	0.489503349588599	0	0.195865257405599	0.279305045903	-0.508178284318301	-0.778955507570402	-0.650056600126401
HTR7P	0	0	0	0	0	0	0	0	0
LALBA	0	0.620308338639025	0	0	0	0	0	0	0
RMND5A	0	0	1.02022515096896	0	0.85664862681771	0.510109291013729	0.44686811363088	-0.332553538642101	0
ATP5J2	-0.664575946047599	0	0.7324156501536	0	0	0	0.710962581324001	-0.67104356079258	0
PSCD2	-1.23410193609807	-1.88245992374044	-0.934665471787095	0	1.09082628852456	1.25808764714225	0	0	0
ZNF409	0	0	0	-0.32415437814952	0	0	0	-0.320612021582019	0
MMP3	0.771657797068645	0	0	0	0	0	0	-0.471721867356625	-0.528235990951305
CRHR1	-0.35862241734793	0	0	-0.34085216271338	-0.34209925237675	-0.34685109161228	0	-0.31045473879219	-0.34505640722501
WDR70	0	0	0.908187242518435	0.871994359627835	1.48415464763606	1.72994686210152	1.41626923620866	0.899890174174326	0.818671247013565
ZFAND1	0	1.1205605801149	2.6358252185601	0	0	0	1.2035475093817	0	0
CCL18	7.65544268740109	4.8835551056043	0	0	0	0	0	1.67401710624767	0.50876047199338
RINT1	0.84525162377277	0.92906106567024	2.04025699504177	1.77322850922204	1.80771374205117	2.23106685410531	2.01904320015943	0.74662366599646	1.6481445833255
KRTAP1-3	-0.247592109850504	0	0	-0.360982955821744	-0.409874934737754	-0.506217341853454	-0.524773818989484	-0.453631251194394	-0.410014435274294
NRN1	-4.64544217463331	-5.72201532566838	-6.98917043386463	-1.00480089216854	-2.11493227636168	-1.84540775089463	-1.3697082717175	-1.13612682413789	-0.7789408013303
SPAG5	1.56257087843399	0	2.58373847696298	0.902731240732885	2.90333891263649	2.07081618722412	0	0.543556567813535	1.02198495621487
KIAA0408	-0.83995199697715	0	-0.63143793405251	0	0	0	-0.50528292520053	-0.56032779990711	-0.49937554881688
F13A1	4.15534871709098	2.01690357071951	0	4.84233004578129	2.55614138352791	0	3.59693570673689	3.43766115306575	5.84434941610629
DNAH7	-0.61237492513057	0	-0.41144336780666	-0.71995679571941	-0.858861141129581	0	1.26921028658037	-0.595399600984661	-0.364268567513171
SLC10A1	0.331253354378401	0	0.308683677664191	-0.26565119062403	0	-0.483231396901	-0.3784374916532	0	0
BRCA2	0	0.24152493931922	0.42872622991943	0	0.32429849867293	0.662576572780591	0	0	0.26920763073661
ACADM	0.688661867748951	0.705789773430729	2.21813192185826	1.0653480722553	1.38581885993484	1.63123825653136	1.71084573112908	0.812407136632401	0.982476292610291
OGN	0	0	0	0	0	0	0	0	0
GIPC2	0.23444305913195	1.55517437002122	0.32648124532779	0.2502871164467	0.22013773105528	0	0.31925068829375	0	0.28445638835864
RAGE	-0.875242968357715	-0.541968552344965	-0.847631554314295	0	0	1.68268810052114	1.78921080115901	0	0
XPO6	0	-1.70777306216073	0	0.512531532367565	0.689185795089324	0.655135113006505	-0.259486282762445	0.403281490731395	0.247907277850335
FMR1	0	-0.921858673459225	-1.28077673087597	0	1.03990677709445	1.10701048199347	0.556941141468485	0	0
DUSP3	-0.617267891591555	-1.00847003014645	0	0	-0.497825759889865	-0.729336644400646	0.603051024449474	0.620756890275464	0
ANKMY1	0	0	0	-0.241329613838575	0	0	0	0	0
FAM8A1	-0.7650139717139	-1.25656841768642	-1.13808316567868	0	0	0	0	-0.67859098160938	-0.61007156522566
CHMP2A	0	-0.820655576342684	0.417759157056846	0.465009075126845	0	1.04972756875265	0.632435805615446	0.548907807993546	0
BBS9	-0.52430657858894	-0.58299695549057	-0.59071010911877	1.12290395414833	0.47700250451269	1.45495812792213	1.63397577717807	0.38591487266555	0.68572875252442
GPR21	-0.4729980587232	0	0	0	0	-0.489598097566549	0	0	0
UNC119B	0	-1.88663657523588	-0.435326908281215	1.00888763577302	1.5128317950103	1.73112681659862	2.04974653459613	1.12587714353659	0.977085970715875
SLC12A3	0	0.434342825313729	0	-0.43310212714164	-0.34347241788295	-0.38994577665871	-0.37925422762459	-0.270020131552331	-0.29675585975675
ZDHHC7	0	-2.0965888399165	1.12665593856524	0	0	0	0	0	0
FVT1	0	-1.07119415310214	0.656512292169966	0.940582271900586	0.941673047364875	0.900761024970436	1.918893369803	0.827557975163585	1.12833701722937
ENTPD6	-2.2545291826561	-3.50465685460837	-0.358131324554234	-1.05131362889065	-1.66567062259293	-2.00175368998659	-1.50195452002327	-1.91261403191874	-2.52181076029918
PPP1R2P9	0	0	0	-0.532712794248545	0	-0.543966964419595	-0.479649738876855	0	-0.515639258510285
ERCC4	0	0.923308751472255	1.29370294075735	0	0	0.967740721834774	0	0.578479514758194	0.392041103259724
MMP8	0	0	0	0	0	-0.282347192537935	0	0	0
HMHA1	2.22175494345023	0	0.646709936386935	1.57474705523817	1.39757027452309	0	1.51580086533826	0.720481547184745	1.28914439736154
RAD23A	0	-2.64567864836305	0	0	0	0.428112101995879	0	0	0
ACY1	0	0.609982690500719	3.04927357993708	1.94774561949123	1.81450276798663	1.23828725350418	1.95510652387199	0	0.965071033531999
MT1E	-2.1187401690555	-1.39253435981075	-4.82590486419906	1.01208903937489	-3.23295041009347	0	0	0	0.937603448904985
