GENE	TYPE	SAMPLE_ID	MODULE
SYT1	EXPLAINED	204	1
TUBB6	EXPLAINED	204	1
CACNA1S	DRIVER	204	2
RYR2	PHENOTYPE	204	2
PTEN	DRIVER	204	3
EGFR	DRIVER	205	0
PIK3R1	DRIVER	205	0
TP53	DRIVER	205	0
LRIG1	PHENOTYPE	205	0
MYC	PHENOTYPE	205	0
PRKD1	PHENOTYPE	205	0
RAP1GAP	PHENOTYPE	205	0
SHC3	PHENOTYPE	205	0
STAT4	PHENOTYPE	205	0
TNC	PHENOTYPE	205	0
VCAN	PHENOTYPE	205	0
YES1	PHENOTYPE	205	0
YWHAH	PHENOTYPE	205	0
PRKD1	PHENOTYPE	205	0
SCG2	PHENOTYPE	205	0
SHC3	PHENOTYPE	205	0
STAT4	PHENOTYPE	205	0
TSHR	PHENOTYPE	205	0
VCAM1	PHENOTYPE	205	0
TUBA4A	PHENOTYPE	205	0
TUBB4	PHENOTYPE	205	0
VCAN	PHENOTYPE	205	0
ATRX	DRIVER	205	1
EGFR	DRIVER	206	0
COL12A1	DRIVER	206	0
ERBB3	PHENOTYPE	206	0
FAS	PHENOTYPE	206	0
FGF13	PHENOTYPE	206	0
FGF9	PHENOTYPE	206	0
HOXB7	PHENOTYPE	206	0
IQSEC1	PHENOTYPE	206	0
MSN	PHENOTYPE	206	0
RAP1GAP	PHENOTYPE	206	0
SH3GL2	PHENOTYPE	206	0
TNC	PHENOTYPE	206	0
VAMP2	PHENOTYPE	206	0
VAMP8	PHENOTYPE	206	0
VCAM1	PHENOTYPE	206	0
VCAN	PHENOTYPE	206	0
YWHAH	PHENOTYPE	206	0
ITGB2	PHENOTYPE	206	0
VCAN	PHENOTYPE	206	0
TNFRSF1A	EXPLAINED	206	0
TNIK	EXPLAINED	206	0
ZIM3	DRIVER	206	1
NEB	DRIVER	206	2
TTN	DRIVER	206	3
TP53	DRIVER	207	0
TUBA4A	PHENOTYPE	207	0
TYMS	PHENOTYPE	207	0
VCAN	PHENOTYPE	207	0
VEGFA	PHENOTYPE	207	0
ZWINT	PHENOTYPE	207	0
MLL2	DRIVER	207	1
CACNA1G	DRIVER	207	2
RYR2	PHENOTYPE	207	2
RYR3	PHENOTYPE	207	2
NUMA1	DRIVER	207	3
TPX2	PHENOTYPE	207	3
NCF1	DRIVER	208	0
VCAM1	PHENOTYPE	208	0
RNASE6	EXPLAINED	208	0
TYROBP	EXPLAINED	208	0
EGFR	DRIVER	208	1
HCLS1	DRIVER	208	1
RAB3GAP2	DRIVER	208	1
GPR37	DRIVER	208	1
FAS	PHENOTYPE	208	1
FGF13	PHENOTYPE	208	1
IQSEC1	PHENOTYPE	208	1
NRAS	PHENOTYPE	208	1
PITPNA	PHENOTYPE	208	1
RAP1GAP	PHENOTYPE	208	1
SH3GL2	PHENOTYPE	208	1
SHC3	PHENOTYPE	208	1
STAT4	PHENOTYPE	208	1
TNC	PHENOTYPE	208	1
VAMP8	PHENOTYPE	208	1
YWHAH	PHENOTYPE	208	1
STAT4	PHENOTYPE	208	1
VAMP8	PHENOTYPE	208	1
PSMD1	PHENOTYPE	208	1
SNCA	PHENOTYPE	208	1
SNCB	PHENOTYPE	208	1
YWHAH	PHENOTYPE	208	1
RNASE6	EXPLAINED	208	1
SNAP25	EXPLAINED	208	1
STX1A	EXPLAINED	208	1
STXBP1	EXPLAINED	208	1
SYT1	EXPLAINED	208	1
PSMA2	EXPLAINED	208	1
PSMB8	EXPLAINED	208	1
PSMB9	EXPLAINED	208	1
LY96	DRIVER	208	2
MLL2	DRIVER	208	3
TUBA4B	DRIVER	208	4
TUBB3	PHENOTYPE	208	4
TUBB4	PHENOTYPE	208	4
TUBB6	EXPLAINED	208	4
EGFR	DRIVER	209	0
EGR2	DRIVER	209	0
COL6A3	DRIVER	209	0
COL4A2	DRIVER	209	0
ERBB3	PHENOTYPE	209	0
FAS	PHENOTYPE	209	0
FGF13	PHENOTYPE	209	0
FGF9	PHENOTYPE	209	0
FOS	PHENOTYPE	209	0
HCK	PHENOTYPE	209	0
HOXB7	PHENOTYPE	209	0
ITGB2	PHENOTYPE	209	0
LAMB2	PHENOTYPE	209	0
MSN	PHENOTYPE	209	0
NRAS	PHENOTYPE	209	0
PAK3	PHENOTYPE	209	0
PAK6	PHENOTYPE	209	0
PAK7	PHENOTYPE	209	0
PRKD1	PHENOTYPE	209	0
SH3GL2	PHENOTYPE	209	0
SNCA	PHENOTYPE	209	0
SNCB	PHENOTYPE	209	0
SP3	PHENOTYPE	209	0
STAG2	PHENOTYPE	209	0
STAT4	PHENOTYPE	209	0
SV2A	PHENOTYPE	209	0
SV2B	PHENOTYPE	209	0
TNC	PHENOTYPE	209	0
VAMP8	PHENOTYPE	209	0
VCAM1	PHENOTYPE	209	0
VCAN	PHENOTYPE	209	0
FOS	PHENOTYPE	209	0
ITGB2	PHENOTYPE	209	0
LAMB2	PHENOTYPE	209	0
PAK3	PHENOTYPE	209	0
PAK6	PHENOTYPE	209	0
PAK7	PHENOTYPE	209	0
SV2A	PHENOTYPE	209	0
SV2B	PHENOTYPE	209	0
VCAN	PHENOTYPE	209	0
COL6A2	PHENOTYPE	209	0
ITGB2	PHENOTYPE	209	0
LAMB2	PHENOTYPE	209	0
PAK3	PHENOTYPE	209	0
PAK6	PHENOTYPE	209	0
PAK7	PHENOTYPE	209	0
SV2A	PHENOTYPE	209	0
SV2B	PHENOTYPE	209	0
TNFRSF1A	EXPLAINED	209	0
HOXB2	EXPLAINED	209	0
FLNC	EXPLAINED	209	0
TGFB1I1	EXPLAINED	209	0
RAD50	DRIVER	209	1
RBBP8	PHENOTYPE	209	1
F8	DRIVER	209	2
HLF	PHENOTYPE	209	2
TTN	DRIVER	209	3
PRKCG	DRIVER	210	0
SHC3	PHENOTYPE	210	0
STAT4	PHENOTYPE	210	0
TOP2A	PHENOTYPE	210	0
NCOR2	DRIVER	210	1
ZBTB16	PHENOTYPE	210	1
NR0B1	EXPLAINED	210	1
NR2E1	EXPLAINED	210	1
NR3C2	EXPLAINED	210	1
VAMP7	DRIVER	210	2
VAMP8	PHENOTYPE	210	2
DRD5	DRIVER	210	3
GABRB3	DRIVER	210	3
GABRG2	PHENOTYPE	210	3
GNAO1	EXPLAINED	210	3
GNB1	EXPLAINED	210	3
GNG3	EXPLAINED	210	3
KCNJ6	EXPLAINED	210	3
ITPR1	DRIVER	210	4
PPP3CA	EXPLAINED	210	4
IGF1	DRIVER	210	5
PIK3R1	PHENOTYPE	210	5
YWHAH	PHENOTYPE	210	5
IKZF3	DRIVER	210	6
RBBP8	PHENOTYPE	210	6
EZR	DRIVER	210	7
VCAM1	PHENOTYPE	210	7
GNB1	EXPLAINED	210	7
SPTAN1	EXPLAINED	210	7
TLN2	EXPLAINED	210	7
ANAPC7	DRIVER	210	8
ZWINT	PHENOTYPE	210	8
CCNB1	EXPLAINED	210	8
CDC20	EXPLAINED	210	8
MAD2L1	EXPLAINED	210	8
PSMB8	EXPLAINED	210	8
PSMB9	EXPLAINED	210	8
PTTG1	EXPLAINED	210	8
UBE2C	EXPLAINED	210	8
TTN	DRIVER	210	9
COL6A6	DRIVER	210	10
VAMP7	DRIVER	211	0
ATRX	DRIVER	211	1
PRKCD	DRIVER	211	1
TP53	DRIVER	211	1
HSPG2	DRIVER	211	1
CHD9	PHENOTYPE	211	1
EZH2	PHENOTYPE	211	1
RBBP4	PHENOTYPE	211	1
SP3	PHENOTYPE	211	1
STAG2	PHENOTYPE	211	1
TNC	PHENOTYPE	211	1
TP53I3	PHENOTYPE	211	1
TUBA4A	PHENOTYPE	211	1
TUBB4	PHENOTYPE	211	1
TYMS	PHENOTYPE	211	1
VCAN	PHENOTYPE	211	1
VEGFA	PHENOTYPE	211	1
ZWINT	PHENOTYPE	211	1
SNCA	PHENOTYPE	211	1
SNCB	PHENOTYPE	211	1
TNC	PHENOTYPE	211	1
VCAN	PHENOTYPE	211	1
YWHAH	PHENOTYPE	211	1
TP53I3	PHENOTYPE	211	1
TUBA4A	PHENOTYPE	211	1
TUBB4	PHENOTYPE	211	1
TYMS	PHENOTYPE	211	1
VCAN	PHENOTYPE	211	1
VEGFA	PHENOTYPE	211	1
ZWINT	PHENOTYPE	211	1
LPL	PHENOTYPE	211	1
NID1	PHENOTYPE	211	1
VCAN	PHENOTYPE	211	1
SMAD4	EXPLAINED	211	1
SMARCC1	EXPLAINED	211	1
TCF7L1	EXPLAINED	211	1
TIA1	EXPLAINED	211	1
TLE2	EXPLAINED	211	1
TP53	EXPLAINED	211	1
ZFYVE16	EXPLAINED	211	1
ZNF3	EXPLAINED	211	1
SDC4	EXPLAINED	211	1
SNCAIP	EXPLAINED	211	1
ZNF12	DRIVER	211	2
ZNF273	PHENOTYPE	211	2
ZNF136	EXPLAINED	211	2
ZNF140	EXPLAINED	211	2
ZNF167	EXPLAINED	211	2
ZNF20	EXPLAINED	211	2
ZNF266	EXPLAINED	211	2
ZNF3	EXPLAINED	211	2
ZNF426	EXPLAINED	211	2
ZNF43	EXPLAINED	211	2
ZNF430	EXPLAINED	211	2
ZNF93	EXPLAINED	211	2
LRP1B	DRIVER	212	0
ITGB2	DRIVER	212	1
MMP2	PHENOTYPE	212	1
MSN	PHENOTYPE	212	1
PLAT	PHENOTYPE	212	1
JAM2	EXPLAINED	212	1
TIMP1	EXPLAINED	212	1
TIMP4	EXPLAINED	212	1
EGFR	DRIVER	212	2
COL1A2	DRIVER	212	2
PIK3CA	DRIVER	212	2
RIMS2	DRIVER	212	2
FGF12	PHENOTYPE	212	2
FGF13	PHENOTYPE	212	2
FGF9	PHENOTYPE	212	2
PDGFA	PHENOTYPE	212	2
SH3GL2	PHENOTYPE	212	2
SPRY1	PHENOTYPE	212	2
SPRY4	PHENOTYPE	212	2
TNC	PHENOTYPE	212	2
VAV3	PHENOTYPE	212	2
VCAN	PHENOTYPE	212	2
VEGFA	PHENOTYPE	212	2
YWHAH	PHENOTYPE	212	2
COL3A1	PHENOTYPE	212	2
PDGFA	PHENOTYPE	212	2
TGFBI	PHENOTYPE	212	2
TNC	PHENOTYPE	212	2
VCAN	PHENOTYPE	212	2
SPRY1	PHENOTYPE	212	2
SPRY4	PHENOTYPE	212	2
VEGFA	PHENOTYPE	212	2
YWHAH	PHENOTYPE	212	2
ITGA7	EXPLAINED	212	2
HGF	DRIVER	212	3
PIK3R1	DRIVER	213	0
PRKD1	PHENOTYPE	213	0
STAT4	PHENOTYPE	213	0
TLN1	PHENOTYPE	213	0
TLR2	PHENOTYPE	213	0
TPX2	PHENOTYPE	213	0
TSHR	PHENOTYPE	213	0
VCAM1	PHENOTYPE	213	0
RRAS2	EXPLAINED	213	0
TGFB1	EXPLAINED	213	0
TLR4	EXPLAINED	213	0
TLR7	EXPLAINED	213	0
ATRX	DRIVER	213	1
TP53	DRIVER	213	1
EZH2	PHENOTYPE	213	1
RBBP4	PHENOTYPE	213	1
TGIF1	PHENOTYPE	213	1
TNC	PHENOTYPE	213	1
TRIM22	PHENOTYPE	213	1
TUBA4A	PHENOTYPE	213	1
TYMS	PHENOTYPE	213	1
VCAN	PHENOTYPE	213	1
TRIM22	PHENOTYPE	213	1
TUBA4A	PHENOTYPE	213	1
TYMS	PHENOTYPE	213	1
VCAN	PHENOTYPE	213	1
SMAD4	EXPLAINED	213	1
SMARCA5	EXPLAINED	213	1
TBL1XR1	EXPLAINED	213	1
TCF7L1	EXPLAINED	213	1
TGFB1	EXPLAINED	213	1
TP53	EXPLAINED	213	1
VIP	EXPLAINED	213	1
VIPR1	EXPLAINED	213	1
ZFP36	EXPLAINED	213	1
FOXG1	DRIVER	214	0
DMD	DRIVER	214	1
PAK6	PHENOTYPE	214	1
COL3A1	DRIVER	214	2
ITGB2	PHENOTYPE	214	2
FLNC	EXPLAINED	214	2
MAPK15	DRIVER	214	3
SNCA	PHENOTYPE	214	3
SNCB	PHENOTYPE	214	3
YWHAH	PHENOTYPE	214	3
SNCAIP	EXPLAINED	214	3
PRKDC	DRIVER	214	4
RBBP8	PHENOTYPE	214	4
PIK3R2	DRIVER	214	5
VCAM1	PHENOTYPE	214	5
TP53	DRIVER	214	6
TP53I3	PHENOTYPE	214	6
TRIM22	PHENOTYPE	214	6
VCAN	PHENOTYPE	214	6
PTEN	DRIVER	214	7
MED15	DRIVER	215	0
F9	DRIVER	215	1
HLF	PHENOTYPE	215	1
FGA	DRIVER	215	2
ITGB2	PHENOTYPE	215	2
CNTNAP2	DRIVER	215	3
EPB41L3	PHENOTYPE	215	3
INSR	DRIVER	215	4
LRP2	DRIVER	215	5
DNAJC6	DRIVER	215	6
TTN	DRIVER	215	7
VIM	PHENOTYPE	215	7
OFD1	DRIVER	216	0
TUBA4A	PHENOTYPE	216	0
TUBB4	PHENOTYPE	216	0
PRKAR2B	EXPLAINED	216	0
EGFR	DRIVER	216	1
RAB3GAP2	DRIVER	216	1
EPS8	PHENOTYPE	216	1
FGF12	PHENOTYPE	216	1
FGF13	PHENOTYPE	216	1
FGF9	PHENOTYPE	216	1
RAP1GAP	PHENOTYPE	216	1
SH3GL2	PHENOTYPE	216	1
STAT4	PHENOTYPE	216	1
TNC	PHENOTYPE	216	1
VAMP8	PHENOTYPE	216	1
VCAN	PHENOTYPE	216	1
VEGFA	PHENOTYPE	216	1
VAMP8	PHENOTYPE	216	1
SNAP25	EXPLAINED	216	1
STX1A	EXPLAINED	216	1
STXBP1	EXPLAINED	216	1
STXBP6	EXPLAINED	216	1
SYT1	EXPLAINED	216	1
ELMO1	DRIVER	216	2
MSN	PHENOTYPE	216	2
VCAM1	PHENOTYPE	216	2
CACNA1E	DRIVER	216	3
RYR2	PHENOTYPE	216	3
GNG3	EXPLAINED	216	3
ABCB1	DRIVER	216	4
PTPRC	DRIVER	216	5
TRIM22	PHENOTYPE	216	5
PTEN	DRIVER	216	6
FLNB	DRIVER	216	7
FN1	PHENOTYPE	216	7
ITGB2	PHENOTYPE	216	7
CPSF1	DRIVER	216	8
NUP37	EXPLAINED	216	8
ADAP1	DRIVER	216	9
TTN	DRIVER	216	10
CNTN2	DRIVER	217	0
IL18RAP	DRIVER	217	0
EGFR	DRIVER	217	0
COL11A2	DRIVER	217	0
FBN2	DRIVER	217	0
PIK3CA	DRIVER	217	0
TNC	PHENOTYPE	217	0
VCAN	PHENOTYPE	217	0
STAT4	PHENOTYPE	217	0
FGF13	PHENOTYPE	217	0
FGF9	PHENOTYPE	217	0
HCK	PHENOTYPE	217	0
HOXC10	PHENOTYPE	217	0
ITGB2	PHENOTYPE	217	0
PRKD1	PHENOTYPE	217	0
RAP1GAP	PHENOTYPE	217	0
RBBP4	PHENOTYPE	217	0
SH3GL2	PHENOTYPE	217	0
SNCA	PHENOTYPE	217	0
SNCB	PHENOTYPE	217	0
STAT4	PHENOTYPE	217	0
TGIF1	PHENOTYPE	217	0
TNC	PHENOTYPE	217	0
VCAN	PHENOTYPE	217	0
VEGFA	PHENOTYPE	217	0
ITGB2	PHENOTYPE	217	0
LAMC1	PHENOTYPE	217	0
NID1	PHENOTYPE	217	0
PAK3	PHENOTYPE	217	0
PAK7	PHENOTYPE	217	0
SV2B	PHENOTYPE	217	0
VCAN	PHENOTYPE	217	0
NID1	PHENOTYPE	217	0
VCAN	PHENOTYPE	217	0
PRKD1	PHENOTYPE	217	0
STAT4	PHENOTYPE	217	0
VCAM1	PHENOTYPE	217	0
VEGFA	PHENOTYPE	217	0
LYN	EXPLAINED	217	0
PIK3CA	EXPLAINED	217	0
SMAD4	EXPLAINED	217	0
TGFB2	EXPLAINED	217	0
VIP	EXPLAINED	217	0
VIPR1	EXPLAINED	217	0
FLNC	EXPLAINED	217	0
PAK2	EXPLAINED	217	0
MATN2	EXPLAINED	217	0
DSP	DRIVER	217	1
RIMS1	DRIVER	217	2
SLC17A7	EXPLAINED	217	2
SNAP25	EXPLAINED	217	2
STX1A	EXPLAINED	217	2
STXBP1	EXPLAINED	217	2
STXBP6	EXPLAINED	217	2
SYT1	EXPLAINED	217	2
MAP3K7	DRIVER	217	3
TLR2	PHENOTYPE	217	3
CACNA1C	DRIVER	218	0
CACNA1E	DRIVER	218	0
GRIK1	DRIVER	218	0
RYR2	PHENOTYPE	218	0
RELN	PHENOTYPE	218	0
RYR2	PHENOTYPE	218	0
GNG3	EXPLAINED	218	0
GRIN2A	EXPLAINED	218	0
FKBP3	DRIVER	218	1
HDAC2	PHENOTYPE	218	1
PDGFRA	DRIVER	218	2
TP53	DRIVER	218	2
ADAM10	DRIVER	218	2
PARP1	DRIVER	218	2
VEGFA	PHENOTYPE	218	2
YES1	PHENOTYPE	218	2
TUBA4A	PHENOTYPE	218	2
TYMS	PHENOTYPE	218	2
VCAN	PHENOTYPE	218	2
VEGFA	PHENOTYPE	218	2
YES1	PHENOTYPE	218	2
ZWINT	PHENOTYPE	218	2
TFDP1	PHENOTYPE	218	2
TGIF1	PHENOTYPE	218	2
TNC	PHENOTYPE	218	2
TUBA4A	PHENOTYPE	218	2
TYMS	PHENOTYPE	218	2
VCAN	PHENOTYPE	218	2
VEGFA	PHENOTYPE	218	2
YES1	PHENOTYPE	218	2
ZWINT	PHENOTYPE	218	2
RBBP8	PHENOTYPE	218	2
TFDP1	PHENOTYPE	218	2
TOP2A	PHENOTYPE	218	2
TUBA4A	PHENOTYPE	218	2
TYMS	PHENOTYPE	218	2
VCAN	PHENOTYPE	218	2
VEGFA	PHENOTYPE	218	2
YES1	PHENOTYPE	218	2
ZWINT	PHENOTYPE	218	2
PIK3CA	EXPLAINED	218	2
TUBB6	EXPLAINED	218	2
TUBGCP3	EXPLAINED	218	2
ADAM9	EXPLAINED	218	2
JAG1	EXPLAINED	218	2
MAD2L1	EXPLAINED	218	2
NOTCH1	EXPLAINED	218	2
PCAF	EXPLAINED	218	2
PCSK1	EXPLAINED	218	2
PCSK2	EXPLAINED	218	2
SMAD4	EXPLAINED	218	2
SMARCA5	EXPLAINED	218	2
SMARCC1	EXPLAINED	218	2
TAF5	EXPLAINED	218	2
TCF7L2	EXPLAINED	218	2
TLE2	EXPLAINED	218	2
TP53	EXPLAINED	218	2
TRRAP	EXPLAINED	218	2
TUBB6	EXPLAINED	218	2
TUBGCP3	EXPLAINED	218	2
VIP	EXPLAINED	218	2
VIPR1	EXPLAINED	218	2
ZFYVE16	EXPLAINED	218	2
PCNA	EXPLAINED	218	2
PIK3CA	EXPLAINED	218	2
POLA1	EXPLAINED	218	2
POLD2	EXPLAINED	218	2
POLE2	EXPLAINED	218	2
PRIM1	EXPLAINED	218	2
PRKDC	EXPLAINED	218	2
RB1	EXPLAINED	218	2
RFC2	EXPLAINED	218	2
RFC3	EXPLAINED	218	2
RFC4	EXPLAINED	218	2
RFC5	EXPLAINED	218	2
TP53	EXPLAINED	218	2
TUBB6	EXPLAINED	218	2
TUBGCP3	EXPLAINED	218	2
LAMC3	DRIVER	218	3
PAK6	PHENOTYPE	218	3
PAK7	PHENOTYPE	218	3
SV2A	PHENOTYPE	218	3
SV2B	PHENOTYPE	218	3
PIK3CA	EXPLAINED	218	3
COL11A2	DRIVER	218	4
RYR2	DRIVER	218	5
TTN	DRIVER	218	6
MMP7	DRIVER	219	0
AMPH	DRIVER	219	0
EGFR	DRIVER	219	0
FGB	DRIVER	219	0
EPHA5	DRIVER	219	0
CD7	DRIVER	219	0
DMD	DRIVER	219	0
ITGB1	DRIVER	219	0
HSPG2	DRIVER	219	0
IKZF3	DRIVER	219	0
FGFR3	DRIVER	219	0
AKAP9	DRIVER	219	0
TFPI	PHENOTYPE	219	0
THBS1	PHENOTYPE	219	0
TNFAIP6	PHENOTYPE	219	0
VCAN	PHENOTYPE	219	0
GABRG2	PHENOTYPE	219	0
ITGB2	PHENOTYPE	219	0
SH3GL2	PHENOTYPE	219	0
SNCA	PHENOTYPE	219	0
SNCB	PHENOTYPE	219	0
SPRY1	PHENOTYPE	219	0
TGIF1	PHENOTYPE	219	0
TNC	PHENOTYPE	219	0
VAMP8	PHENOTYPE	219	0
FAS	PHENOTYPE	219	0
FGF13	PHENOTYPE	219	0
FGF9	PHENOTYPE	219	0
FOS	PHENOTYPE	219	0
HOXC10	PHENOTYPE	219	0
IRF1	PHENOTYPE	219	0
ITGB2	PHENOTYPE	219	0
LAMA2	PHENOTYPE	219	0
LAMB1	PHENOTYPE	219	0
LAMC1	PHENOTYPE	219	0
MSN	PHENOTYPE	219	0
MYC	PHENOTYPE	219	0
NID1	PHENOTYPE	219	0
NID2	PHENOTYPE	219	0
NRAS	PHENOTYPE	219	0
PAK3	PHENOTYPE	219	0
PAK6	PHENOTYPE	219	0
PAK7	PHENOTYPE	219	0
PLAU	PHENOTYPE	219	0
PLAUR	PHENOTYPE	219	0
RAP1GAP	PHENOTYPE	219	0
SERPINE1	PHENOTYPE	219	0
SH3GL2	PHENOTYPE	219	0
SNCA	PHENOTYPE	219	0
SNCB	PHENOTYPE	219	0
SPRY1	PHENOTYPE	219	0
SV2A	PHENOTYPE	219	0
SV2B	PHENOTYPE	219	0
THBS1	PHENOTYPE	219	0
TNC	PHENOTYPE	219	0
TNFAIP6	PHENOTYPE	219	0
VAMP8	PHENOTYPE	219	0
VCAM1	PHENOTYPE	219	0
VCAN	PHENOTYPE	219	0
VEGFA	PHENOTYPE	219	0
FN1	PHENOTYPE	219	0
ITGB2	PHENOTYPE	219	0
SNCA	PHENOTYPE	219	0
SNCB	PHENOTYPE	219	0
VEGFA	PHENOTYPE	219	0
ITGB2	PHENOTYPE	219	0
THBS1	PHENOTYPE	219	0
TNC	PHENOTYPE	219	0
TNFAIP8	PHENOTYPE	219	0
TRIM22	PHENOTYPE	219	0
VEGFA	PHENOTYPE	219	0
LAMA2	PHENOTYPE	219	0
LAMB1	PHENOTYPE	219	0
LAMC1	PHENOTYPE	219	0
NID1	PHENOTYPE	219	0
NID2	PHENOTYPE	219	0
PAK3	PHENOTYPE	219	0
PAK6	PHENOTYPE	219	0
PAK7	PHENOTYPE	219	0
PLAU	PHENOTYPE	219	0
PLAUR	PHENOTYPE	219	0
SERPINE1	PHENOTYPE	219	0
SV2A	PHENOTYPE	219	0
SV2B	PHENOTYPE	219	0
TNFAIP6	PHENOTYPE	219	0
TPM4	PHENOTYPE	219	0
VCAN	PHENOTYPE	219	0
LAMA2	PHENOTYPE	219	0
LAMB1	PHENOTYPE	219	0
LAMC1	PHENOTYPE	219	0
NID1	PHENOTYPE	219	0
NID2	PHENOTYPE	219	0
PAK3	PHENOTYPE	219	0
PAK6	PHENOTYPE	219	0
PAK7	PHENOTYPE	219	0
PLAU	PHENOTYPE	219	0
PLAUR	PHENOTYPE	219	0
RELN	PHENOTYPE	219	0
SERPINE1	PHENOTYPE	219	0
SV2A	PHENOTYPE	219	0
SV2B	PHENOTYPE	219	0
TGIF1	PHENOTYPE	219	0
THBS1	PHENOTYPE	219	0
TNC	PHENOTYPE	219	0
TNFAIP6	PHENOTYPE	219	0
VCAM1	PHENOTYPE	219	0
VCAN	PHENOTYPE	219	0
ZYX	PHENOTYPE	219	0
LPL	PHENOTYPE	219	0
NID1	PHENOTYPE	219	0
NID2	PHENOTYPE	219	0
PLAU	PHENOTYPE	219	0
PLAUR	PHENOTYPE	219	0
SERPINE1	PHENOTYPE	219	0
TGIF1	PHENOTYPE	219	0
THBS1	PHENOTYPE	219	0
TNC	PHENOTYPE	219	0
TNFAIP6	PHENOTYPE	219	0
VCAN	PHENOTYPE	219	0
NRAS	PHENOTYPE	219	0
RBBP8	PHENOTYPE	219	0
NRAS	PHENOTYPE	219	0
SPRY1	PHENOTYPE	219	0
THBS1	PHENOTYPE	219	0
TNC	PHENOTYPE	219	0
TNFAIP6	PHENOTYPE	219	0
VCAN	PHENOTYPE	219	0
TGIF1	PHENOTYPE	219	0
TNC	PHENOTYPE	219	0
TUBA4A	PHENOTYPE	219	0
TUBB4	PHENOTYPE	219	0
VCAN	PHENOTYPE	219	0
SPP1	EXPLAINED	219	0
CDK5R1	EXPLAINED	219	0
CDK5R2	EXPLAINED	219	0
DNM1	EXPLAINED	219	0
DUSP1	EXPLAINED	219	0
DUSP4	EXPLAINED	219	0
DUSP6	EXPLAINED	219	0
EIF4EBP1	EXPLAINED	219	0
FGR	EXPLAINED	219	0
GABRA1	EXPLAINED	219	0
GABRA2	EXPLAINED	219	0
GABRB1	EXPLAINED	219	0
HCLS1	EXPLAINED	219	0
IL10RA	EXPLAINED	219	0
IL10RB	EXPLAINED	219	0
IL8	EXPLAINED	219	0
ISG20	EXPLAINED	219	0
ITK	EXPLAINED	219	0
LAPTM5	EXPLAINED	219	0
LCP1	EXPLAINED	219	0
LYN	EXPLAINED	219	0
MAPK10	EXPLAINED	219	0
MAPT	EXPLAINED	219	0
MEF2C	EXPLAINED	219	0
NEFH	EXPLAINED	219	0
NEFL	EXPLAINED	219	0
NEFM	EXPLAINED	219	0
NES	EXPLAINED	219	0
NSF	EXPLAINED	219	0
PSMB9	EXPLAINED	219	0
PTPRR	EXPLAINED	219	0
RALA	EXPLAINED	219	0
RNASE6	EXPLAINED	219	0
SH3GLB1	EXPLAINED	219	0
SLA	EXPLAINED	219	0
SMAD4	EXPLAINED	219	0
SNAP25	EXPLAINED	219	0
SRGN	EXPLAINED	219	0
STX1A	EXPLAINED	219	0
STXBP1	EXPLAINED	219	0
SYN1	EXPLAINED	219	0
SYN2	EXPLAINED	219	0
SYT1	EXPLAINED	219	0
TIMP1	EXPLAINED	219	0
TNFAIP3	EXPLAINED	219	0
UCHL1	EXPLAINED	219	0
VIP	EXPLAINED	219	0
WEE1	EXPLAINED	219	0
ZFP36	EXPLAINED	219	0
FGR	EXPLAINED	219	0
HCLS1	EXPLAINED	219	0
IL10RA	EXPLAINED	219	0
IL10RB	EXPLAINED	219	0
IL8	EXPLAINED	219	0
ISG20	EXPLAINED	219	0
ITK	EXPLAINED	219	0
LAPTM5	EXPLAINED	219	0
LCP1	EXPLAINED	219	0
LYN	EXPLAINED	219	0
NFKB1	EXPLAINED	219	0
PSMB9	EXPLAINED	219	0
RIPK1	EXPLAINED	219	0
RNASE6	EXPLAINED	219	0
SDC2	EXPLAINED	219	0
SLA	EXPLAINED	219	0
SMAD4	EXPLAINED	219	0
SRGN	EXPLAINED	219	0
THBD	EXPLAINED	219	0
TNFAIP3	EXPLAINED	219	0
TNFRSF1A	EXPLAINED	219	0
TNFRSF1B	EXPLAINED	219	0
UCHL1	EXPLAINED	219	0
FGR	EXPLAINED	219	0
HCLS1	EXPLAINED	219	0
IL10RA	EXPLAINED	219	0
IL10RB	EXPLAINED	219	0
IL8	EXPLAINED	219	0
ISG20	EXPLAINED	219	0
ITK	EXPLAINED	219	0
LAPTM5	EXPLAINED	219	0
LCP1	EXPLAINED	219	0
LYN	EXPLAINED	219	0
NFKB1	EXPLAINED	219	0
PSMB9	EXPLAINED	219	0
RNASE6	EXPLAINED	219	0
SDC2	EXPLAINED	219	0
SLA	EXPLAINED	219	0
SRGN	EXPLAINED	219	0
TNFAIP3	EXPLAINED	219	0
TNFRSF1A	EXPLAINED	219	0
UCHL1	EXPLAINED	219	0
HLA-DQB1	EXPLAINED	219	0
HLA-DRA	EXPLAINED	219	0
IL10RA	EXPLAINED	219	0
IL10RB	EXPLAINED	219	0
IL8	EXPLAINED	219	0
ISG20	EXPLAINED	219	0
ITK	EXPLAINED	219	0
LAPTM5	EXPLAINED	219	0
LYN	EXPLAINED	219	0
NFKB1	EXPLAINED	219	0
PSMB8	EXPLAINED	219	0
PSMB9	EXPLAINED	219	0
PTPRC	EXPLAINED	219	0
RNASE6	EXPLAINED	219	0
SDC2	EXPLAINED	219	0
SRGN	EXPLAINED	219	0
TNFAIP3	EXPLAINED	219	0
TNFRSF1A	EXPLAINED	219	0
SMAD4	EXPLAINED	219	0
