sample_id	gene_symbol	type
231	ZFP36L2	EXPLAINED
231	ZMAT3	EXPLAINED
231	DSC3	MUTATED
231	EGFR	MUTATED
231	EGR1	EXPLAINED
231	FAS	EXPLAINED
231	FGF13	EXPLAINED
231	FGF2	EXPLAINED
231	FGF9	EXPLAINED
231	FOS	EXPLAINED
231	HOXB7	EXPLAINED
231	IRF1	EXPLAINED
231	IRF2	EXPLAINED
231	KDR	EXPLAINED
231	LAMA2	EXPLAINED
231	LAMB1	EXPLAINED
231	LAMB2	EXPLAINED
231	LAMC1	EXPLAINED
231	MMP2	EXPLAINED
231	MSN	EXPLAINED
231	MYC	EXPLAINED
231	NID1	EXPLAINED
231	NID2	EXPLAINED
231	NRAS	EXPLAINED
231	PAK2	EXPLAINED
231	PAK3	EXPLAINED
231	PAK7	EXPLAINED
231	PDGFC	EXPLAINED
231	PDGFD	EXPLAINED
231	PF4	EXPLAINED
231	PIK3CA	EXPLAINED
231	PLAT	EXPLAINED
231	PLAU	EXPLAINED
231	PLAUR	EXPLAINED
231	PPBP	EXPLAINED
231	PRKD1	EXPLAINED
231	RAP1GAP	EXPLAINED
231	RBBP4	EXPLAINED
231	RDX	EXPLAINED
231	RGS16	EXPLAINED
231	RGS4	EXPLAINED
231	RIPK1	EXPLAINED
231	SERPINB6	EXPLAINED
231	SERPINE1	EXPLAINED
231	SERPING1	EXPLAINED
231	SH3GL2	EXPLAINED
231	SH3GL3	EXPLAINED
231	SHC1	EXPLAINED
231	SMAD1	EXPLAINED
231	SMAD4	EXPLAINED
231	SMARCA5	EXPLAINED
231	SNAI2	EXPLAINED
231	SP3	EXPLAINED
231	SPARC	EXPLAINED
231	SPRY1	EXPLAINED
231	SPRY2	EXPLAINED
231	SPRY4	EXPLAINED
231	SRGN	EXPLAINED
231	STAT3	EXPLAINED
231	STAT4	EXPLAINED
231	SV2B	EXPLAINED
231	TBL1XR1	EXPLAINED
231	TGFB1	EXPLAINED
231	TGFB2	EXPLAINED
231	TGIF1	EXPLAINED
231	THBD	EXPLAINED
231	THBS1	EXPLAINED
231	TIMP1	EXPLAINED
231	TIMP3	EXPLAINED
231	TIMP4	EXPLAINED
231	TLN1	EXPLAINED
231	TNC	EXPLAINED
231	TNFAIP3	EXPLAINED
231	TNFAIP6	EXPLAINED
231	TNFRSF1A	EXPLAINED
231	TOB1	EXPLAINED
231	TP53	EXPLAINED
231	TP53I3	EXPLAINED
231	TRIM22	EXPLAINED
231	TWIST1	EXPLAINED
231	TYMS	EXPLAINED
231	VCAM1	EXPLAINED
231	VCAN	EXPLAINED
231	VEGFA	EXPLAINED
231	VIP	EXPLAINED
231	VIPR1	EXPLAINED
231	VWF	EXPLAINED
231	YES1	EXPLAINED
231	ZFP36	EXPLAINED
231	ZFP36L2	EXPLAINED
231	ZMAT3	EXPLAINED
231	ZYX	EXPLAINED
231	ELAVL2	MUTATED
231	ELAVL4	EXPLAINED
231	FGG	MUTATED
231	FN1	EXPLAINED
231	ITGB2	EXPLAINED
231	TLN1	EXPLAINED
231	VWF	EXPLAINED
231	ZYX	EXPLAINED
231	IFNA1	MUTATED
231	IFNA10	MUTATED
231	IFNA14	MUTATED
231	IFNA16	MUTATED
231	IFNA17	MUTATED
231	IFNA2	MUTATED
231	IFNA21	MUTATED
231	IFNA4	MUTATED
231	IFNA5	MUTATED
231	IFNA6	MUTATED
231	IFNA7	MUTATED
231	IFNA8	MUTATED
231	IFNB1	MUTATED
231	IFNE1	MUTATED
231	IFNK	MUTATED
231	IFNW1	MUTATED
231	KLHL9	MUTATED
231	MMP1	MUTATED
231	MMP2	EXPLAINED
231	PLAU	EXPLAINED
231	PLAUR	EXPLAINED
231	SERPINB6	EXPLAINED
231	SERPINE1	EXPLAINED
231	SMAD1	EXPLAINED
231	SMAD4	EXPLAINED
231	SMARCA5	EXPLAINED
231	SPARC	EXPLAINED
231	STAT3	EXPLAINED
231	STAT4	EXPLAINED
231	TFPI	EXPLAINED
231	TGFB1	EXPLAINED
231	TGFB2	EXPLAINED
231	TGIF1	EXPLAINED
231	THBD	EXPLAINED
231	THBS1	EXPLAINED
231	TIMP1	EXPLAINED
231	TIMP3	EXPLAINED
231	TIMP4	EXPLAINED
231	TNC	EXPLAINED
231	TNFAIP6	EXPLAINED
231	TOB1	EXPLAINED
231	TP53	EXPLAINED
231	TP53I3	EXPLAINED
231	TRIM22	EXPLAINED
231	TWIST1	EXPLAINED
231	TYMS	EXPLAINED
231	VCAN	EXPLAINED
231	VEGFA	EXPLAINED
231	VIP	EXPLAINED
231	VIPR1	EXPLAINED
231	YES1	EXPLAINED
231	ZFP36	EXPLAINED
231	ZFP36L2	EXPLAINED
231	ZMAT3	EXPLAINED
231	OR4F5	MUTATED
231	OR5B3	MUTATED
231	OR8K3	MUTATED
231	OSM	MUTATED
231	OSMR	EXPLAINED
231	SOCS2	EXPLAINED
231	STAT3	EXPLAINED
231	STAT4	EXPLAINED
231	TGFB1	EXPLAINED
231	TGFB2	EXPLAINED
231	THBS1	EXPLAINED
231	TIMP1	EXPLAINED
231	TIMP3	EXPLAINED
231	TNFAIP6	EXPLAINED
231	TP53	EXPLAINED
231	TP53I3	EXPLAINED
231	TRIM22	EXPLAINED
231	TWIST1	EXPLAINED
231	TYMS	EXPLAINED
231	VCAN	EXPLAINED
231	VEGFA	EXPLAINED
231	VIP	EXPLAINED
231	VIPR1	EXPLAINED
231	YES1	EXPLAINED
231	ZMAT3	EXPLAINED
231	PCDHGC5	MUTATED
231	PIK3C2B	MUTATED
231	PIK3CA	EXPLAINED
231	PRKD1	EXPLAINED
231	SHC1	EXPLAINED
231	SPRY1	EXPLAINED
231	SPRY2	EXPLAINED
231	SPRY4	EXPLAINED
231	STAT3	EXPLAINED
231	STAT4	EXPLAINED
231	TGFB1	EXPLAINED
231	TGFB2	EXPLAINED
231	THBS1	EXPLAINED
231	TIMP1	EXPLAINED
231	TIMP3	EXPLAINED
231	TNFAIP6	EXPLAINED
231	TP53	EXPLAINED
231	TP53I3	EXPLAINED
231	TRIM22	EXPLAINED
231	TWIST1	EXPLAINED
231	TYMS	EXPLAINED
231	VCAN	EXPLAINED
231	VEGFA	EXPLAINED
231	VIP	EXPLAINED
231	VIPR1	EXPLAINED
231	YES1	EXPLAINED
231	ZMAT3	EXPLAINED
231	PIK3C2G	MUTATED
231	PRKD1	EXPLAINED
231	SHC1	EXPLAINED
231	SPRY1	EXPLAINED
231	SPRY2	EXPLAINED
231	SPRY4	EXPLAINED
231	STAT3	EXPLAINED
231	STAT4	EXPLAINED
231	TGFB1	EXPLAINED
231	TGFB2	EXPLAINED
231	THBS1	EXPLAINED
231	TIMP1	EXPLAINED
231	TIMP3	EXPLAINED
231	TNFAIP6	EXPLAINED
231	TP53	EXPLAINED
231	TP53I3	EXPLAINED
231	TRIM22	EXPLAINED
231	TWIST1	EXPLAINED
231	TYMS	EXPLAINED
231	VCAN	EXPLAINED
231	VEGFA	EXPLAINED
231	VIP	EXPLAINED
231	VIPR1	EXPLAINED
231	YES1	EXPLAINED
231	ZMAT3	EXPLAINED
231	PLAA	MUTATED
231	PLK3	MUTATED
231	POLRMT	MUTATED
231	PPP1R1B	MUTATED
231	PRKAG2	MUTATED
231	STAT3	EXPLAINED
231	STAT4	EXPLAINED
231	TGFB1	EXPLAINED
231	TGFB2	EXPLAINED
231	THBS1	EXPLAINED
231	TIMP1	EXPLAINED
231	TIMP3	EXPLAINED
231	TNFAIP6	EXPLAINED
231	TP53	EXPLAINED
231	TP53I3	EXPLAINED
231	TRIM22	EXPLAINED
231	TWIST1	EXPLAINED
231	TYMS	EXPLAINED
231	VCAN	EXPLAINED
231	VEGFA	EXPLAINED
231	VIP	EXPLAINED
231	VIPR1	EXPLAINED
231	YES1	EXPLAINED
231	ZMAT3	EXPLAINED
231	PTEN	MUTATED
231	SHC1	EXPLAINED
231	SPRY1	EXPLAINED
231	SPRY2	EXPLAINED
231	SPRY4	EXPLAINED
231	STAT3	EXPLAINED
231	STAT4	EXPLAINED
231	TGFB1	EXPLAINED
231	TGFB2	EXPLAINED
231	THBS1	EXPLAINED
231	TIMP1	EXPLAINED
231	TIMP3	EXPLAINED
231	TNFAIP6	EXPLAINED
231	TP53	EXPLAINED
231	TP53I3	EXPLAINED
231	TRIM22	EXPLAINED
231	TWIST1	EXPLAINED
231	TYMS	EXPLAINED
231	VCAN	EXPLAINED
231	VEGFA	EXPLAINED
231	VIP	EXPLAINED
231	VIPR1	EXPLAINED
231	YES1	EXPLAINED
231	ZMAT3	EXPLAINED
231	RYR3	MUTATED
231	SEC61G	MUTATED
231	SSR1	EXPLAINED
231	SSR3	EXPLAINED
231	STT3A	EXPLAINED
231	TRAM2	EXPLAINED
231	TEK	MUTATED
231	TRPC7	MUTATED
231	UGT2B17	MUTATED
231	ZNF681	MUTATED
232	ABCB1	MUTATED
232	CAV1	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	ADCY3	MUTATED
232	CNGA3	EXPLAINED
232	GNAI3	EXPLAINED
232	GNAO1	EXPLAINED
232	APLP2	MUTATED
232	BCHE	MUTATED
232	CCT6A	MUTATED
232	TUBB4	EXPLAINED
232	TUBB6	EXPLAINED
232	CDKL2	MUTATED
232	ITPKA	EXPLAINED
232	KCNIP1	EXPLAINED
232	CDKN2A	MUTATED
232	CDKN2C	EXPLAINED
232	MCM2	EXPLAINED
232	MCM3	EXPLAINED
232	MCM4	EXPLAINED
232	MCM5	EXPLAINED
232	MCM7	EXPLAINED
232	MDM4	EXPLAINED
232	PCNA	EXPLAINED
232	PLK1	EXPLAINED
232	POLE2	EXPLAINED
232	PRKDC	EXPLAINED
232	RBBP8	EXPLAINED
232	RFC2	EXPLAINED
232	RFC4	EXPLAINED
232	RRM2	EXPLAINED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	STAT1	EXPLAINED
232	STAT3	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TNC	EXPLAINED
232	TNFRSF1A	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	CDKN2B	MUTATED
232	SMAD1	EXPLAINED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	SP3	EXPLAINED
232	STAG2	EXPLAINED
232	STAT3	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TNC	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	CENPF	MUTATED
232	ITGB3BP	EXPLAINED
232	KIF18A	EXPLAINED
232	KIF2C	EXPLAINED
232	KIF4A	EXPLAINED
232	MAD2L1	EXPLAINED
232	MAPRE1	EXPLAINED
232	MLF1IP	EXPLAINED
232	NCSTN	EXPLAINED
232	NDC80	EXPLAINED
232	NOTCH1	EXPLAINED
232	NUP107	EXPLAINED
232	NUP37	EXPLAINED
232	NUP54	EXPLAINED
232	NUP93	EXPLAINED
232	PCSK2	EXPLAINED
232	PLK1	EXPLAINED
232	SMAD1	EXPLAINED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	SPC25	EXPLAINED
232	STAT3	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TNC	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TUBB4	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	CENPI	MUTATED
232	ITGB3BP	EXPLAINED
232	KIF18A	EXPLAINED
232	KIF2C	EXPLAINED
232	KIF4A	EXPLAINED
232	MAD2L1	EXPLAINED
232	MAPRE1	EXPLAINED
232	MLF1IP	EXPLAINED
232	NCSTN	EXPLAINED
232	NDC80	EXPLAINED
232	NOTCH1	EXPLAINED
232	NUP107	EXPLAINED
232	NUP37	EXPLAINED
232	NUP54	EXPLAINED
232	NUP93	EXPLAINED
232	PCSK2	EXPLAINED
232	PLK1	EXPLAINED
232	SMAD1	EXPLAINED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	SPC25	EXPLAINED
232	STAT3	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TNC	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TUBB4	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	CHD9	MUTATED
232	CHN2	MUTATED
232	RACGAP1	EXPLAINED
232	RHOC	EXPLAINED
232	RICH2	EXPLAINED
232	VAV3	EXPLAINED
232	ZYX	EXPLAINED
232	CIB1	MUTATED
232	PRKDC	EXPLAINED
232	RBBP8	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	CNTN2	MUTATED
232	TNC	EXPLAINED
232	VCAN	EXPLAINED
232	EGFR	MUTATED
232	FGF12	EXPLAINED
232	FGF13	EXPLAINED
232	FGF2	EXPLAINED
232	FGF9	EXPLAINED
232	FOS	EXPLAINED
232	GPC1	EXPLAINED
232	IRF1	EXPLAINED
232	IRF2	EXPLAINED
232	ITGA6	EXPLAINED
232	LAMB1	EXPLAINED
232	LAMB2	EXPLAINED
232	LAMC1	EXPLAINED
232	LIMS1	EXPLAINED
232	MMP2	EXPLAINED
232	NID1	EXPLAINED
232	NID2	EXPLAINED
232	NRAS	EXPLAINED
232	PAK2	EXPLAINED
232	PAK3	EXPLAINED
232	PAK7	EXPLAINED
232	PIK3C2B	EXPLAINED
232	PLA2G2A	EXPLAINED
232	PLAU	EXPLAINED
232	PRKD1	EXPLAINED
232	PRKD3	EXPLAINED
232	RBBP4	EXPLAINED
232	RIPK1	EXPLAINED
232	SERPINB6	EXPLAINED
232	SERPINE1	EXPLAINED
232	SH3GL2	EXPLAINED
232	SLIT2	EXPLAINED
232	SMAD1	EXPLAINED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	SP3	EXPLAINED
232	SPARC	EXPLAINED
232	SPRY1	EXPLAINED
232	SPRY2	EXPLAINED
232	STAG2	EXPLAINED
232	STAT1	EXPLAINED
232	STAT3	EXPLAINED
232	SV2B	EXPLAINED
232	TBL1XR1	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TIMP4	EXPLAINED
232	TLN1	EXPLAINED
232	TNC	EXPLAINED
232	TNFAIP6	EXPLAINED
232	TNFRSF1A	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VAV3	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	ZYX	EXPLAINED
232	ERG	MUTATED
232	ETV1	EXPLAINED
232	HMOX1	EXPLAINED
232	MMP2	EXPLAINED
232	PLAU	EXPLAINED
232	SERPINB6	EXPLAINED
232	SERPINE1	EXPLAINED
232	SMAD1	EXPLAINED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	SPARC	EXPLAINED
232	STAT3	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TIMP4	EXPLAINED
232	TNC	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIM	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	F2	MUTATED
232	F2R	EXPLAINED
232	FGF2	EXPLAINED
232	FGF9	EXPLAINED
232	GNG12	EXPLAINED
232	GNG3	EXPLAINED
232	GPC1	EXPLAINED
232	IGF2	EXPLAINED
232	IGFBP2	EXPLAINED
232	IGFBP3	EXPLAINED
232	IGFBP4	EXPLAINED
232	IGFBP5	EXPLAINED
232	MMP2	EXPLAINED
232	PLA2G2A	EXPLAINED
232	PLAT	EXPLAINED
232	PLAU	EXPLAINED
232	PROS1	EXPLAINED
232	PRSS3	EXPLAINED
232	SERPINA1	EXPLAINED
232	SERPINB6	EXPLAINED
232	SERPINE1	EXPLAINED
232	SERPING1	EXPLAINED
232	SLIT2	EXPLAINED
232	SMAD1	EXPLAINED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	SP3	EXPLAINED
232	SPARC	EXPLAINED
232	STAG2	EXPLAINED
232	STAT3	EXPLAINED
232	TF	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TIMP4	EXPLAINED
232	TNC	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	FBLIM1	MUTATED
232	FLG	MUTATED
232	GABRB3	MUTATED
232	GABRG2	EXPLAINED
232	HOXD9	MUTATED
232	HTR1A	MUTATED
232	IL27RA	MUTATED
232	STAT1	EXPLAINED
232	STAT3	EXPLAINED
232	TGFB1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TNFRSF1A	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	JARID1D	MUTATED
232	KIF4B	MUTATED
232	KIR3DL2	MUTATED
232	LAMB3	MUTATED
232	LAMC1	EXPLAINED
232	LIMS1	EXPLAINED
232	MMP2	EXPLAINED
232	NID1	EXPLAINED
232	NID2	EXPLAINED
232	PAK2	EXPLAINED
232	PAK3	EXPLAINED
232	PAK7	EXPLAINED
232	PLAU	EXPLAINED
232	SERPINB6	EXPLAINED
232	SERPINE1	EXPLAINED
232	SMAD1	EXPLAINED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	SPARC	EXPLAINED
232	STAT3	EXPLAINED
232	SV2B	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TIMP4	EXPLAINED
232	TLN1	EXPLAINED
232	TNC	EXPLAINED
232	TNFAIP6	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VAV3	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	ZYX	EXPLAINED
232	MDM4	MUTATED
232	SMAD4	EXPLAINED
232	SMARCA5	EXPLAINED
232	TGFB1	EXPLAINED
232	TGIF1	EXPLAINED
232	TIMP1	EXPLAINED
232	TNC	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	MKI67	MUTATED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	NFASC	MUTATED
232	NRIP1	MUTATED
232	NRXN2	MUTATED
232	OR6V1	MUTATED
232	PCDHAC2	MUTATED
232	PHKG1	MUTATED
232	PPP1CB	EXPLAINED
232	PPP1R1A	EXPLAINED
232	PYGL	EXPLAINED
232	PIK3C2B	MUTATED
232	PRKD1	EXPLAINED
232	PRKD3	EXPLAINED
232	STAT1	EXPLAINED
232	STAT3	EXPLAINED
232	TGFB1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TNFRSF1A	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	PIK3CA	MUTATED
232	PRKD1	EXPLAINED
232	PRKD3	EXPLAINED
232	RELN	EXPLAINED
232	RIPK1	EXPLAINED
232	SPRY1	EXPLAINED
232	SPRY2	EXPLAINED
232	STAT1	EXPLAINED
232	STAT3	EXPLAINED
232	TGFB1	EXPLAINED
232	TIMP1	EXPLAINED
232	TIMP3	EXPLAINED
232	TLN1	EXPLAINED
232	TNFRSF1A	EXPLAINED
232	TP53	EXPLAINED
232	TP53I3	EXPLAINED
232	TRIM22	EXPLAINED
232	TYMS	EXPLAINED
232	VCAM1	EXPLAINED
232	VCAN	EXPLAINED
232	VEGFA	EXPLAINED
232	VIP	EXPLAINED
232	VIPR1	EXPLAINED
232	YES1	EXPLAINED
232	ZWINT	EXPLAINED
232	ZYX	EXPLAINED
232	PLEKHA8	MUTATED
232	PRMT8	MUTATED
232	PTPRZ1	MUTATED
232	RBBP5	MUTATED
232	RGS9	MUTATED
232	SEC61G	MUTATED
232	SSR1	EXPLAINED
232	SSR3	EXPLAINED
232	STT3A	EXPLAINED
232	SREBF1	MUTATED
232	SYT5	MUTATED
232	TNFRSF9	MUTATED
232	TRIM71	MUTATED
232	TRPM6	MUTATED
232	VAV1	MUTATED
232	VAV3	EXPLAINED
232	ZYX	EXPLAINED
232	ZNF713	MUTATED
233	ABCC3	MUTATED
233	AMELY	MUTATED
233	NFIC	EXPLAINED
233	NPY	EXPLAINED
233	PLAT	EXPLAINED
233	PLAU	EXPLAINED
233	PLAUR	EXPLAINED
233	SERPINA5	EXPLAINED
233	SERPINE1	EXPLAINED
233	SERPING1	EXPLAINED
233	SMAD4	EXPLAINED
233	SMARCA5	EXPLAINED
233	SPARC	EXPLAINED
233	TGFB1	EXPLAINED
233	TGIF1	EXPLAINED
233	TIMP1	EXPLAINED
233	TNC	EXPLAINED
233	TP53	EXPLAINED
233	TP53I3	EXPLAINED
233	TRIM22	EXPLAINED
233	TYMS	EXPLAINED
233	VCAN	EXPLAINED
233	VIP	EXPLAINED
233	ZMAT3	EXPLAINED
233	ATM	MUTATED
233	BARD1	EXPLAINED
233	PCNA	EXPLAINED
233	RBBP8	EXPLAINED
233	TP53	EXPLAINED
233	TP53I3	EXPLAINED
233	TRIM22	EXPLAINED
233	TYMS	EXPLAINED
233	VCAN	EXPLAINED
233	ZMAT3	EXPLAINED
233	ATP7A	MUTATED
233	CP	EXPLAINED
233	LTF	EXPLAINED
233	LYZ	EXPLAINED
233	BPY2	MUTATED
233	CD24	MUTATED
233	CLDN15	MUTATED
233	CLSTN2	MUTATED
233	CSN2	MUTATED
233	DAZ1	MUTATED
233	DAZ4	MUTATED
233	QKI	EXPLAINED
233	DDX3Y	MUTATED
233	EBF2	MUTATED
233	FLG	MUTATED
233	FRYL	MUTATED
233	MCM5	EXPLAINED
233	RRM2	EXPLAINED
233	TP53	EXPLAINED
233	TP53I3	EXPLAINED
233	TRIM22	EXPLAINED
233	TYMS	EXPLAINED
233	VCAN	EXPLAINED
233	ZMAT3	EXPLAINED
233	GOLGA4	MUTATED
233	GRM8	MUTATED
233	HTR7	MUTATED
233	IKZF1	MUTATED
233	RBBP8	EXPLAINED
233	IL1RL2	MUTATED
233	IL28B	MUTATED
233	JARID1D	MUTATED
233	KLC3	MUTATED
233	MYO3A	MUTATED
233	OR2M2	MUTATED
233	PCDH11Y	MUTATED
233	PCDHAC2	MUTATED
233	PCDHB14	MUTATED
233	PCDHB7	MUTATED
233	PHF12	MUTATED
233	PIM2	MUTATED
233	PRKY	MUTATED
233	RPS6KA1	EXPLAINED
233	PTEN	MUTATED
233	SHC1	EXPLAINED
233	SPRY1	EXPLAINED
233	SYK	EXPLAINED
233	TP53	EXPLAINED
233	TP53I3	EXPLAINED
233	TRIM22	EXPLAINED
233	TYMS	EXPLAINED
233	TYROBP	EXPLAINED
233	VCAN	EXPLAINED
233	WIPF1	EXPLAINED
233	YES1	EXPLAINED
233	ZMAT3	EXPLAINED
233	RBMY1A1	MUTATED
233	RPS4Y1	MUTATED
233	RRAGA	MUTATED
233	RTN1	MUTATED
233	SEPT9	MUTATED
233	SRGAP1	MUTATED
233	SRY	MUTATED
233	STAG2	MUTATED
233	TAF1L	MUTATED
233	TBL1Y	MUTATED
233	TEP1	MUTATED
233	TIMM23	MUTATED
233	TMSB4Y	MUTATED
233	TRAT1	MUTATED
233	TTN	MUTATED
233	VIM	EXPLAINED
233	UGT2B15	MUTATED
233	UGT2B17	MUTATED
234	ABCB1	MUTATED
234	EGR1	EXPLAINED
234	EGR2	EXPLAINED
234	FOS	EXPLAINED
234	HIF1A	EXPLAINED
234	TP53	EXPLAINED
234	TRIM22	EXPLAINED
234	TYMS	EXPLAINED
234	VCAN	EXPLAINED
234	VEGFA	EXPLAINED
234	YES1	EXPLAINED
234	ZWINT	EXPLAINED
234	ANKRD6	MUTATED
234	CACNA1D	MUTATED
234	RYR3	EXPLAINED
234	CACNA1H	MUTATED
234	RYR3	EXPLAINED
234	CNGB1	MUTATED
234	DNAH6	MUTATED
234	DNAH9	MUTATED
234	MSN	EXPLAINED
234	TLN1	EXPLAINED
234	ZYX	EXPLAINED
234	DOCK2	MUTATED
234	ELP4	MUTATED
234	FRAS1	MUTATED
234	GGT2	MUTATED
234	GYG2	MUTATED
234	GYS1	EXPLAINED
234	PYGL	EXPLAINED
234	HCN1	MUTATED
234	HLA-DRB1	MUTATED
234	HLA-DRB5	MUTATED
234	KIR2DS2	MUTATED
234	KIR2DS4	MUTATED
234	KIR3DL1	MUTATED
234	MLL3	MUTATED
234	MMP3	MUTATED
234	SERPINE1	EXPLAINED
