GENE	TYPE	SAMPLE_ID	MODULE
SMAD4	PHENOTYPE	219	1
SV2A	PHENOTYPE	219	1
SV2B	PHENOTYPE	219	1
TGIF1	PHENOTYPE	219	1
TNC	PHENOTYPE	219	1
VCAN	PHENOTYPE	219	1
FAS	PHENOTYPE	219	1
FGF13	PHENOTYPE	219	1
FGF9	PHENOTYPE	219	1
FOS	PHENOTYPE	219	1
HOXC10	PHENOTYPE	219	1
IRF1	PHENOTYPE	219	1
LAMA2	PHENOTYPE	219	1
LAMB1	PHENOTYPE	219	1
LAMC1	PHENOTYPE	219	1
LYN	PHENOTYPE	219	1
MSN	PHENOTYPE	219	1
MYC	PHENOTYPE	219	1
NID1	PHENOTYPE	219	1
NID2	PHENOTYPE	219	1
NRAS	PHENOTYPE	219	1
PAK3	PHENOTYPE	219	1
PAK6	PHENOTYPE	219	1
PAK7	PHENOTYPE	219	1
PLAU	PHENOTYPE	219	1
PLAUR	PHENOTYPE	219	1
PSMB9	PHENOTYPE	219	1
RAP1GAP	PHENOTYPE	219	1
SERPINE1	PHENOTYPE	219	1
SH3GL2	PHENOTYPE	219	1
SMAD4	PHENOTYPE	219	1
SPRY1	PHENOTYPE	219	1
SV2A	PHENOTYPE	219	1
SV2B	PHENOTYPE	219	1
TGIF1	PHENOTYPE	219	1
TNC	PHENOTYPE	219	1
VAMP8	PHENOTYPE	219	1
VCAM1	PHENOTYPE	219	1
VCAN	PHENOTYPE	219	1
VEGFA	PHENOTYPE	219	1
FOS	PHENOTYPE	219	1
LTF	PHENOTYPE	219	1
MYC	PHENOTYPE	219	1
SERPINE1	PHENOTYPE	219	1
SMAD4	PHENOTYPE	219	1
TGIF1	PHENOTYPE	219	1
TNC	PHENOTYPE	219	1
VCAN	PHENOTYPE	219	1
LAMA2	PHENOTYPE	219	1
LAMB1	PHENOTYPE	219	1
LAMC1	PHENOTYPE	219	1
NID1	PHENOTYPE	219	1
NID2	PHENOTYPE	219	1
PAK3	PHENOTYPE	219	1
PAK6	PHENOTYPE	219	1
PAK7	PHENOTYPE	219	1
PLAU	PHENOTYPE	219	1
PLAUR	PHENOTYPE	219	1
RELN	PHENOTYPE	219	1
SERPINE1	PHENOTYPE	219	1
SMAD4	PHENOTYPE	219	1
SV2A	PHENOTYPE	219	1
SV2B	PHENOTYPE	219	1
TGIF1	PHENOTYPE	219	1
TNC	PHENOTYPE	219	1
TRAM1	PHENOTYPE	219	1
TRAM2	PHENOTYPE	219	1
VCAM1	PHENOTYPE	219	1
VCAN	PHENOTYPE	219	1
ZYX	PHENOTYPE	219	1
LYN	PHENOTYPE	219	1
PSMB9	PHENOTYPE	219	1
TNC	PHENOTYPE	219	1
VCAN	PHENOTYPE	219	1
VEGFA	PHENOTYPE	219	1
LYN	PHENOTYPE	219	1
PSMB9	PHENOTYPE	219	1
TRIM22	PHENOTYPE	219	1
NID1	PHENOTYPE	219	1
NID2	PHENOTYPE	219	1
PLAU	PHENOTYPE	219	1
PLAUR	PHENOTYPE	219	1
SERPINE1	PHENOTYPE	219	1
SMAD4	PHENOTYPE	219	1
TGIF1	PHENOTYPE	219	1
TNC	PHENOTYPE	219	1
VCAN	PHENOTYPE	219	1
NRAS	PHENOTYPE	219	1
SPRY1	PHENOTYPE	219	1
TNC	PHENOTYPE	219	1
VCAN	PHENOTYPE	219	1
NRAS	PHENOTYPE	219	1
RBBP8	PHENOTYPE	219	1
DUSP1	EXPLAINED	219	1
DUSP4	EXPLAINED	219	1
DUSP6	EXPLAINED	219	1
EIF4EBP1	EXPLAINED	219	1
MAPK10	EXPLAINED	219	1
MEF2C	EXPLAINED	219	1
PTPRR	EXPLAINED	219	1
RALA	EXPLAINED	219	1
TIMP1	EXPLAINED	219	1
VIP	EXPLAINED	219	1
VIPR1	EXPLAINED	219	1
WEE1	EXPLAINED	219	1
ZFP36	EXPLAINED	219	1
CDK5R1	EXPLAINED	219	1
CDK5R2	EXPLAINED	219	1
DNM1	EXPLAINED	219	1
DUSP1	EXPLAINED	219	1
DUSP4	EXPLAINED	219	1
DUSP6	EXPLAINED	219	1
EIF4EBP1	EXPLAINED	219	1
FGR	EXPLAINED	219	1
GABRA1	EXPLAINED	219	1
GABRA2	EXPLAINED	219	1
GABRB1	EXPLAINED	219	1
GABRG2	EXPLAINED	219	1
HCLS1	EXPLAINED	219	1
IL10RA	EXPLAINED	219	1
IL10RB	EXPLAINED	219	1
IL8	EXPLAINED	219	1
ISG20	EXPLAINED	219	1
ITGB2	EXPLAINED	219	1
ITK	EXPLAINED	219	1
LAPTM5	EXPLAINED	219	1
LCP1	EXPLAINED	219	1
MAPK10	EXPLAINED	219	1
MAPT	EXPLAINED	219	1
MEF2C	EXPLAINED	219	1
NEFH	EXPLAINED	219	1
NEFL	EXPLAINED	219	1
NEFM	EXPLAINED	219	1
NES	EXPLAINED	219	1
NFKB1	EXPLAINED	219	1
NSF	EXPLAINED	219	1
PTPRR	EXPLAINED	219	1
RALA	EXPLAINED	219	1
RNASE6	EXPLAINED	219	1
SDC2	EXPLAINED	219	1
SH3GLB1	EXPLAINED	219	1
SLA	EXPLAINED	219	1
SNAP25	EXPLAINED	219	1
SNCA	EXPLAINED	219	1
SNCB	EXPLAINED	219	1
SRGN	EXPLAINED	219	1
STX1A	EXPLAINED	219	1
STXBP1	EXPLAINED	219	1
SYN1	EXPLAINED	219	1
SYN2	EXPLAINED	219	1
SYT1	EXPLAINED	219	1
THBS1	EXPLAINED	219	1
TIMP1	EXPLAINED	219	1
TNFAIP3	EXPLAINED	219	1
TNFAIP6	EXPLAINED	219	1
TNFRSF1A	EXPLAINED	219	1
TNFRSF1B	EXPLAINED	219	1
UCHL1	EXPLAINED	219	1
VIP	EXPLAINED	219	1
VIPR1	EXPLAINED	219	1
WEE1	EXPLAINED	219	1
ZFP36	EXPLAINED	219	1
HLA-DQB1	EXPLAINED	219	1
HLA-DRA	EXPLAINED	219	1
IL10RA	EXPLAINED	219	1
IL10RB	EXPLAINED	219	1
IL8	EXPLAINED	219	1
ISG20	EXPLAINED	219	1
ITGB2	EXPLAINED	219	1
ITK	EXPLAINED	219	1
LAPTM5	EXPLAINED	219	1
NFKB1	EXPLAINED	219	1
PTPRC	EXPLAINED	219	1
RNASE6	EXPLAINED	219	1
SDC2	EXPLAINED	219	1
SRGN	EXPLAINED	219	1
THBS1	EXPLAINED	219	1
TNFAIP3	EXPLAINED	219	1
TNFAIP6	EXPLAINED	219	1
TNFAIP8	EXPLAINED	219	1
TNFRSF1A	EXPLAINED	219	1
TNFRSF1B	EXPLAINED	219	1
THBD	EXPLAINED	219	1
TIMP1	EXPLAINED	219	1
TNFAIP6	EXPLAINED	219	1
TPM4	EXPLAINED	219	1
VIP	EXPLAINED	219	1
VIPR1	EXPLAINED	219	1
ZFP36	EXPLAINED	219	1
FGR	EXPLAINED	219	1
HCLS1	EXPLAINED	219	1
IL10RA	EXPLAINED	219	1
IL10RB	EXPLAINED	219	1
IL8	EXPLAINED	219	1
ISG20	EXPLAINED	219	1
ITGB2	EXPLAINED	219	1
ITK	EXPLAINED	219	1
LAPTM5	EXPLAINED	219	1
LCP1	EXPLAINED	219	1
NFKB1	EXPLAINED	219	1
RIPK1	EXPLAINED	219	1
RNASE6	EXPLAINED	219	1
SDC2	EXPLAINED	219	1
SLA	EXPLAINED	219	1
SNCA	EXPLAINED	219	1
SNCB	EXPLAINED	219	1
SRGN	EXPLAINED	219	1
THBD	EXPLAINED	219	1
THBS1	EXPLAINED	219	1
TIMP1	EXPLAINED	219	1
TNFAIP3	EXPLAINED	219	1
TNFAIP6	EXPLAINED	219	1
TNFRSF1A	EXPLAINED	219	1
TNFRSF1B	EXPLAINED	219	1
UCHL1	EXPLAINED	219	1
VIP	EXPLAINED	219	1
VIPR1	EXPLAINED	219	1
ZFP36	EXPLAINED	219	1
GADD45A	EXPLAINED	219	1
GNAI3	EXPLAINED	219	1
GNAO1	EXPLAINED	219	1
LYZ	EXPLAINED	219	1
MEF2C	EXPLAINED	219	1
NFKB1	EXPLAINED	219	1
TAC3	EXPLAINED	219	1
THBD	EXPLAINED	219	1
TIMP1	EXPLAINED	219	1
TIMP4	EXPLAINED	219	1
VIP	EXPLAINED	219	1
VIPR1	EXPLAINED	219	1
ZFP36	EXPLAINED	219	1
LGALS3BP	EXPLAINED	219	1
MAP3K8	EXPLAINED	219	1
MYLK	EXPLAINED	219	1
NFKB1	EXPLAINED	219	1
PPIC	EXPLAINED	219	1
SDC2	EXPLAINED	219	1
SPP1	EXPLAINED	219	1
THBD	EXPLAINED	219	1
THBS1	EXPLAINED	219	1
TIMP1	EXPLAINED	219	1
TNFAIP6	EXPLAINED	219	1
VIP	EXPLAINED	219	1
VIPR1	EXPLAINED	219	1
ZFP36	EXPLAINED	219	1
FGR	EXPLAINED	219	1
HCLS1	EXPLAINED	219	1
IL10RA	EXPLAINED	219	1
IL10RB	EXPLAINED	219	1
IL8	EXPLAINED	219	1
ISG20	EXPLAINED	219	1
ITGB2	EXPLAINED	219	1
ITK	EXPLAINED	219	1
LAPTM5	EXPLAINED	219	1
LCP1	EXPLAINED	219	1
NFKB1	EXPLAINED	219	1
RNASE6	EXPLAINED	219	1
SDC2	EXPLAINED	219	1
SLA	EXPLAINED	219	1
SNCA	EXPLAINED	219	1
SNCB	EXPLAINED	219	1
SRGN	EXPLAINED	219	1
THBS1	EXPLAINED	219	1
TNFAIP3	EXPLAINED	219	1
TNFAIP6	EXPLAINED	219	1
TNFRSF1A	EXPLAINED	219	1
TNFRSF1B	EXPLAINED	219	1
UCHL1	EXPLAINED	219	1
ITK	EXPLAINED	219	1
PTPRC	EXPLAINED	219	1
TNFAIP8	EXPLAINED	219	1
LPL	EXPLAINED	219	1
THBD	EXPLAINED	219	1
THBS1	EXPLAINED	219	1
TIMP1	EXPLAINED	219	1
TNFAIP6	EXPLAINED	219	1
VIP	EXPLAINED	219	1
VIPR1	EXPLAINED	219	1
ZFP36	EXPLAINED	219	1
SDC2	EXPLAINED	219	1
THBS1	EXPLAINED	219	1
TNFAIP6	EXPLAINED	219	1
BRCA2	DRIVER	219	2
FLNA	EXPLAINED	219	2
NFKB1	EXPLAINED	219	2
CALD1	DRIVER	219	3
PALLD	PHENOTYPE	219	3
TAGLN	EXPLAINED	219	3
TAGLN3	EXPLAINED	219	3
CDH18	DRIVER	219	4
CTNNA2	EXPLAINED	219	4
CDH23	DRIVER	219	5
CTNNA2	EXPLAINED	219	5
FGB	DRIVER	219	6
FN1	PHENOTYPE	219	6
ITGB2	EXPLAINED	219	6
TTN	DRIVER	219	7
ACTB	DRIVER	220	0
COL1A2	DRIVER	220	0
EGFR	DRIVER	220	0
ELN	DRIVER	220	0
ITGB8	DRIVER	220	0
ELMO1	DRIVER	220	0
CDKN2A	DRIVER	220	0
CDKN2B	DRIVER	220	0
LIMK1	DRIVER	220	0
CUL1	DRIVER	220	0
MYC	DRIVER	220	0
EZH2	DRIVER	220	0
NCF1	DRIVER	220	0
ITGA2	PHENOTYPE	220	0
ITGB8	PHENOTYPE	220	0
LAMB1	PHENOTYPE	220	0
LAMB2	PHENOTYPE	220	0
LAMC1	PHENOTYPE	220	0
MSN	PHENOTYPE	220	0
MYC	PHENOTYPE	220	0
NID1	PHENOTYPE	220	0
NID2	PHENOTYPE	220	0
PAK3	PHENOTYPE	220	0
PAK6	PHENOTYPE	220	0
PAK7	PHENOTYPE	220	0
PLAU	PHENOTYPE	220	0
SERPINE1	PHENOTYPE	220	0
SMAD1	PHENOTYPE	220	0
SMAD4	PHENOTYPE	220	0
SPARC	PHENOTYPE	220	0
SV2B	PHENOTYPE	220	0
TGIF1	PHENOTYPE	220	0
TNC	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VAV3	PHENOTYPE	220	0
VCAM1	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
ITGA2	PHENOTYPE	220	0
ITGB8	PHENOTYPE	220	0
LAMB1	PHENOTYPE	220	0
LAMB2	PHENOTYPE	220	0
LAMC1	PHENOTYPE	220	0
NID1	PHENOTYPE	220	0
NID2	PHENOTYPE	220	0
PAK3	PHENOTYPE	220	0
PAK6	PHENOTYPE	220	0
PAK7	PHENOTYPE	220	0
PLAU	PHENOTYPE	220	0
SDC3	PHENOTYPE	220	0
SERPINE1	PHENOTYPE	220	0
SMAD1	PHENOTYPE	220	0
SMAD4	PHENOTYPE	220	0
SPARC	PHENOTYPE	220	0
SV2B	PHENOTYPE	220	0
TGFBI	PHENOTYPE	220	0
TGIF1	PHENOTYPE	220	0
TNC	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VAV3	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
EGR1	PHENOTYPE	220	0
EPS8	PHENOTYPE	220	0
FGF13	PHENOTYPE	220	0
FGF14	PHENOTYPE	220	0
FOS	PHENOTYPE	220	0
HOXC10	PHENOTYPE	220	0
LAMB1	PHENOTYPE	220	0
LAMB2	PHENOTYPE	220	0
LAMC1	PHENOTYPE	220	0
MYC	PHENOTYPE	220	0
NID1	PHENOTYPE	220	0
NID2	PHENOTYPE	220	0
PAK3	PHENOTYPE	220	0
PAK6	PHENOTYPE	220	0
PAK7	PHENOTYPE	220	0
PDGFD	PHENOTYPE	220	0
PLAT	PHENOTYPE	220	0
PLAU	PHENOTYPE	220	0
PRKD1	PHENOTYPE	220	0
PRKD3	PHENOTYPE	220	0
SDC3	PHENOTYPE	220	0
SERPINE1	PHENOTYPE	220	0
SERPING1	PHENOTYPE	220	0
SH3GL2	PHENOTYPE	220	0
SMAD1	PHENOTYPE	220	0
SMAD4	PHENOTYPE	220	0
SP3	PHENOTYPE	220	0
SPARC	PHENOTYPE	220	0
SPRY1	PHENOTYPE	220	0
SPRY4	PHENOTYPE	220	0
STAT4	PHENOTYPE	220	0
SV2B	PHENOTYPE	220	0
TGIF1	PHENOTYPE	220	0
TNC	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VAV3	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
FOS	PHENOTYPE	220	0
LAMB1	PHENOTYPE	220	0
LAMB2	PHENOTYPE	220	0
LAMC1	PHENOTYPE	220	0
NID1	PHENOTYPE	220	0
NID2	PHENOTYPE	220	0
PAK3	PHENOTYPE	220	0
PAK6	PHENOTYPE	220	0
PAK7	PHENOTYPE	220	0
PLAU	PHENOTYPE	220	0
SERPINE1	PHENOTYPE	220	0
SMAD1	PHENOTYPE	220	0
SMAD4	PHENOTYPE	220	0
SPARC	PHENOTYPE	220	0
SV2B	PHENOTYPE	220	0
TGIF1	PHENOTYPE	220	0
TNC	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VAV3	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
MSN	PHENOTYPE	220	0
SH3GL2	PHENOTYPE	220	0
SPRY1	PHENOTYPE	220	0
VCAM1	PHENOTYPE	220	0
CDKN2C	PHENOTYPE	220	0
GMNN	PHENOTYPE	220	0
MCM2	PHENOTYPE	220	0
MCM5	PHENOTYPE	220	0
MCM6	PHENOTYPE	220	0
MCM7	PHENOTYPE	220	0
MYC	PHENOTYPE	220	0
PCNA	PHENOTYPE	220	0
POLE2	PHENOTYPE	220	0
PSMB8	PHENOTYPE	220	0
PSMB9	PHENOTYPE	220	0
RFC2	PHENOTYPE	220	0
RFC4	PHENOTYPE	220	0
RRM2	PHENOTYPE	220	0
SMAD4	PHENOTYPE	220	0
TGIF1	PHENOTYPE	220	0
TNC	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
MYC	PHENOTYPE	220	0
SMAD1	PHENOTYPE	220	0
SMAD4	PHENOTYPE	220	0
SP3	PHENOTYPE	220	0
TGIF1	PHENOTYPE	220	0
TNC	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
PAK3	PHENOTYPE	220	0
PAK6	PHENOTYPE	220	0
PAK7	PHENOTYPE	220	0
VAV3	PHENOTYPE	220	0
PSMB8	PHENOTYPE	220	0
PSMB9	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
SMAD4	PHENOTYPE	220	0
SP3	PHENOTYPE	220	0
STAT4	PHENOTYPE	220	0
TGIF1	PHENOTYPE	220	0
TNC	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
TP53I3	PHENOTYPE	220	0
TRIM22	PHENOTYPE	220	0
TYMS	PHENOTYPE	220	0
VCAN	PHENOTYPE	220	0
VEGFA	PHENOTYPE	220	0
YES1	PHENOTYPE	220	0
ZWINT	PHENOTYPE	220	0
VCAM1	PHENOTYPE	220	0
ACTL6A	EXPLAINED	220	0
COL11A1	EXPLAINED	220	0
COL1A2	EXPLAINED	220	0
COL3A1	EXPLAINED	220	0
COL4A1	EXPLAINED	220	0
COL4A2	EXPLAINED	220	0
COL5A1	EXPLAINED	220	0
COL5A2	EXPLAINED	220	0
HIP1	EXPLAINED	220	0
ITGA7	EXPLAINED	220	0
LAMC3	EXPLAINED	220	0
MMP2	EXPLAINED	220	0
TIMP1	EXPLAINED	220	0
TIMP4	EXPLAINED	220	0
TNFAIP6	EXPLAINED	220	0
TP53	EXPLAINED	220	0
YEATS4	EXPLAINED	220	0
YWHAH	EXPLAINED	220	0
ZFP36	EXPLAINED	220	0
ZFP36L2	EXPLAINED	220	0
COL3A1	EXPLAINED	220	0
ITGA7	EXPLAINED	220	0
LAMC3	EXPLAINED	220	0
LUM	EXPLAINED	220	0
MMP2	EXPLAINED	220	0
TIMP1	EXPLAINED	220	0
TIMP4	EXPLAINED	220	0
TNFAIP6	EXPLAINED	220	0
TP53	EXPLAINED	220	0
YWHAH	EXPLAINED	220	0
ZFP36	EXPLAINED	220	0
ZFP36L2	EXPLAINED	220	0
LAMC3	EXPLAINED	220	0
MMP2	EXPLAINED	220	0
SPRY2	EXPLAINED	220	0
TIMP1	EXPLAINED	220	0
TIMP4	EXPLAINED	220	0
TNFAIP6	EXPLAINED	220	0
TP53	EXPLAINED	220	0
YWHAH	EXPLAINED	220	0
ZFP36	EXPLAINED	220	0
ZFP36L2	EXPLAINED	220	0
LAMC3	EXPLAINED	220	0
MMP2	EXPLAINED	220	0
TIMP1	EXPLAINED	220	0
TIMP4	EXPLAINED	220	0
TNFAIP6	EXPLAINED	220	0
TP53	EXPLAINED	220	0
YWHAH	EXPLAINED	220	0
ZFP36	EXPLAINED	220	0
ZFP36L2	EXPLAINED	220	0
NTRK1	EXPLAINED	220	0
SPRY2	EXPLAINED	220	0
PTTG1	EXPLAINED	220	0
TIMP1	EXPLAINED	220	0
TP53	EXPLAINED	220	0
UBE2C	EXPLAINED	220	0
ZFP36	EXPLAINED	220	0
ZFP36L2	EXPLAINED	220	0
TIMP1	EXPLAINED	220	0
TP53	EXPLAINED	220	0
ZFP36	EXPLAINED	220	0
ZFP36L2	EXPLAINED	220	0
FBXO2	EXPLAINED	220	0
FBXO5	EXPLAINED	220	0
PTTG1	EXPLAINED	220	0
TP53	EXPLAINED	220	0
UBE2C	EXPLAINED	220	0
NMI	EXPLAINED	220	0
TIMP1	EXPLAINED	220	0
TP53	EXPLAINED	220	0
ZFP36	EXPLAINED	220	0
ZFP36L2	EXPLAINED	220	0
TP53	EXPLAINED	220	0
ALS2CR8	DRIVER	220	1
LMO3	PHENOTYPE	220	1
CCT6A	DRIVER	220	2
TUBB4	PHENOTYPE	220	2
TUBB6	PHENOTYPE	220	2
CD1D	DRIVER	220	3
CNTNAP2	DRIVER	220	4
EPB41L3	PHENOTYPE	220	4
IFNA1	DRIVER	220	5
IFNB1	DRIVER	220	6
LMNA	DRIVER	220	7
MELK	PHENOTYPE	220	7
PBK	PHENOTYPE	220	7
LMNB1	EXPLAINED	220	7
TTK	EXPLAINED	220	7
NUB1	DRIVER	220	8
PCDH11X	DRIVER	220	9
PCDH8	PHENOTYPE	220	9
PHKG1	DRIVER	220	10
PYGL	PHENOTYPE	220	10
SEC61G	DRIVER	220	11
SSR2	DRIVER	220	12
TPM3	DRIVER	220	13
VIM	PHENOTYPE	220	13
CDH9	DRIVER	221	0
CDKN2A	DRIVER	221	1
CDKN2C	PHENOTYPE	221	1
GMNN	PHENOTYPE	221	1
PSMB8	PHENOTYPE	221	1
CDKN2B	DRIVER	221	2
EGFR	DRIVER	221	3
LAMA1	DRIVER	221	3
FAS	PHENOTYPE	221	3
FGF13	PHENOTYPE	221	3
FOS	PHENOTYPE	221	3
HOXB7	PHENOTYPE	221	3
HOXC10	PHENOTYPE	221	3
LAMA2	PHENOTYPE	221	3
LAMB2	PHENOTYPE	221	3
LIMS1	PHENOTYPE	221	3
MSN	PHENOTYPE	221	3
PAK3	PHENOTYPE	221	3
PAK7	PHENOTYPE	221	3
PDGFD	PHENOTYPE	221	3
PLAT	PHENOTYPE	221	3
PRKD1	PHENOTYPE	221	3
RAP1GAP	PHENOTYPE	221	3
SERPINE1	PHENOTYPE	221	3
SERPING1	PHENOTYPE	221	3
SH3GL2	PHENOTYPE	221	3
SPRY1	PHENOTYPE	221	3
STAT4	PHENOTYPE	221	3
SV2B	PHENOTYPE	221	3
TNC	PHENOTYPE	221	3
VCAM1	PHENOTYPE	221	3
VCAN	PHENOTYPE	221	3
VEGFA	PHENOTYPE	221	3
YES1	PHENOTYPE	221	3
LAMB2	PHENOTYPE	221	3
LIMS1	PHENOTYPE	221	3
NID1	PHENOTYPE	221	3
PAK3	PHENOTYPE	221	3
PAK7	PHENOTYPE	221	3
SV2B	PHENOTYPE	221	3
VCAN	PHENOTYPE	221	3
PTPN13	EXPLAINED	221	3
TNFRSF1A	EXPLAINED	221	3
YWHAH	EXPLAINED	221	3
IFNA1	DRIVER	221	4
IFNB1	DRIVER	221	5
LRP2	DRIVER	221	6
PPYR1	DRIVER	221	7
SEC61G	DRIVER	221	8
AMELY	DRIVER	222	0
CDH18	DRIVER	222	1
COL3A1	DRIVER	222	2
DMD	DRIVER	222	2
RB1	DRIVER	222	2
RERE	DRIVER	222	2
TP53	DRIVER	222	2
NEB	DRIVER	222	2
PSMA3	DRIVER	222	2
COL6A3	PHENOTYPE	222	2
FN1	PHENOTYPE	222	2
LAMB1	PHENOTYPE	222	2
LAMB2	PHENOTYPE	222	2
LAMC1	PHENOTYPE	222	2
LIMS1	PHENOTYPE	222	2
NID1	PHENOTYPE	222	2
NID2	PHENOTYPE	222	2
PAK3	PHENOTYPE	222	2
PAK7	PHENOTYPE	222	2
SPARC	PHENOTYPE	222	2
SV2A	PHENOTYPE	222	2
SV2B	PHENOTYPE	222	2
VCAN	PHENOTYPE	222	2
VEGFA	PHENOTYPE	222	2
LAMB1	PHENOTYPE	222	2
LAMB2	PHENOTYPE	222	2
LAMC1	PHENOTYPE	222	2
LIMS1	PHENOTYPE	222	2
NID1	PHENOTYPE	222	2
NID2	PHENOTYPE	222	2
PAK3	PHENOTYPE	222	2
PAK7	PHENOTYPE	222	2
SV2A	PHENOTYPE	222	2
SV2B	PHENOTYPE	222	2
VCAN	PHENOTYPE	222	2
VIM	PHENOTYPE	222	2
RBBP4	PHENOTYPE	222	2
RBBP8	PHENOTYPE	222	2
SMAD4	PHENOTYPE	222	2
SP3	PHENOTYPE	222	2
STAG2	PHENOTYPE	222	2
TFDP1	PHENOTYPE	222	2
TGIF1	PHENOTYPE	222	2
TNC	PHENOTYPE	222	2
VCAN	PHENOTYPE	222	2
TRIM22	PHENOTYPE	222	2
TP53I3	PHENOTYPE	222	2
TRIM22	PHENOTYPE	222	2
TYMS	PHENOTYPE	222	2
VCAN	PHENOTYPE	222	2
VEGFA	PHENOTYPE	222	2
ZWINT	PHENOTYPE	222	2
VIM	PHENOTYPE	222	2
PSMB8	PHENOTYPE	222	2
PSMB9	PHENOTYPE	222	2
ZWINT	PHENOTYPE	222	2
FLNA	EXPLAINED	222	2
FLNC	EXPLAINED	222	2
ITGB2	EXPLAINED	222	2
LOX	EXPLAINED	222	2
RSU1	EXPLAINED	222	2
THBS1	EXPLAINED	222	2
RSU1	EXPLAINED	222	2
TPM2	EXPLAINED	222	2
TPM4	EXPLAINED	222	2
TIMP1	EXPLAINED	222	2
TOP2A	EXPLAINED	222	2
ZNF3	EXPLAINED	222	2
TPM2	EXPLAINED	222	2
TPM4	EXPLAINED	222	2
PTTG1	EXPLAINED	222	2
SNCA	EXPLAINED	222	2
SNCAIP	EXPLAINED	222	2
SNCB	EXPLAINED	222	2
UBE2C	EXPLAINED	222	2
DAZ1	DRIVER	222	3
MLLT4	DRIVER	222	4
NRAS	PHENOTYPE	222	4
RIT1	PHENOTYPE	222	4
NRXN3	EXPLAINED	222	4
NCAPG	DRIVER	222	5
SMC2	PHENOTYPE	222	5
SMC4	PHENOTYPE	222	5
PCDH11Y	DRIVER	222	6
ACTA2	DRIVER	223	0
ADAM12	DRIVER	223	0
ADRB1	DRIVER	223	0
COL13A1	DRIVER	223	0
COL17A1	DRIVER	223	0
CREM	DRIVER	223	0
DDIT3	DRIVER	223	0
EGFR	DRIVER	223	0
FAS	DRIVER	223	0
ITGA8	DRIVER	223	0
ITGB1	DRIVER	223	0
LRP1	DRIVER	223	0
IFNG	DRIVER	223	0
FGFR2	DRIVER	223	0
CDC2	DRIVER	223	0
CDK4	DRIVER	223	0
MCM10	DRIVER	223	0
MASTL	DRIVER	223	0
DNA2	DRIVER	223	0
SMC3	DRIVER	223	0
KIF5A	DRIVER	223	0
NFKB2	DRIVER	223	0
PLAU	DRIVER	223	0
GLI1	DRIVER	223	0
BUB3	DRIVER	223	0
NUP107	DRIVER	223	0
VEGFA	PHENOTYPE	223	0
SP3	PHENOTYPE	223	0
STAG2	PHENOTYPE	223	0
TNC	PHENOTYPE	223	0
VCAN	PHENOTYPE	223	0
VEGFA	PHENOTYPE	223	0
SH3GL2	PHENOTYPE	223	0
SPRY1	PHENOTYPE	223	0
LAMB1	PHENOTYPE	223	0
NID1	PHENOTYPE	223	0
NID2	PHENOTYPE	223	0
PAK6	PHENOTYPE	223	0
SV2B	PHENOTYPE	223	0
VCAN	PHENOTYPE	223	0
LAMB1	PHENOTYPE	223	0
NID1	PHENOTYPE	223	0
NID2	PHENOTYPE	223	0
PAK6	PHENOTYPE	223	0
