GENE	TYPE	SAMPLE_ID	MODULE
ACTA2	DRIVER	178	0
TAGLN	EXPLAINED	178	0
TAGLN3	EXPLAINED	178	0
TGFB1I1	EXPLAINED	178	0
CCT6A	DRIVER	178	1
TUBB4	PHENOTYPE	178	1
EGFR	DRIVER	178	2
FGF14	PHENOTYPE	178	2
ITGA6	PHENOTYPE	178	2
NRAS	PHENOTYPE	178	2
RAP1GAP	PHENOTYPE	178	2
RBBP4	PHENOTYPE	178	2
SH3GL2	PHENOTYPE	178	2
SMAD4	PHENOTYPE	178	2
TGIF1	PHENOTYPE	178	2
TNC	PHENOTYPE	178	2
VCAN	PHENOTYPE	178	2
VEGFA	PHENOTYPE	178	2
ERBB3	EXPLAINED	178	2
FAS	DRIVER	178	3
MSN	PHENOTYPE	178	3
VCAM1	PHENOTYPE	178	3
RDX	EXPLAINED	178	3
IKZF1	DRIVER	178	4
RBBP8	PHENOTYPE	178	4
IL6	DRIVER	178	5
PHKG1	DRIVER	178	6
PYGL	PHENOTYPE	178	6
SEC61G	DRIVER	178	7
FOXO3	DRIVER	179	0
YWHAH	PHENOTYPE	179	0
PTEN	DRIVER	179	1
RB1	DRIVER	179	2
RBBP8	PHENOTYPE	179	2
TFDP1	PHENOTYPE	179	2
TOP2A	EXPLAINED	179	2
TP53	DRIVER	179	3
TP53I3	PHENOTYPE	179	3
TRIM22	PHENOTYPE	179	3
TYMS	PHENOTYPE	179	3
VCAN	PHENOTYPE	179	3
ZWINT	PHENOTYPE	179	3
EGFR	DRIVER	180	0
FGF13	PHENOTYPE	180	0
FGF9	PHENOTYPE	180	0
HCK	PHENOTYPE	180	0
LYN	PHENOTYPE	180	0
MYC	PHENOTYPE	180	0
RAP1GAP	PHENOTYPE	180	0
SH3GL2	PHENOTYPE	180	0
SHC3	PHENOTYPE	180	0
SPRY1	PHENOTYPE	180	0
TNC	PHENOTYPE	180	0
VAMP8	PHENOTYPE	180	0
ITGB2	EXPLAINED	180	0
SNCA	EXPLAINED	180	0
SNCB	EXPLAINED	180	0
SPRY2	EXPLAINED	180	0
HGF	DRIVER	180	1
PLAU	PHENOTYPE	180	1
SERPINE1	PHENOTYPE	180	1
SPARC	PHENOTYPE	180	1
SEC61G	DRIVER	180	2
SHH	DRIVER	180	3
TUBB4	PHENOTYPE	180	3
DCTN2	DRIVER	181	0
TUBA4A	PHENOTYPE	181	0
TUBB4	PHENOTYPE	181	0
TUBB6	PHENOTYPE	181	0
DDIT3	DRIVER	181	1
EGFR	DRIVER	181	2
FGF13	PHENOTYPE	181	2
RAP1GAP	PHENOTYPE	181	2
SH3GL2	PHENOTYPE	181	2
SPRY4	PHENOTYPE	181	2
STAT4	PHENOTYPE	181	2
TNC	PHENOTYPE	181	2
VAMP8	PHENOTYPE	181	2
VCAN	PHENOTYPE	181	2
YWHAH	PHENOTYPE	181	2
MET	EXPLAINED	181	2
FLNC	DRIVER	181	3
FRYL	DRIVER	181	4
HSPG2	DRIVER	181	5
LPL	EXPLAINED	181	5
KIF5A	DRIVER	181	6
KIF5C	PHENOTYPE	181	6
KLC1	PHENOTYPE	181	6
TUBA4A	PHENOTYPE	181	6
TUBB4	PHENOTYPE	181	6
TUBB6	PHENOTYPE	181	6
KLC2	EXPLAINED	181	6
LAMC3	DRIVER	181	7
PAK3	PHENOTYPE	181	7
PAK6	PHENOTYPE	181	7
SV2A	PHENOTYPE	181	7
SV2B	PHENOTYPE	181	7
YWHAH	PHENOTYPE	181	7
RPS6KA2	EXPLAINED	181	7
MET	DRIVER	181	8
PIP4K2C	DRIVER	181	9
SEC61G	DRIVER	181	10
TES	DRIVER	181	11
CDK4	DRIVER	182	0
CDKN2C	PHENOTYPE	182	0
CKS1B	PHENOTYPE	182	0
CKS2	PHENOTYPE	182	0
CLK1	PHENOTYPE	182	0
MELK	PHENOTYPE	182	0
MYC	PHENOTYPE	182	0
PBK	PHENOTYPE	182	0
PCNA	PHENOTYPE	182	0
RFC4	PHENOTYPE	182	0
PIK3CA	EXPLAINED	182	0
TTK	EXPLAINED	182	0
COL16A1	DRIVER	182	1
CTDSP2	DRIVER	182	2
CYP27B1	DRIVER	182	3
DCTN2	DRIVER	182	4
TUBA4A	PHENOTYPE	182	4
DDIT3	DRIVER	182	5
EZH2	DRIVER	182	6
HLA-DRB1	DRIVER	182	7
STAT4	PHENOTYPE	182	7
KIF5A	DRIVER	182	8
TUBA4A	PHENOTYPE	182	8
MAG	DRIVER	182	9
PIP4K2C	DRIVER	182	10
TP53	DRIVER	182	11
TUBA4A	PHENOTYPE	182	11
TYMS	PHENOTYPE	182	11
VCAN	PHENOTYPE	182	11
VEGFA	PHENOTYPE	182	11
YES1	PHENOTYPE	182	11
ACTA2	DRIVER	183	0
TGFB1I1	EXPLAINED	183	0
ATR	DRIVER	183	1
BARD1	PHENOTYPE	183	1
MCM2	PHENOTYPE	183	1
MCM3	PHENOTYPE	183	1
MCM7	PHENOTYPE	183	1
PCNA	PHENOTYPE	183	1
RBBP8	PHENOTYPE	183	1
RFC4	PHENOTYPE	183	1
CDC27	DRIVER	183	2
FBXO5	PHENOTYPE	183	2
PCNA	PHENOTYPE	183	2
PSMB8	PHENOTYPE	183	2
PSMB9	PHENOTYPE	183	2
RFC4	PHENOTYPE	183	2
ZWINT	PHENOTYPE	183	2
PTTG1	EXPLAINED	183	2
UBE2C	EXPLAINED	183	2
CEP70	DRIVER	183	3
TUBB4	PHENOTYPE	183	3
COL1A1	DRIVER	183	4
COL6A3	PHENOTYPE	183	4
FLNA	PHENOTYPE	183	4
FOS	PHENOTYPE	183	4
ITGA2	PHENOTYPE	183	4
LAMB1	PHENOTYPE	183	4
LAMC1	PHENOTYPE	183	4
MBP	PHENOTYPE	183	4
MOG	PHENOTYPE	183	4
NID1	PHENOTYPE	183	4
PAK3	PHENOTYPE	183	4
PAK6	PHENOTYPE	183	4
PLP1	PHENOTYPE	183	4
PSMB8	PHENOTYPE	183	4
PSMB9	PHENOTYPE	183	4
RELN	PHENOTYPE	183	4
SV2A	PHENOTYPE	183	4
SV2B	PHENOTYPE	183	4
TGFBI	PHENOTYPE	183	4
TNC	PHENOTYPE	183	4
VEGFA	PHENOTYPE	183	4
YWHAH	PHENOTYPE	183	4
ZWINT	PHENOTYPE	183	4
COL1A2	EXPLAINED	183	4
COL3A1	EXPLAINED	183	4
FCER1G	EXPLAINED	183	4
FCGR2B	EXPLAINED	183	4
HCLS1	EXPLAINED	183	4
HLA-DPA1	EXPLAINED	183	4
HLA-DPB1	EXPLAINED	183	4
HLA-DRA	EXPLAINED	183	4
HLA-F	EXPLAINED	183	4
IL10RA	EXPLAINED	183	4
ITGB2	EXPLAINED	183	4
LAPTM5	EXPLAINED	183	4
PTTG1	EXPLAINED	183	4
RNASE6	EXPLAINED	183	4
SHC1	EXPLAINED	183	4
SLA	EXPLAINED	183	4
SRGN	EXPLAINED	183	4
UBE2C	EXPLAINED	183	4
CSF2RB	DRIVER	183	5
MBP	PHENOTYPE	183	5
MOG	PHENOTYPE	183	5
PLP1	PHENOTYPE	183	5
PSMB8	PHENOTYPE	183	5
PSMB9	PHENOTYPE	183	5
VEGFA	PHENOTYPE	183	5
YWHAH	PHENOTYPE	183	5
ZWINT	PHENOTYPE	183	5
CTSS	EXPLAINED	183	5
CXCR4	EXPLAINED	183	5
FCGR2B	EXPLAINED	183	5
HLA-DPA1	EXPLAINED	183	5
HLA-DPB1	EXPLAINED	183	5
HLA-DRA	EXPLAINED	183	5
HLA-F	EXPLAINED	183	5
LAPTM5	EXPLAINED	183	5
PTTG1	EXPLAINED	183	5
SHC1	EXPLAINED	183	5
SRGN	EXPLAINED	183	5
UBE2C	EXPLAINED	183	5
EGFR	DRIVER	183	6
FGF13	PHENOTYPE	183	6
FOS	PHENOTYPE	183	6
HDAC1	PHENOTYPE	183	6
LAMB1	PHENOTYPE	183	6
LAMC1	PHENOTYPE	183	6
NID1	PHENOTYPE	183	6
PAK3	PHENOTYPE	183	6
PAK6	PHENOTYPE	183	6
RAP1GAP	PHENOTYPE	183	6
SH3GL2	PHENOTYPE	183	6
SV2A	PHENOTYPE	183	6
SV2B	PHENOTYPE	183	6
TNC	PHENOTYPE	183	6
VAMP8	PHENOTYPE	183	6
VEGFA	PHENOTYPE	183	6
YWHAH	PHENOTYPE	183	6
SHC1	EXPLAINED	183	6
VAMP2	EXPLAINED	183	6
IGF1	DRIVER	183	7
VEGFA	PHENOTYPE	183	7
YWHAH	PHENOTYPE	183	7
IGFBP2	EXPLAINED	183	7
IGFBP3	EXPLAINED	183	7
NOV	EXPLAINED	183	7
SHC1	EXPLAINED	183	7
MAP3K1	DRIVER	183	8
MAPK10	EXPLAINED	183	8
PTPRR	EXPLAINED	183	8
MCM6	DRIVER	183	9
MCM7	PHENOTYPE	183	9
PCNA	PHENOTYPE	183	9
RFC4	PHENOTYPE	183	9
TYMS	PHENOTYPE	183	9
ZWINT	PHENOTYPE	183	9
PIK3CB	DRIVER	183	10
VEGFA	PHENOTYPE	183	10
YWHAH	PHENOTYPE	183	10
SHC1	EXPLAINED	183	10
RB1	DRIVER	183	11
RBBP8	PHENOTYPE	183	11
TOP2A	EXPLAINED	183	11
RYR2	DRIVER	183	12
RYR3	EXPLAINED	183	12
SEC61G	DRIVER	183	13
TP53	DRIVER	183	14
TYMS	PHENOTYPE	183	14
VEGFA	PHENOTYPE	183	14
ZWINT	PHENOTYPE	183	14
CDKN2A	DRIVER	184	0
CDKN2C	PHENOTYPE	184	0
CDKN2B	DRIVER	184	1
ELAVL2	DRIVER	184	2
ELAVL4	PHENOTYPE	184	2
IFNA1	DRIVER	184	3
NF1	DRIVER	184	4
PTEN	DRIVER	184	5
AMELY	DRIVER	185	0
CBLB	DRIVER	185	1
KIT	PHENOTYPE	185	1
SPRY1	PHENOTYPE	185	1
SPRY4	PHENOTYPE	185	1
EGFR	EXPLAINED	185	1
ERBB3	EXPLAINED	185	1
CDKN2A	DRIVER	185	2
CDKN2C	PHENOTYPE	185	2
GMNN	PHENOTYPE	185	2
HDAC1	PHENOTYPE	185	2
MCM2	PHENOTYPE	185	2
MCM5	PHENOTYPE	185	2
MCM7	PHENOTYPE	185	2
PCNA	PHENOTYPE	185	2
POLE2	PHENOTYPE	185	2
PSMB8	PHENOTYPE	185	2
PSMB9	PHENOTYPE	185	2
RFC4	PHENOTYPE	185	2
RRM2	PHENOTYPE	185	2
TYMS	PHENOTYPE	185	2
ZWINT	PHENOTYPE	185	2
PTTG1	EXPLAINED	185	2
RPA3	EXPLAINED	185	2
UBE2C	EXPLAINED	185	2
CDKN2B	DRIVER	185	3
CNTNAP2	DRIVER	185	4
EPB41L3	PHENOTYPE	185	4
PCDH11Y	DRIVER	185	5
PIK3R1	DRIVER	185	6
PRKD1	PHENOTYPE	185	6
RELN	PHENOTYPE	185	6
STAT4	PHENOTYPE	185	6
TPX2	PHENOTYPE	185	6
VEGFA	PHENOTYPE	185	6
PPYR1	DRIVER	185	7
TUBA4A	PHENOTYPE	185	7
TUBB4	PHENOTYPE	185	7
TUBB6	PHENOTYPE	185	7
PRKAR2B	EXPLAINED	185	7
SEC61G	DRIVER	185	8
TNC	DRIVER	185	9
VCAN	PHENOTYPE	185	9
BARD1	DRIVER	186	0
PCNA	PHENOTYPE	186	0
RBBP8	PHENOTYPE	186	0
CDKN2A	DRIVER	186	1
MCM2	PHENOTYPE	186	1
MCM7	PHENOTYPE	186	1
PCNA	PHENOTYPE	186	1
CDKN2B	DRIVER	186	2
CSF2RB	DRIVER	186	3
KIT	PHENOTYPE	186	3
SNAI2	PHENOTYPE	186	3
FLNA	DRIVER	186	4
FN1	PHENOTYPE	186	4
LAMB1	PHENOTYPE	186	4
LAMC1	PHENOTYPE	186	4
PAK3	PHENOTYPE	186	4
PAK6	PHENOTYPE	186	4
SV2A	PHENOTYPE	186	4
SV2B	PHENOTYPE	186	4
YWHAH	PHENOTYPE	186	4
MMP2	EXPLAINED	186	4
MMP9	EXPLAINED	186	4
TIMP1	EXPLAINED	186	4
ITGAD	DRIVER	186	5
LAMB1	PHENOTYPE	186	5
LAMC1	PHENOTYPE	186	5
PAK3	PHENOTYPE	186	5
PAK6	PHENOTYPE	186	5
SV2A	PHENOTYPE	186	5
SV2B	PHENOTYPE	186	5
YWHAH	PHENOTYPE	186	5
MMP2	EXPLAINED	186	5
MMP9	EXPLAINED	186	5
TIMP1	EXPLAINED	186	5
PCDH11X	DRIVER	186	6
PTEN	DRIVER	186	7
ATR	DRIVER	187	0
BARD1	PHENOTYPE	187	0
MCM2	PHENOTYPE	187	0
MCM7	PHENOTYPE	187	0
PCNA	PHENOTYPE	187	0
RBBP8	PHENOTYPE	187	0
RFC4	PHENOTYPE	187	0
TWIST1	PHENOTYPE	187	0
TYMS	PHENOTYPE	187	0
VEGFA	PHENOTYPE	187	0
YES1	PHENOTYPE	187	0
ZWINT	PHENOTYPE	187	0
DBF4	EXPLAINED	187	0
TP53	EXPLAINED	187	0
CDKN2A	DRIVER	187	1
CDKN2C	PHENOTYPE	187	1
GMNN	PHENOTYPE	187	1
HDAC1	PHENOTYPE	187	1
MCM2	PHENOTYPE	187	1
MCM7	PHENOTYPE	187	1
PCNA	PHENOTYPE	187	1
PSMB8	PHENOTYPE	187	1
PSMB9	PHENOTYPE	187	1
RFC4	PHENOTYPE	187	1
TWIST1	PHENOTYPE	187	1
TYMS	PHENOTYPE	187	1
VEGFA	PHENOTYPE	187	1
YES1	PHENOTYPE	187	1
ZWINT	PHENOTYPE	187	1
PTTG1	EXPLAINED	187	1
TP53	EXPLAINED	187	1
UBE2C	EXPLAINED	187	1
CDKN2B	DRIVER	187	2
SP3	PHENOTYPE	187	2
TNC	PHENOTYPE	187	2
TWIST1	PHENOTYPE	187	2
TYMS	PHENOTYPE	187	2
VEGFA	PHENOTYPE	187	2
YES1	PHENOTYPE	187	2
ZWINT	PHENOTYPE	187	2
TP53	EXPLAINED	187	2
COL5A2	DRIVER	187	3
FLNC	PHENOTYPE	187	3
FN1	PHENOTYPE	187	3
LAMA2	PHENOTYPE	187	3
PAK3	PHENOTYPE	187	3
PAK6	PHENOTYPE	187	3
SV2B	PHENOTYPE	187	3
YWHAH	PHENOTYPE	187	3
DOK2	DRIVER	187	4
NRAS	PHENOTYPE	187	4
FLT1	DRIVER	187	5
VEGFA	PHENOTYPE	187	5
YES1	PHENOTYPE	187	5
GNAI3	EXPLAINED	187	5
GNAO1	EXPLAINED	187	5
PIK3C2B	DRIVER	187	6
STAT4	PHENOTYPE	187	6
PIK3CA	DRIVER	187	7
SPRY1	PHENOTYPE	187	7
STAT4	PHENOTYPE	187	7
VCAM1	PHENOTYPE	187	7
VEGFA	PHENOTYPE	187	7
YES1	PHENOTYPE	187	7
AKAP9	DRIVER	188	0
CDC2	EXPLAINED	188	0
CEP135	EXPLAINED	188	0
ATP7A	DRIVER	188	1
CNTNAP2	DRIVER	188	2
CPSF1	DRIVER	188	3
ZWINT	PHENOTYPE	188	3
NUP37	EXPLAINED	188	3
SPC25	EXPLAINED	188	3
FLNB	DRIVER	188	4
GNAO1	DRIVER	188	5
RAP1GAP	PHENOTYPE	188	5
VEGFA	PHENOTYPE	188	5
GNG3	EXPLAINED	188	5
PDYN	EXPLAINED	188	5
PNOC	EXPLAINED	188	5
RGS1	EXPLAINED	188	5
RGS4	EXPLAINED	188	5
SST	EXPLAINED	188	5
MED12	DRIVER	188	6
NGF	DRIVER	188	7
SH3GL2	PHENOTYPE	188	7
OBSCN	DRIVER	188	8
PTEN	DRIVER	188	9
TRPV6	DRIVER	188	10
TTN	DRIVER	188	11
ANK2	DRIVER	189	0
CALM1	DRIVER	189	1
CKS1B	PHENOTYPE	189	1
CKS2	PHENOTYPE	189	1
PBK	PHENOTYPE	189	1
PCNA	PHENOTYPE	189	1
PDE1A	PHENOTYPE	189	1
POLE2	PHENOTYPE	189	1
PSMB8	PHENOTYPE	189	1
PSMB9	PHENOTYPE	189	1
PYGL	PHENOTYPE	189	1
ZWINT	PHENOTYPE	189	1
CAMK2B	EXPLAINED	189	1
CAV1	EXPLAINED	189	1
CCNA2	EXPLAINED	189	1
CCNB1	EXPLAINED	189	1
CCNB2	EXPLAINED	189	1
CDC2	EXPLAINED	189	1
CDC20	EXPLAINED	189	1
CDK4	EXPLAINED	189	1
CDKN1A	EXPLAINED	189	1
CIT	EXPLAINED	189	1
GRIA2	EXPLAINED	189	1
GRIN2A	EXPLAINED	189	1
MAD2L1	EXPLAINED	189	1
PTTG1	EXPLAINED	189	1
RHOC	EXPLAINED	189	1
SYT1	EXPLAINED	189	1
TTK	EXPLAINED	189	1
UBE2C	EXPLAINED	189	1
WEE1	EXPLAINED	189	1
CDKN2A	DRIVER	189	2
CDKN2C	PHENOTYPE	189	2
GMNN	PHENOTYPE	189	2
PSMB8	PHENOTYPE	189	2
PSMB9	PHENOTYPE	189	2
ZWINT	PHENOTYPE	189	2
PTTG1	EXPLAINED	189	2
UBE2C	EXPLAINED	189	2
CDKN2B	DRIVER	189	3
SMAD1	PHENOTYPE	189	3
SP3	PHENOTYPE	189	3
TNC	PHENOTYPE	189	3
VCAN	PHENOTYPE	189	3
CUBN	DRIVER	189	4
DMD	DRIVER	189	5
LAMA2	PHENOTYPE	189	5
LAMB1	PHENOTYPE	189	5
LAMC1	PHENOTYPE	189	5
NID1	PHENOTYPE	189	5
NID2	PHENOTYPE	189	5
PAK3	PHENOTYPE	189	5
PAK7	PHENOTYPE	189	5
PLAU	PHENOTYPE	189	5
SPARC	PHENOTYPE	189	5
SV2B	PHENOTYPE	189	5
VCAN	PHENOTYPE	189	5
MMP2	EXPLAINED	189	5
MYBPC1	EXPLAINED	189	5
TIMP1	EXPLAINED	189	5
TIMP4	EXPLAINED	189	5
TNFAIP6	EXPLAINED	189	5
DNMT1	DRIVER	189	6
EZH2	PHENOTYPE	189	6
PCNA	PHENOTYPE	189	6
POLE2	PHENOTYPE	189	6
RBBP4	PHENOTYPE	189	6
SP3	PHENOTYPE	189	6
TGIF1	PHENOTYPE	189	6
TNC	PHENOTYPE	189	6
VCAN	PHENOTYPE	189	6
EGFR	DRIVER	189	7
FGF13	PHENOTYPE	189	7
LAMA2	PHENOTYPE	189	7
LAMB1	PHENOTYPE	189	7
LAMC1	PHENOTYPE	189	7
NID1	PHENOTYPE	189	7
NID2	PHENOTYPE	189	7
PAK3	PHENOTYPE	189	7
PAK7	PHENOTYPE	189	7
PDGFC	PHENOTYPE	189	7
PLAT	PHENOTYPE	189	7
PLAU	PHENOTYPE	189	7
PRKD1	PHENOTYPE	189	7
RAP1GAP	PHENOTYPE	189	7
RBBP4	PHENOTYPE	189	7
SH3GL2	PHENOTYPE	189	7
SMAD1	PHENOTYPE	189	7
SP3	PHENOTYPE	189	7
SPARC	PHENOTYPE	189	7
SPRY1	PHENOTYPE	189	7
SPRY4	PHENOTYPE	189	7
STAT4	PHENOTYPE	189	7
SV2B	PHENOTYPE	189	7
TGIF1	PHENOTYPE	189	7
TNC	PHENOTYPE	189	7
VCAN	PHENOTYPE	189	7
MMP2	EXPLAINED	189	7
TIMP1	EXPLAINED	189	7
TIMP4	EXPLAINED	189	7
TNFAIP6	EXPLAINED	189	7
HLA-DRB1	DRIVER	189	8
PSMB9	PHENOTYPE	189	8
STAT4	PHENOTYPE	189	8
ZWINT	PHENOTYPE	189	8
PTTG1	EXPLAINED	189	8
UBE2C	EXPLAINED	189	8
ICAM3	DRIVER	189	9
MSN	PHENOTYPE	189	9
VCAM1	PHENOTYPE	189	9
IFNA1	DRIVER	189	10
IFNB1	DRIVER	189	11
RYR2	DRIVER	189	12
TTN	DRIVER	189	13
TUBA3C	DRIVER	189	14
TUBB4	PHENOTYPE	189	14
ADAM12	DRIVER	190	0
SP3	PHENOTYPE	190	0
TNC	PHENOTYPE	190	0
VCAN	PHENOTYPE	190	0
ZYX	PHENOTYPE	190	0
ADAM9	EXPLAINED	190	0
CTSK	EXPLAINED	190	0
CTSS	EXPLAINED	190	0
CXCR4	EXPLAINED	190	0
HLA-DRA	EXPLAINED	190	0
IGFBP3	EXPLAINED	190	0
MMP2	EXPLAINED	190	0
TIA1	EXPLAINED	190	0
TIMP1	EXPLAINED	190	0
TIMP4	EXPLAINED	190	0
ZNF3	EXPLAINED	190	0
ADRB1	DRIVER	190	1
SH3GL2	PHENOTYPE	190	1
SPRY1	PHENOTYPE	190	1
VAMP8	PHENOTYPE	190	1
GNG12	EXPLAINED	190	1
GNG3	EXPLAINED	190	1
ANK1	DRIVER	190	2
BUB3	DRIVER	190	3
PSMB8	PHENOTYPE	190	3
PSMB9	PHENOTYPE	190	3
TUBB4	PHENOTYPE	190	3
YBX1	PHENOTYPE	190	3
ZWINT	PHENOTYPE	190	3
CCDC99	EXPLAINED	190	3
CDC2	EXPLAINED	190	3
CDC20	EXPLAINED	190	3
CDCA8	EXPLAINED	190	3
CENPA	EXPLAINED	190	3
CENPE	EXPLAINED	190	3
CENPF	EXPLAINED	190	3
CENPM	EXPLAINED	190	3
CENPN	EXPLAINED	190	3
CENPQ	EXPLAINED	190	3
ITGB3BP	EXPLAINED	190	3
KIF18A	EXPLAINED	190	3
KIF2C	EXPLAINED	190	3
KIF4A	EXPLAINED	190	3
MAD2L1	EXPLAINED	190	3
MIS12	EXPLAINED	190	3
MLF1IP	EXPLAINED	190	3
NDC80	EXPLAINED	190	3
NEK2	EXPLAINED	190	3
NUP107	EXPLAINED	190	3
NUP37	EXPLAINED	190	3
NUP54	EXPLAINED	190	3
NUP88	EXPLAINED	190	3
PLK1	EXPLAINED	190	3
PTTG1	EXPLAINED	190	3
SNRPG	EXPLAINED	190	3
SPC25	EXPLAINED	190	3
UBE2C	EXPLAINED	190	3
UBE2S	EXPLAINED	190	3
ZWILCH	EXPLAINED	190	3
CCNE1	DRIVER	190	4
ORC6L	PHENOTYPE	190	4
PCNA	PHENOTYPE	190	4
POLD2	PHENOTYPE	190	4
POLE2	PHENOTYPE	190	4
RFC2	PHENOTYPE	190	4
RFC4	PHENOTYPE	190	4
CDC2	EXPLAINED	190	4
CDK4	EXPLAINED	190	4
FBXW7	EXPLAINED	190	4
NOTCH4	EXPLAINED	190	4
PCSK2	EXPLAINED	190	4
POLD1	EXPLAINED	190	4
PRIM1	EXPLAINED	190	4
RFC3	EXPLAINED	190	4
RFC5	EXPLAINED	190	4
WEE1	EXPLAINED	190	4
CDKN2A	DRIVER	190	5
CDKN2C	PHENOTYPE	190	5
GMNN	PHENOTYPE	190	5
MCM2	PHENOTYPE	190	5
MCM3	PHENOTYPE	190	5
MCM5	PHENOTYPE	190	5
MCM6	PHENOTYPE	190	5
MCM7	PHENOTYPE	190	5
ORC6L	PHENOTYPE	190	5
PCNA	PHENOTYPE	190	5
POLD2	PHENOTYPE	190	5
POLE2	PHENOTYPE	190	5
PSMB8	PHENOTYPE	190	5
PSMB9	PHENOTYPE	190	5
RFC2	PHENOTYPE	190	5
RFC4	PHENOTYPE	190	5
RRM2	PHENOTYPE	190	5
SMAD4	PHENOTYPE	190	5
TGIF1	PHENOTYPE	190	5
TNC	PHENOTYPE	190	5
TUBB4	PHENOTYPE	190	5
TYMS	PHENOTYPE	190	5
VCAN	PHENOTYPE	190	5
ZWINT	PHENOTYPE	190	5
NEK2	EXPLAINED	190	5
PLK1	EXPLAINED	190	5
POLD1	EXPLAINED	190	5
PRIM1	EXPLAINED	190	5
PTTG1	EXPLAINED	190	5
RFC3	EXPLAINED	190	5
RFC5	EXPLAINED	190	5
TIMP1	EXPLAINED	190	5
UBE2C	EXPLAINED	190	5
UBE2S	EXPLAINED	190	5
CDKN2B	DRIVER	190	6
SMAD4	PHENOTYPE	190	6
SP3	PHENOTYPE	190	6
TGIF1	PHENOTYPE	190	6
TNC	PHENOTYPE	190	6
VCAN	PHENOTYPE	190	6
TIA1	EXPLAINED	190	6
TIMP1	EXPLAINED	190	6
ZNF3	EXPLAINED	190	6
COL17A1	DRIVER	190	7
EGFR	DRIVER	190	8
EPS8	PHENOTYPE	190	8
FGF13	PHENOTYPE	190	8
HOXC10	PHENOTYPE	190	8
NRAS	PHENOTYPE	190	8
PRKD1	PHENOTYPE	190	8
RBBP4	PHENOTYPE	190	8
SH3GL2	PHENOTYPE	190	8
SMAD4	PHENOTYPE	190	8
SP3	PHENOTYPE	190	8
SPRY1	PHENOTYPE	190	8
SPRY4	PHENOTYPE	190	8
TGIF1	PHENOTYPE	190	8
TNC	PHENOTYPE	190	8
VAMP8	PHENOTYPE	190	8
VAV3	PHENOTYPE	190	8
VCAN	PHENOTYPE	190	8
ZYX	PHENOTYPE	190	8
FGR	EXPLAINED	190	8
SNCA	EXPLAINED	190	8
SNCAIP	EXPLAINED	190	8
SNCB	EXPLAINED	190	8
TIA1	EXPLAINED	190	8
TIMP1	EXPLAINED	190	8
ZNF3	EXPLAINED	190	8
ERG	DRIVER	190	9
TNC	PHENOTYPE	190	9
VCAN	PHENOTYPE	190	9
MMP2	EXPLAINED	190	9
TIMP1	EXPLAINED	190	9
TIMP4	EXPLAINED	190	9
ETS2	DRIVER	190	10
RBBP4	PHENOTYPE	190	10
SMAD4	PHENOTYPE	190	10
SP3	PHENOTYPE	190	10
TGIF1	PHENOTYPE	190	10
TNC	PHENOTYPE	190	10
TWIST1	PHENOTYPE	190	10
VCAN	PHENOTYPE	190	10
HOXA7	EXPLAINED	190	10
HPSE	EXPLAINED	190	10
MEIS1	EXPLAINED	190	10
MSX1	EXPLAINED	190	10
MYBL1	EXPLAINED	190	10
SPP1	EXPLAINED	190	10
TIA1	EXPLAINED	190	10
TIMP1	EXPLAINED	190	10
ZNF3	EXPLAINED	190	10
FGFR2	DRIVER	190	11
NRAS	PHENOTYPE	190	11
SPRY1	PHENOTYPE	190	11
SPRY4	PHENOTYPE	190	11
FLNA	DRIVER	190	12
FLNC	DRIVER	190	13
GRK5	DRIVER	190	14
GRM3	EXPLAINED	190	14
HTR2A	EXPLAINED	190	14
KCNJ6	EXPLAINED	190	14
SNCA	EXPLAINED	190	14
SNCAIP	EXPLAINED	190	14
SNCB	EXPLAINED	190	14
HCK	DRIVER	190	15
SNCA	EXPLAINED	190	15
SNCAIP	EXPLAINED	190	15
SNCB	EXPLAINED	190	15
LIMK2	DRIVER	190	16
PAK3	PHENOTYPE	190	16
PAK6	PHENOTYPE	190	16
VAV3	PHENOTYPE	190	16
ZYX	PHENOTYPE	190	16
MAPK7	DRIVER	190	17
SNCA	EXPLAINED	190	17
SNCAIP	EXPLAINED	190	17
SNCB	EXPLAINED	190	17
PLAU	DRIVER	190	18
SEC61G	DRIVER	190	19
SPCS3	PHENOTYPE	190	19
SMC3	DRIVER	190	20
SMC4	PHENOTYPE	190	20
ALMS1	DRIVER	191	0
TUBB4	PHENOTYPE	191	0
CDC2	EXPLAINED	191	0
PRKAR2B	EXPLAINED	191	0
AMELY	DRIVER	191	1
BUB3	DRIVER	191	2
PSMB8	PHENOTYPE	191	2
PSMB9	PHENOTYPE	191	2
ZWINT	PHENOTYPE	191	2
CDC2	EXPLAINED	191	2
CDC20	EXPLAINED	191	2
CENPA	EXPLAINED	191	2
CENPQ	EXPLAINED	191	2
ITGB3BP	EXPLAINED	191	2
KIF2C	EXPLAINED	191	2
KIF4A	EXPLAINED	191	2
MAD2L1	EXPLAINED	191	2
MIS12	EXPLAINED	191	2
MLF1IP	EXPLAINED	191	2
NDC80	EXPLAINED	191	2
NGFR	EXPLAINED	191	2
NUP37	EXPLAINED	191	2
NUP54	EXPLAINED	191	2
PTTG1	EXPLAINED	191	2
SNRPG	EXPLAINED	191	2
SPC25	EXPLAINED	191	2
UBE2C	EXPLAINED	191	2
UBE2S	EXPLAINED	191	2
CDH23	DRIVER	191	3
CDH5	EXPLAINED	191	3
