Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A
PPP2CB	-0.940888802849734	-1.10494208474791	-1.20463560090937	-0.347938388616905	-0.456974294357055
TWF2	0.749099020634906	0	0.394418762074425	1.32735345724543	0.666446269501815
B4GALT6	-1.2450855429858	-0.908669309559819	-0.970246953154959	-0.96629845774105	-1.38107461396801
DOLPP1	0	0	0.358683683531315	0	2.01283256908738
C4orf8	-0.41950598736634	-1.82660509456931	0	0	0.77321942266651
GLT25D1	1.60305725987735	0.502941532797976	1.88591250100528	1.53096712373709	1.33258119896117
TNNI2	0.65035787812825	0.92354477090188	0	0	0
JHDM1D	0	0	0.72726248905805	0	1.05906716653543
CYC1	0	0	2.16224302209595	0	1.19681230108765
CD7	0.526854821173085	0.805162204739915	0	0	0
RPL22	0.389904652302951	-0.64593380698515	0	0	0.76236194523425
EPRS	0	-1.03289367933255	1.93169763029247	0.545505425031026	0.700582471026056
B4GALT2	0	0	0	0	0
CHUK	0.32858633133578	0	0.38394319990985	1.67519600062124	1.75053805091603
CHAT	0	0.491735913276245	0.470380593321025	0	0
HR	-0.450791641309465	-0.427131763400465	0	-0.326918777219794	-0.365579734036324
RAB6B	-2.32500153753099	-4.27106615828536	-3.42866311565621	-1.11895065574685	-2.98074148178672
CCDC134	0	0	0.643635860408485	0	0
PDPK1	-0.657958781828075	-1.12878772290981	0	-0.515490433867515	-0.469429308594805
C14orf130	0	-1.77755567189467	0	0.84591843481477	1.04149744319808
DENND4B	-1.0743786023324	-3.43653007206585	0.89662794282191	-0.610956216834829	0
RAB33A	-3.63361262170565	-3.12527684925766	-1.23183428934348	-1.15988711143361	0
KYNU	1.56302078334029	1.71855430741692	4.00307819515107	0.619884051676795	0.752788582504425
CPT1B	1.19837370280915	0	0.449041901695805	0	0
MS4A5	0	0.758225536731655	0.352241258147945	0	0
TNMD	0	0.26314090165501	0	-0.293274898017899	-0.383250750920729
PEX7	0	0	0	0.460270879860765	0.745279501671105
SRD5A2L	0	0	1.0814475835758	0	0
IL22	0	0.229165166329705	0.364664655411914	0	0
FAM62A	0.58892339705837	-1.3333606265942	1.60074060222156	1.08878358279798	0.5737768823062
HOXC5	0	0	0.384495651743396	0	0
SPATA6	0	0.518400017751625	-0.272956152349445	1.23725149529646	0.939740085503655
C18orf22	0.613118292554709	0	0.85608058351962	1.19142115277104	2.37377620209679
STX11	0.444295325549645	0.185587200341655	-0.126946247207194	-0.227423472540525	-0.233408500854875
KCNC3	0	0.540362437512981	0.24484236793539	0	0
CYP7B1	0	0.877583077854284	0.800027538107365	0	-0.609481118856105
THOC1	1.36715167865118	1.73103708855302	1.45925757909483	0	1.45914251410208
C14orf159	0	-2.4257227690056	0	0	-0.80104838824213
TBXAS1	1.33448533436203	0	-0.389015262368286	1.76812430844104	1.40802272413123
HSF4	-0.375777030632046	0	0.795055281521015	-0.657131045498085	-0.601608813323035
ALDH1B1	0.458657393542046	0.593220763313026	1.892905592897	0.277125038062516	0.580680712155676
USP25	0	-0.777154281712741	0	0	-0.651426002588501
ZNF124	0	1.10236905063459	0.47246720126976	1.61544542255379	2.75526016832898
PCYOX1	0	0	2.2639762938843	1.47997648865402	1.15881573290105
FBXO17	-0.847055659791906	-0.513741671334805	-0.543112613084156	0.628663967466164	-1.04592664675813
C19orf29	0	-0.403652999312681	0	0	0.634675157558069
RAD51C	0	-0.422780630789755	0.736727718303505	0	0.612473260678154
SLPI	3.6844853537505	4.1951250736919	0	0	0
GPR45	0	0.68171696065659	0	0	-0.52711474796477
PARP6	-1.16661000174457	-2.47777026779329	-0.624687658983319	-0.992363152210399	-0.560214923269559
C1orf159	0	0	0	-0.809787910786925	0
SULT2A1	0	0.20797893465042	0.28512715188469	0	0
SPEN	0	-3.12965697333324	0	0	1.36751794203912
REV1	1.01146097855172	0	0	0.615523595634905	1.34568747236207
PRPS1	0	0	0	0	0
GNA15	1.38650746777309	0.438157590941565	0	1.59157651990697	1.12408753834245
NIP30	-2.56240361824683	-2.83539804628388	-1.12087500074013	0	0
GAMT	-0.905566738299255	-0.865381065540685	-0.456320994315925	0.525153404216114	0
SMCP	0	0.739638440113795	0.667172042726586	0	0
ZNF217	3.28559844963898	1.27174362451321	2.30432571211612	2.58267356615824	1.97134929544119
GJA7	0.19738877361296	0	0	-0.35042460159009	0.70640007028518
NOX4	1.39382739598121	1.27633136341608	0	0.637917292092415	3.11055802133172
FRAT2	0.48490541518243	-0.65767300672624	1.49259325102317	0	1.04528534613508
RNASEN	0	-2.36006589300445	0.968624520733584	0	0
MCHR1	-0.51806112177149	0	0	0	-0.40892443001166
ACCN2	-1.55109388095743	-1.28644849195816	-1.3611554009327	0	0
TBX1	0	0	0	0	0
OPRS1	0	-0.637963494123579	1.27066848232563	1.02803019244485	1.48029398987082
HIRIP3	0	0	0	1.07994653303034	1.71845928251872
KCNG2	0	0	0.200969045915225	0	0
SALL2	-2.64325857763976	-2.09920305016789	-2.1576260198639	0	0
MPHOSPH8	0	-1.60725229577565	0	0	0
CYP2E1	-0.499933832842239	-0.285585295035679	-0.448912838645919	-0.484099085400599	-0.578499896781839
THEM2	0	0	0	0	0
ACO1	0.483977867040241	0	1.18616041033601	1.66062505324763	0.865443290415051
OPRL1	0	0.39611817305259	0	0	0
CTH	-0.34018464981797	0	3.38615688522038	0.41218745932459	0
ATF5	0.797371321648409	0	0	0.6379463907914	1.5780282030615
IQCG	0	1.03857760227198	-1.64701406841784	2.05003816794181	0.80796909457876
TULP4	-2.54318207849129	-3.51865829036572	-3.92592570165462	-1.13398385493094	-1.18929649146227
MEGF9	-0.736251061827125	-1.84203926701468	-2.10151521239274	0	0.471671571843496
TM7SF4	0	0.885603908825125	0	0	0
PAPPA2	0	0.557275096570555	0.356615635258575	0	0
PLEKHA1	-0.848537032945099	-1.87570375938108	-1.69110769207489	-0.65624988541654	-1.77204501412022
SLC4A2	0.778388429159009	-0.577647873328941	3.18655621587697	2.09459793184929	2.05157151945228
NR6A1	0	0.42395165092407	0	0	0
SNUPN	0	0	0	0.734658101820175	0
PKNOX1	0	-0.360052486077715	-0.380794071071735	0.379838650227825	0.554595307121975
PFKFB3	-1.22708688949785	-2.87433882343458	-1.82072175090205	0	0.936488331049674
KIAA0406	0	-0.946109356538931	1.30792129425742	0.99208098183121	1.89833921477392
C20orf29	0	-1.22946575739875	0	0.876797653817604	0.648875657863305
FLJ20581	0	0	0	0	0.525803812851129
SFRP4	2.06370713268682	0.746294816799295	-0.328137217020135	1.72738636683918	0.394217500114874
OSTM1	0	0	-1.04974295523286	1.62503312456991	1.60629631583439
CLCN7	0	0	0.53894911703638	0	0
AGTR1	0	0.254810731728035	0	0	0
FLJ23049	0	0.62742283845937	-0.477690376397461	0	0
HAPLN2	-1.5896239910211	-0.92190300000734	-0.94649809873946	0	-1.88364857540841
PCDHGA9	0	0	0	0	0
MAP3K10	-0.743588127541136	0	0	-0.596336072824946	-1.02122352598346
AMDHD2	0	0	0.51585703921972	0.81330724401631	0.34030946199658
USP2	-1.19514662609177	-1.04369415594606	-0.826634764258126	0	0
MAN2A1	1.26904480903039	0	1.93939356541806	1.48543966344676	0
CLCA2	2.87234757314732	2.49274447145496	0.16145971684425	-0.187546319391791	-0.236996806594121
ABCG4	-1.12737741164267	-0.69732971747716	-0.72156506313015	-0.73915834562506	-1.07291784759686
CBX8	0	0	0.919991106931035	0	0
STRAP	-0.363276815360051	-0.966157208738551	-0.31303443160885	-0.59839055018325	0
RND3	1.08234454477014	2.16932295448529	1.23817252867995	2.60178271617999	2.24761156439779
COQ3	0	0	2.1238792610461	0	0
RRBP1	0.87939208845231	0	1.19539441987117	0.90958520029696	0.29847177178839
NAT13	1.46790485578721	0.322575930810875	0.792389488053216	0.455320190666745	1.02281226592006
IL1RAP	0	1.25269244632343	0	0.76744519294699	0
MAT2B	0	0.61847946704172	0	0	0
NDOR1	0	-0.306179818770465	0	-0.526301192481115	0
CSNK1D	1.46040693017679	0	1.08830318990764	1.4420131120749	1.3564833683477
KIR3DL1	0	0	0	0	0
TJP1	0	-0.60703644551244	-0.5146123024616	0	0.46927243359149
RALGDS	0	-1.99266537548518	-1.75171365311665	0	1.2403707201013
PTPRT	-3.39931283278743	-2.93921563283545	-3.18046350823221	-2.70401283950337	-3.54863218129268
GPR44	0	0	0	0	0
PER2	0	-1.31763270790967	0	0	0
ASPHD1	-2.03197674717621	-1.90396102543112	-2.17322023896028	0	-0.752411481184676
ZKSCAN4	0.57809838239457	0.239842832375951	0.76051825744452	1.1359177960439	1.79863762827905
KCNE1L	0	0	0	0	0
CCKBR	-3.77086113072096	-3.82976040214174	-3.58051921354062	-2.71097001033041	-3.81272340178544
RBM12B	-0.139059190064175	0	0.400632396812095	0	0.268352617175415
FAM118A	1.73137545329985	0.548131550647136	0.655537562827876	-0.551223313751205	0
TAF4	0	-0.445079593377805	0.531735420529165	0	0.732466658417695
NDUFB6	-0.52399669771984	0	0	0	0
ADRB2	-0.376397251726595	0	-0.799591452082585	0	0
PMFBP1	0	0	0	0	0
TRIM9	-4.42616281587534	-3.96997192772434	-3.99968092235558	1.36813437834978	1.80058984594774
PRSS3	-2.96825185512946	-2.96445460699706	-2.65939846034955	-0.989943778823511	-3.2682947258076
CD3D	4.91088834092726	4.3144100493078	0.71059697323872	0	0.64069050265854
DKFZp762E1312	1.61826702832628	1.63919400133007	2.11810264827801	1.04388761282451	3.44909210552336
TBP	0	0	-0.417155734508239	0.461056733548831	1.0157102355998
HPGD	2.26704498731469	4.10962873180669	1.16056404484259	-0.306702106537645	0
CTSD	1.42811636852476	0	2.14141049836156	2.13426018667762	1.78098670608772
DNAJC12	-4.59780281165639	-1.51020496702815	0.5574723436947	-1.22680596642746	-1.66321696031401
SEMA3B	-0.56928348478959	-0.5949308338562	-0.718642170251321	0	-0.687299707941651
MRPL17	0	0	0	0	0
FKBP1B	-2.55078363790595	-1.76993592678249	-2.70770129021594	0	-1.52596746927599
IL3	0	0	0	0	0
ARHGAP19	0.404617264166805	0	-0.333786850693575	0.767210253905305	1.01156229161874
DRAM	4.13072904261413	3.15991703663375	0	3.03506676971764	1.15146733437443
GLI3	0	0	0	0.79113943640102	0
VAV2	0	0.25042048965815	0.29676092950391	-0.38144712422722	0
PTCH1	0	-0.313939686080415	0	-0.605339923863385	0.357733628093895
ERCC3	0	-0.995106277910629	-0.75680656166381	0	0.881695605571521
TP53BP1	-0.705672256696159	-1.58102768531934	-0.78025189924875	0	-0.7973226187316
SLC17A7	-6.88405303615744	-6.59327712345147	-6.79674190545368	-1.88434555278073	-6.74686207751096
AMACR	-0.340455368216645	0	1.21183905448601	0	-0.491094231338765
TFRC	1.99669229992105	1.10598217042994	2.09568540132345	0	0
RHCG	-0.190027247938414	0	0	-0.269296320073795	-0.456276852458295
TMEM80	0	-1.36183416777581	0	0	0
DDX46	0.84573103730038	-1.11529586231535	0.95009257042091	0	1.13573052318923
TCEAL4	-1.17236974239285	-2.89708840862052	-2.1484999952136	0	0
AK2	1.68738104520637	2.03326685283723	1.73709570740647	1.94080540469425	1.86708508030137
VPS13A	-0.266497109224035	-0.505981991975015	0	0	0
LHPP	-2.08391559660504	-1.81864969355899	-2.84373868667525	0	-2.04546319007405
PRPF38B	0	0	0.653148915700601	0.86015269104862	1.08155994094603
FAM55D	0	0.65342283711542	0.894168639412229	0	0
BCOR	0.923582008487475	-0.333421335905775	0.671392147699335	0	2.1063518839909
PFDN5	0	0	0	0	0
AVPR2	0	0	0	-0.291626018477115	-0.264963555205544
NSUN3	0.500001703204315	0	0.655466510137625	0	0.487542376495765
CMTM6	2.52790289162757	3.04837182277307	1.32279767515637	2.34467961411817	2.36224624332127
KCNK12	-2.13842116049385	-2.08731136684409	-1.74483200654057	-1.08702761270886	-1.55890848605987
GRB14	0	1.8390569493161	2.41984151288194	0	0
RP2	1.42497814063158	2.19904183342734	0.29043167793955	3.1662677355877	3.33844615373901
SERPINF2	0.47309856731172	0.35915648002861	0.37289057035071	0	0
PICK1	0	0	0	-0.404563080805305	-1.07744219005518
TYRO3	-2.03789956404747	-1.83839578875124	-1.66665216342882	-0.64983445342461	-1.72522605840618
DYNC1I2	-0.761058020902311	-0.514607955749781	-0.858265275133721	0.472338936599249	0.394788955759848
FANCF	0	0	1.71006485826861	1.28073136245596	1.81872502428996
OR12D2	0	0.89007804934861	0.72658980759983	0	0
CSNK1A1	0	-1.17709208658213	0.424478377601989	0.881071951592581	0.83405009522836
TBL1Y	-0.279963595918135	0	0	0	0
CCNC	1.41982106019069	1.80466748040149	1.25346973082619	0	0
SLC10A2	0	0.379496977458119	0	0	-0.2659713970114
C3orf60	-0.754845701995441	-2.17197138608692	-1.11027588236048	0	0
ZBP1	0.513706633806135	0	0.404457502445525	-0.457338106152435	-0.397460358542455
CHKA	-1.40214403363848	-1.57246109269508	0.971280167037665	0	0
DHRS3	0.703190389856656	1.06647638526304	1.93875876501157	1.52660161414784	0.713199850861515
UBAP1	-1.02963301006222	-1.36430281531125	-1.58441473862371	0	0
MAP3K1	0	0	0	0	0.67861240320469
PBK	2.86725358275641	4.56654322897001	5.10131582211691	4.21072920887435	5.683156040005
ALDOA	-1.0610094344422	-3.35359387227955	0	-0.215635698280201	-0.6784846455724
EXOSC5	0	0	0.88150073448002	0.94457283581076	1.66474217397443
AZU1	0	0	0.282716290022285	0	0
GAB2	-1.58523481521252	-2.05417839728532	0	0	0
DIS3	0.30728598764739	0	0.7099913680814	0.59965632519151	1.48010280967765
THAP3	0	0	0	0.472243511525005	0.746796427574735
VPS13D	-0.741931319337111	-1.76934490016054	0	0	0
IQCB1	1.09141279727262	0	0.996986225331425	0	0.840378478632425
SPATS2	0	-0.97778704692776	-1.10251116336339	0	0.98437582059642
SKIV2L	0	-0.60721761117108	0	0.572860990384489	0.52403353881512
ATF4	1.29076499742768	0	1.58738163349928	0	0.78364419134448
C19orf62	0	-1.25318404744029	0	0	0
SPIN1	-2.56044302053436	-3.79003734497299	-2.41358678428475	-0.835063805382775	0
IL12A	0	0.791775664184216	0	0	0
PRB3	0	0	0.703549132882594	-0.442720633295075	-0.281753935457195
RAPGEF4	-4.8938535651516	-5.04270379245475	-4.37716003316464	-1.0653547511089	-0.991312352095149
FUZ	0	0	0	0	0
CST5	0	0.34675307345956	0	0	0
CROP	0	-1.39829454877791	0	0	0.74542812455072
C3orf37	0.975779413403285	-0.981436520651745	0	0	0.813049477967355
ZNF696	0	0	0	0	1.64089290133951
HEG1	1.81046866083519	-0.800874738797185	-1.59898742184777	0.866544986219895	0.718852636482965
LIN28	0	0.55053762505717	0	0	0
SURF2	-0.70016322989803	-0.90806716217735	0	0	1.20557294819559
KIAA1539	-0.456736858257645	-0.309902038356965	-0.341590253413135	0.547188722570145	0
WHSC2	0.566685573812959	-0.588604610642411	0.4394370310478	1.06867412649183	1.76924292142182
PSMC1	-0.480869908701401	-0.729526961840001	-0.803460117902441	-0.389688016526101	-0.326851879702101
SLC7A8	0	-0.206230848616795	0.902592689935265	0.372651380450395	0
RFXANK	2.35405377961373	0	0	2.11704293519911	2.24334918782932
ADA	1.97986477409455	0.754377472566174	0	0.664722582395645	1.77141698238503
SPATA7	-1.60135366724873	-0.739658931395615	0	1.0922836433272	1.19204517655938
MAZ	-0.53783165523786	-1.14415267313602	0	0	0
PIN4	0	0	-0.532815986842505	0	0.703843304107575
PDE1A	-2.48294008178805	-1.73602775654062	-3.34439205486217	-1.62220581980286	-2.22120156762082
PDCD10	2.04538347411385	2.42073711758905	2.31023401927585	0	0
TAF6L	0	-0.16094355058779	0	-0.22027507381398	0
KIAA0284	-2.15350205289557	-2.71579440381372	-1.35512185100948	-0.766355262892675	-1.71712038514865
ACADS	0	0	1.55617259806022	0.471533886028054	-0.415920456901255
DCTN6	-1.28154544390167	-0.370025474732786	-0.762945502955716	-0.341112665418265	-0.370996039530585
MKRN2	0	-1.42274683455125	-0.889650494389076	0.616188657542045	0.572980621057994
GALNT4	0	0	0.47185524833701	-0.30872294966897	-0.46078840031818
C22orf31	0	0	0	0	-0.393692337019565
PSME4	1.28677354990311	0.503789635961896	2.15748870363331	1.45901812777702	2.1441612773467
TFG	0.621105527968415	0	0.710082523250964	0	0
SSNA1	0	0	0	0.890782193444775	2.21234000378896
ANXA5	1.58603790394443	1.39242670656665	1.40692061276019	2.69237265104953	1.67435149503633
EPHX2	-0.938443557543185	0	0	0	-0.714671800424985
ELOVL4	-3.36341727195599	-3.12445949180244	-2.87609938143383	0	-1.26322418135288
KRTAP1-1	0	0	0	-0.396054511238865	-0.397590466979525
CCL24	0	0.619646686801225	0.562702019351345	0	0
ZMAT3	0	-1.90809005525123	0	0	0
BATF	2.1435780742162	1.24871421247221	3.14070083441518	0.53559841841093	0
KARS	0.894282344727404	-1.38822362483752	0.934313420088204	0.270672108084314	1.15908357082581
MSTP9	0	0.36309663313103	0	0	0
ATF7IP	0	-0.96016558550034	0	0.91985798202289	2.56359650010418
VIPR2	0	0.385271402508571	0.30879304486387	-0.423130521253929	0
FAM131A	-3.4528875139891	-3.42490823392971	-4.23831251078928	-1.00065458769512	-1.33890873440869
CCDC72	0	-0.269895572412599	-0.584873009110799	0.5195550013007	0.565537881393901
ANP32D	0	0.509183120993595	0	0	0
TEF	0	0	0	-0.311665186116239	0
LYK5	0	-1.28492880888328	-1.12026591326289	0	0.53089256949733
MRPL44	0.61217961157027	0.8269507366423	0	0.90842333504151	1.01490021086247
LIMK2	1.06478210923498	0	0	1.08270040743439	0.860216925493689
ETF1	0.608104040027086	-0.602260642257956	1.1214887587495	0.861499621059505	0.734409870767675
HHAT	0	-0.264973698139626	0.258346055027655	0.263874620931865	-0.294592666471505
PROL1	0	0.815029625096581	0.56804882939583	0	0
KCNJ14	0.251698197253005	1.18913764905299	0.266481808346795	0	0
UBE4A	-0.648534830552581	-2.31159912358385	0	0	0
MYST1	-0.37168780536257	-0.69540295190385	-0.2385993540031	0	0
EMX1	-0.50980484157841	0	0	-0.31116516889012	-0.57654932355401
MX2	2.0579305525703	2.04025763347721	0	2.30326195490455	1.1943238279798
C11orf30	0	0	0.922306160801231	0	1.37457744891429
HSP90AA1	-0.99092117809615	-1.46028579715685	-0.589784759370849	0	0
ICK	0.81699836402725	0	0	0.56746854219785	1.48911426375698
EIF2C1	0	-1.4608009860702	-1.50397096104494	0	1.48578797023776
CCDC68	0.540177974249235	1.35600051231626	1.06302817733863	0	0
NDUFC2	-0.687285137561425	-0.448738856497405	0.803841103604395	0	0
SEL1L	0.826685341085065	0	2.68462273811193	0.575188731518096	0
DUOX1	2.11608663683366	0.512034742445126	0	0	-0.468780731184995
UBE2G2	0	-0.89378164273739	0.608263710657759	0	1.11987224571712
GPR31	0.29107228900145	0.709885961272439	0.38852912183785	0	0
PARP1	0.669990686923965	-0.626946549521545	0.824000610166736	1.04401854995308	1.73075067696411
SIAH1	0	-0.582214836664031	0.900701544127969	0	1.14043793832757
FAM60A	3.84156532661054	4.29864108672483	4.21688437590132	0	4.73501032323386
LHX1	0	0	0	-0.560224407539835	0
SH2D4A	0.465321807344671	1.19380621651878	1.37554435969335	0	0
EIF4B	0	-1.74483200426709	0.667332560671555	-0.527938167981135	0.453823773126265
KRT2	0	0.94245600149033	0.414618508351079	0	0
RPS15	0	0	0.70065981351105	0.556524833110551	1.18168759417805
GOLGA7	-0.92109648651401	0	-1.33014080916072	0	0
MAGEC2	0	2.51940521447268	1.19788939720307	0	0
JAG2	0	-0.847086091717065	0.402019378326825	-0.693341708111045	0
PPBPL2	0	0	0	0	0
BLOC1S1	0	0	0	0	0
CD34	0.48869681220689	0.40702220385746	0.32315825220388	0.395475375575939	1.81781814444133
STX3	1.28559918347728	0.336641495391265	0.756360883306055	0	0
SLCO4A1	0	-0.86726253877769	4.59269359438497	0	2.15115068259014
MCTS1	0	0	0	0	0
NXPH4	-0.435812399935895	-0.386907183673506	1.35493558482055	0	0
TGM1	0	0	0	0	0
SLC37A4	0	0	0.999809123456171	0.820366581203281	0.761181878542331
RP13-122B23.3	0	-1.70933278964444	-0.717780547826761	0.938056956846739	2.43781411082354
ZC3H13	0	0	0	0	0
ACYP1	-0.92286677766573	-1.50272558626463	0	0	0
ARPC2	0.771649510867	0.7269151086926	-0.370773537020829	0.4740168982605	0.6158165773471
PHACTR4	1.29593730084341	0.52456504838749	0.91347595675682	2.44680546872919	2.00614142864907
P2RY13	0	-1.20250444397522	-2.01050821082735	0	0
PRKCSH	0	-2.43138383955928	1.96653805975848	1.01185378943426	1.22784093178577
ENG	1.12890813964895	0.408910566740411	0	0.8280205352159	0.879074974519421
GAPVD1	0	-1.41912034177486	0	0	1.5930857404373
DPH5	0	0.438296306802595	0.901742161679985	0.526261240524715	1.24144028064385
CCNO	0	0	0.924475007715794	0	-0.728421045290745
HLA-F	2.8684138692746	2.6009556618344	3.80977328030018	2.39633774750205	1.97779046650589
RXRG	0	0	0	-0.44792319572506	-0.568234726452889
ZNF140	1.05792554731807	1.33761776804879	1.60646761422647	1.94050412097301	2.8996963845126
SULT1E1	0	2.46246578636928	0	0	0
BRD9	0	-1.48260689745624	0	0	0
TBC1D4	0.75054770613173	0	1.80280627861314	0	0.60590640164272
RIG	0	0	0	-0.34042966445067	0
GLUD1	-1.6022506317436	-2.01843277225953	-1.24295094613655	0	-0.669236117066729
OGT	1.03059646039294	0.509353222530465	1.86867499329012	0	0.555320923349705
HBXIP	0	1.13969996320976	0	0	0
SYT1	-7.2591509870397	-6.74247813565128	-6.37483113094657	-1.55718002242825	-6.64137453842997
RNF207	0	0	0	0	0
PLA2G3	0	0	0	-0.424668001448	-0.31233579051982
ACRV1	0	0.42276402261064	0	-0.2851133239592	0.33193612151476
APIP	0.693528470874045	1.439948544498	1.07009157956483	1.20149548463533	1.72936396187887
CMPK	0	0.321353119092169	-0.42651223780744	0.575204548767239	0.66538808081879
MARCH2	-1.16061735825523	-1.76639888408497	-2.33461638893956	0	0
RPIA	1.72534122074582	1.0177772294978	0.985287614910504	1.39800129830446	2.2095337178369
MYLIP	1.58039215261204	0.88993494860151	1.45041290245195	0	0.64839580086948
PHIP	1.41335539382849	-0.752840701268935	0.654961469736445	0.799783578327115	1.48396689862976
HIST1H1B	-0.51340787368057	0	0	0.517905583649391	1.27600165450905
ZNF701	0.838622555333375	1.60447797777247	0.865193541776635	0.641174704027305	0.578182018698935
SLC11A2	0	-0.82805728391377	0.57502507161978	0.39941030157041	0
DHX32	0	0	1.20822086876506	0.664880952247595	0
NBEAL2	1.19379576574133	0	0.728110945961525	0	0
SCAPER	-1.60458498567382	-1.55964147928765	-1.20059027435899	0	0
RP4-691N24.1	0	0	-0.593093881970081	0	0
PLA2G2F	0	0	0	0	0
MEN1	0	-2.14082455293639	0	1.09264403638193	1.42458361080083
TYROBP	2.43797667747209	2.58931641857889	-4.07423421268834	2.62238060034899	2.12432274236509
NIP7	1.31031010047183	0.665353323113326	1.58329841022859	1.38124105994849	2.18367839083807
TCP11	0	0.25980456331538	0	0	0
FASTKD3	0	1.00035320909292	2.30228243778016	1.26141225602147	1.62409096171258
RARA	0.40619778445385	0.34983034546363	0.31545431385553	0.16930515852825	0.52861347745059
TMEM158	-1.68293413894888	-4.03687625633091	-4.54634569703698	0	0
BDH1	-0.979792973848495	0	1.42464615038065	0	-2.19164947133732
CARM1	0	-0.906190954675861	0.877779137579799	0.59625524280494	0.689185510096769
SS18	0.595594222363835	0.408467681925765	1.78737564517566	0.260165604108355	0.667132459676935
NPHP4	-0.618646897848905	-0.835522587343245	-0.849324908867585	0	0
SFRP5	0	0	0	0	0
TAF6	0	-1.19087244578426	0	0	0
IKZF2	0	0.750440686263345	0.286488796449725	0	0
MYD88	2.70717270798956	0.71694943569313	0	2.26004171019695	2.08000855071681
PML	0.47503635911232	0.29315429737797	0.15799105624941	0.341168965639479	0.22544563040022
TAF1A	0.699602780088045	0.423744556339245	0.475516233792955	0.868684246132475	2.27716382648573
CBFB	1.08757668333701	0	0.619725348543915	0	1.03867601284739
EBAG9	0	0	0.567350418908134	0	0.739798745823414
HIST1H3H	0	0	3.31935625053957	0	0.939580325574095
UROD	0	0	0	1.24106647920663	0.826849416099305
DPP3	0.740577239759729	0	2.03817806503615	1.78814231710295	1.738938533919
COMMD4	1.30815658333725	0	1.63637174210936	1.400440838867	1.43512064615196
PDE2A	-4.52315696401704	-4.21409365315169	-4.36362827454813	-1.88863961556804	-2.74431338019021
DAB2	2.76660393734875	0.79727890799212	2.60459086757341	2.43978191316275	2.05372208032136
TUBB2A	-3.62055487104043	-6.6937706122525	-3.90810924586	-0.2440759182584	-0.782320718497798
RPL36	0.95908514411507	0	0.99752573744167	1.03316968328557	1.52595479899187
ASPM	3.25403010308684	1.75100084879779	4.30455195311377	2.33598679965684	4.74694656446309
LRP6	0	-0.299725666670731	0	0	2.04712529408706
RBCK1	0.766857046383006	-0.702005925027125	2.87269576712414	0.917637757098945	0
SERPINH1	3.38350633076981	1.18686356357313	3.0140965339252	4.44883375184603	3.64496918833964
AFF2	0	0	0	-0.408145307241241	-0.32764525066237
EXOD1	1.17801352882004	0.898404142392964	3.17473210518	1.53886409847534	2.72660886642957
TLE1	-0.90847089335044	-1.2559995402615	-0.84535559732747	0	0
CD244	0	0	0	0	0
PLXNA2	-1.41855277339463	-1.26949858178012	-1.50362937310122	0	0
MGLL	-1.64220512552376	-4.4581079951971	-4.1209391297445	0	-1.21661741150934
ACTL6B	-3.81238592059952	-3.43966963623497	-3.77078041160589	-0.98228151711272	-0.92690334705519
PNRC2	0.58706914943091	0.552195489737271	0	0.39742729367453	0.7270299445332
IL2RA	0.843139601240106	0.284348234674475	0	0.676238168682875	0
STXBP5L	-1.78419038187314	-1.65286862418658	-1.69940279370523	-1.22885473308001	-1.83540551489735
TBCC	0	0	0	0	0.808452748475259
FAP	3.09055769938756	2.41835867994873	0	1.51789520006461	0
NSF	-2.90665537365435	-4.88368302399597	-2.71138002806197	-1.46516003353765	-2.74681901151022
GPR37	-5.6444282909573	-3.74628874878253	0	0	-2.2212235289201
PRG4	0	0	0	0	0
NFASC	-3.73593177067074	-4.36593976176535	-4.7030794147863	1.97441404784939	0
SFRS15	0.577017704808185	0	1.10369895871446	0.498207512598625	0.346297163219904
CLCA4	-1.18852776333123	0	0	0	-1.40084563653474
LONRF3	0	0	1.42825978588575	0	0
SCGB1D1	-0.391755098454795	-0.347848782672015	-0.398132492240835	0	-0.501892645650195
OR2J3	0	0	0	0	0
LSM6	1.64896465510281	0	0	0.90472346419808	1.33892051492577
SMURF1	0	-0.69396749682072	1.0586743060723	0	0
MLLT1	-0.40582956543876	0	0	0	0
HNRPDL	0	-1.32197296139316	-0.479056402754775	0	0.854048653040625
A2BP1	-4.92176095508599	-4.73606091049531	-4.58997547457332	-1.78108232132494	-3.80328492551796
BTNL8	0	0.80712204230329	0	0	0
COPS5	0	0	0.97395261312635	0	0.85648751259062
TPM4	1.36389532514201	0	0	1.85962472495775	2.29629759320658
TNFSF4	0.848148451712476	1.47171416028174	0.299644416258586	2.01896243103169	0
CSTF2	0.724841067176401	0	0	0.440699662207551	0.886500941981561
ACADSB	0	0.67660496653071	1.02193009573365	0.32506239594832	0
BCL2L11	0	0.610990484410046	0	0	0
HERPUD1	2.01193567206005	1.10485281110885	2.82376866092175	1.16982171018715	0.691213375609649
HTR1F	0	0.536130039171105	0	0	0
SCPEP1	2.37359579371462	3.00379755519556	1.17893534606715	1.57229735690495	0.973408267839755
PRSS12	0.849926755164885	0	0.279593133819095	0	0
SLC28A2	0	0	0.58956977657357	0	0
INHBA	1.200862110913	0	0	0	0
CDCA3	0.929334946222824	1.04411430096207	1.65844963933867	1.15536357283531	2.80067410225733
